missing_value,normalization,fselection,outlier,whitespace,punctuation,stopword,deduplication,model,utility_rmse
1,5,1,1,2,2,2,1,1,188.79983416185624
1,5,1,1,2,2,2,2,1,282.4841684920953
1,5,1,2,1,1,1,1,1,155.5133505394992
1,5,1,2,1,1,1,2,1,236.807770574814
1,5,1,2,1,1,2,1,1,155.5133505394992
1,5,1,2,1,1,2,2,1,236.807770574814
1,5,1,2,1,2,1,1,1,155.5133505394992
1,5,1,2,1,2,1,2,1,236.807770574814
1,5,1,2,1,2,2,1,1,155.5133505394992
1,5,1,2,1,2,2,2,1,236.807770574814
1,5,1,2,2,1,1,1,1,155.5133505394992
1,5,1,2,2,1,1,2,1,236.807770574814
1,5,1,2,2,1,2,1,1,155.5133505394992
1,5,1,2,2,1,2,2,1,236.807770574814
1,5,1,2,2,2,1,1,1,155.5133505394992
1,5,1,2,2,2,1,2,1,236.807770574814
1,5,1,2,2,2,2,1,1,155.5133505394992
1,5,1,2,2,2,2,2,1,236.807770574814
1,5,1,3,1,1,1,1,1,148.5890216238966
1,5,1,3,1,1,1,2,1,229.7484527766584
1,5,1,3,1,1,2,1,1,148.5890216238966
1,5,1,3,1,1,2,2,1,229.7484527766584
1,5,1,3,1,2,1,1,1,148.5890216238966
1,5,1,3,1,2,1,2,1,229.7484527766584
1,5,1,3,1,2,2,1,1,148.5890216238966
1,5,1,3,1,2,2,2,1,229.7484527766584
1,5,1,3,2,1,1,1,1,148.5890216238966
1,5,1,3,2,1,1,2,1,229.7484527766584
1,5,1,3,2,1,2,1,1,148.5890216238966
1,5,1,3,2,1,2,2,1,229.7484527766584
1,5,1,3,2,2,1,1,1,148.5890216238966
1,5,1,3,2,2,1,2,1,229.7484527766584
1,5,1,3,2,2,2,1,1,148.5890216238966
1,5,1,3,2,2,2,2,1,229.7484527766584
1,5,1,4,1,1,1,1,1,190.3893947862064
1,5,1,4,1,1,1,2,1,282.55513628450944
1,5,1,4,1,1,2,1,1,190.3893947862064
1,5,1,4,1,1,2,2,1,282.55513628450944
1,5,1,4,1,2,1,1,1,190.3893947862064
1,5,1,4,1,2,1,2,1,282.55513628450944
1,5,1,4,1,2,2,1,1,190.3893947862064
1,5,1,4,1,2,2,2,1,282.55513628450944
1,5,1,4,2,1,1,1,1,190.3893947862064
1,5,1,4,2,1,1,2,1,282.55513628450944
1,5,1,4,2,1,2,1,1,190.3893947862064
1,5,1,4,2,1,2,2,1,282.55513628450944
1,5,1,4,2,2,1,1,1,190.3893947862064
1,5,1,4,2,2,1,2,1,282.55513628450944
1,5,1,4,2,2,2,1,1,190.3893947862064
1,5,1,4,2,2,2,2,1,282.55513628450944
1,5,1,5,1,1,1,1,1,176.22314317896377
1,5,1,5,1,1,1,2,1,263.87446327926926
1,5,1,5,1,1,2,1,1,176.22314317896377
1,5,1,5,1,1,2,2,1,263.87446327926926
1,5,1,5,1,2,1,1,1,176.22314317896377
1,5,1,5,1,2,1,2,1,263.87446327926926
1,5,1,5,1,2,2,1,1,176.22314317896377
1,5,1,5,1,2,2,2,1,263.87446327926926
1,5,1,5,2,1,1,1,1,176.22314317896377
1,5,1,5,2,1,1,2,1,263.87446327926926
1,5,1,5,2,1,2,1,1,176.22314317896377
1,5,1,5,2,1,2,2,1,263.87446327926926
1,5,1,5,2,2,1,1,1,176.22314317896377
1,5,1,5,2,2,1,2,1,263.87446327926926
1,5,1,5,2,2,2,1,1,176.22314317896377
1,5,1,5,2,2,2,2,1,263.87446327926926
1,5,1,6,1,1,1,1,1,176.29853384941725
1,5,1,6,1,1,1,2,1,267.54191297341004
1,5,1,6,1,1,2,1,1,176.29853384941725
1,5,1,6,1,1,2,2,1,267.54191297341004
1,5,1,6,1,2,1,1,1,176.29853384941725
1,5,1,6,1,2,1,2,1,267.54191297341004
1,5,1,6,1,2,2,1,1,176.29853384941725
1,5,1,6,1,2,2,2,1,267.54191297341004
1,5,1,6,2,1,1,1,1,176.29853384941725
1,5,1,6,2,1,1,2,1,267.54191297341004
1,5,1,6,2,1,2,1,1,176.29853384941725
1,5,1,6,2,1,2,2,1,267.54191297341004
1,5,1,6,2,2,1,1,1,176.29853384941725
1,5,1,6,2,2,1,2,1,267.54191297341004
1,5,1,6,2,2,2,1,1,176.29853384941725
1,5,1,6,2,2,2,2,1,267.54191297341004
1,5,1,7,1,1,1,1,1,174.5150144750152
1,5,1,7,1,1,1,2,1,260.4652354447319
1,5,1,7,1,1,2,1,1,174.5150144750152
1,5,1,7,1,1,2,2,1,260.4652354447319
1,5,1,7,1,2,1,1,1,174.5150144750152
1,5,1,7,1,2,1,2,1,260.4652354447319
1,5,1,7,1,2,2,1,1,174.5150144750152
1,5,1,7,1,2,2,2,1,260.4652354447319
1,5,1,7,2,1,1,1,1,174.5150144750152
1,5,1,7,2,1,1,2,1,260.4652354447319
1,5,1,7,2,1,2,1,1,174.5150144750152
1,5,1,7,2,1,2,2,1,260.4652354447319
1,5,1,7,2,2,1,1,1,174.5150144750152
1,5,1,7,2,2,1,2,1,260.4652354447319
1,5,1,7,2,2,2,1,1,174.5150144750152
1,5,1,7,2,2,2,2,1,260.4652354447319
1,5,1,8,1,1,1,1,1,184.40656802710762
1,5,1,8,1,1,1,2,1,258.94900540127486
1,5,1,8,1,1,2,1,1,184.40656802710762
1,5,1,8,1,1,2,2,1,258.94900540127486
1,5,1,8,1,2,1,1,1,184.40656802710762
1,5,1,8,1,2,1,2,1,258.94900540127486
1,5,1,8,1,2,2,1,1,184.40656802710762
1,5,1,8,1,2,2,2,1,258.94900540127486
1,5,1,8,2,1,1,1,1,184.40656802710762
1,5,1,8,2,1,1,2,1,258.94900540127486
1,5,1,8,2,1,2,1,1,184.40656802710762
1,5,1,8,2,1,2,2,1,258.94900540127486
1,5,1,8,2,2,1,1,1,184.40656802710762
1,5,1,8,2,2,1,2,1,258.94900540127486
1,5,1,8,2,2,2,1,1,184.40656802710762
1,5,1,8,2,2,2,2,1,258.94900540127486
2,1,1,1,1,1,1,1,1,188.79983416185624
2,1,1,1,1,1,1,2,1,282.48416849209536
2,1,1,1,1,1,2,1,1,188.79983416185624
2,1,1,1,1,1,2,2,1,282.48416849209536
2,1,1,1,1,2,1,1,1,188.79983416185624
2,1,1,1,1,2,1,2,1,282.48416849209536
2,1,1,1,1,2,2,1,1,188.79983416185624
2,1,1,1,1,2,2,2,1,282.48416849209536
2,1,1,1,2,1,1,1,1,188.79983416185624
2,1,1,1,2,1,1,2,1,282.48416849209536
2,1,1,1,2,1,2,1,1,188.79983416185624
2,1,1,1,2,1,2,2,1,282.48416849209536
2,1,1,1,2,2,1,1,1,188.79983416185624
2,1,1,1,2,2,1,2,1,282.48416849209536
2,1,1,1,2,2,2,1,1,188.79983416185624
2,1,1,1,2,2,2,2,1,282.48416849209536
2,1,1,2,1,1,1,1,1,155.5133505394992
2,1,1,2,1,1,1,2,1,236.80777057481401
2,1,1,2,1,1,2,1,1,155.5133505394992
2,1,1,2,1,1,2,2,1,236.80777057481401
2,1,1,2,1,2,1,1,1,155.5133505394992
2,1,1,2,1,2,1,2,1,236.80777057481401
2,1,1,2,1,2,2,1,1,155.5133505394992
2,1,1,2,1,2,2,2,1,236.80777057481401
2,1,1,2,2,1,1,1,1,155.5133505394992
2,1,1,2,2,1,1,2,1,236.80777057481401
2,1,1,2,2,1,2,1,1,155.5133505394992
2,1,1,2,2,1,2,2,1,236.80777057481401
2,1,1,2,2,2,1,1,1,155.5133505394992
2,1,1,2,2,2,1,2,1,236.80777057481401
2,1,1,2,2,2,2,1,1,155.5133505394992
2,1,1,2,2,2,2,2,1,236.80777057481401
2,1,1,3,1,1,1,1,1,156.6729803512847
2,1,1,3,1,1,1,2,1,255.78154868719753
2,1,1,3,1,1,2,1,1,156.6729803512847
2,1,1,3,1,1,2,2,1,255.78154868719753
2,1,1,3,1,2,1,1,1,156.6729803512847
2,1,1,3,1,2,1,2,1,255.78154868719753
2,1,1,3,1,2,2,1,1,156.6729803512847
2,1,1,3,1,2,2,2,1,255.78154868719753
2,1,1,3,2,1,1,1,1,156.6729803512847
2,1,1,3,2,1,1,2,1,255.78154868719753
2,1,1,3,2,1,2,1,1,156.6729803512847
2,1,1,3,2,1,2,2,1,255.78154868719753
2,1,1,3,2,2,1,1,1,156.6729803512847
2,1,1,3,2,2,1,2,1,255.78154868719753
2,1,1,3,2,2,2,1,1,156.6729803512847
2,1,1,3,2,2,2,2,1,255.78154868719753
2,1,1,4,1,1,1,1,1,183.1930240060438
2,1,1,4,1,1,1,2,1,288.58295133530174
2,1,1,4,1,1,2,1,1,183.1930240060438
2,1,1,4,1,1,2,2,1,288.58295133530174
2,1,1,4,1,2,1,1,1,183.1930240060438
2,1,1,4,1,2,1,2,1,288.58295133530174
2,1,1,4,1,2,2,1,1,183.1930240060438
2,1,1,4,1,2,2,2,1,288.58295133530174
2,1,1,4,2,1,1,1,1,183.1930240060438
2,1,1,4,2,1,1,2,1,288.58295133530174
2,1,1,4,2,1,2,1,1,183.1930240060438
2,1,1,4,2,1,2,2,1,288.58295133530174
2,1,1,4,2,2,1,1,1,183.1930240060438
2,1,1,4,2,2,1,2,1,288.58295133530174
2,1,1,4,2,2,2,1,1,183.1930240060438
2,1,1,4,2,2,2,2,1,288.58295133530174
2,1,1,5,1,1,1,1,1,171.74641045573483
2,1,1,5,1,1,1,2,1,274.35690730819937
2,1,1,5,1,1,2,1,1,171.74641045573483
2,1,1,5,1,1,2,2,1,274.35690730819937
2,1,1,5,1,2,1,1,1,171.74641045573483
2,1,1,5,1,2,1,2,1,274.35690730819937
2,1,1,5,1,2,2,1,1,171.74641045573483
2,1,1,5,1,2,2,2,1,274.35690730819937
2,1,1,5,2,1,1,1,1,171.74641045573483
2,1,1,5,2,1,1,2,1,274.35690730819937
2,1,1,5,2,1,2,1,1,171.74641045573483
2,1,1,5,2,1,2,2,1,274.35690730819937
2,1,1,5,2,2,1,1,1,171.74641045573483
2,1,1,5,2,2,1,2,1,274.35690730819937
2,1,1,5,2,2,2,1,1,171.74641045573483
2,1,1,5,2,2,2,2,1,274.35690730819937
2,1,1,6,1,1,1,1,1,165.43035750395777
2,1,1,6,1,1,1,2,1,263.5120597949679
2,1,1,6,1,1,2,1,1,165.43035750395777
2,1,1,6,1,1,2,2,1,263.5120597949679
2,1,1,6,1,2,1,1,1,165.43035750395777
2,1,1,6,1,2,1,2,1,263.5120597949679
2,1,1,6,1,2,2,1,1,165.43035750395777
2,1,1,6,1,2,2,2,1,263.5120597949679
2,1,1,6,2,1,1,1,1,165.43035750395777
2,1,1,6,2,1,1,2,1,263.5120597949679
2,1,1,6,2,1,2,1,1,165.43035750395777
2,1,1,6,2,1,2,2,1,263.5120597949679
2,1,1,6,2,2,1,1,1,165.43035750395777
2,1,1,6,2,2,1,2,1,263.5120597949679
2,1,1,6,2,2,2,1,1,165.43035750395777
2,1,1,6,2,2,2,2,1,263.5120597949679
2,1,1,7,1,1,1,1,1,166.35261258573468
2,1,1,7,1,1,1,2,1,262.9463718450839
2,1,1,7,1,1,2,1,1,166.35261258573468
2,1,1,7,1,1,2,2,1,262.9463718450839
2,1,1,7,1,2,1,1,1,166.35261258573468
2,1,1,7,1,2,1,2,1,262.9463718450839
2,1,1,7,1,2,2,1,1,166.35261258573468
2,1,1,7,1,2,2,2,1,262.9463718450839
2,1,1,7,2,1,1,1,1,166.35261258573468
2,1,1,7,2,1,1,2,1,262.9463718450839
2,1,1,7,2,1,2,1,1,166.35261258573468
2,1,1,7,2,1,2,2,1,262.9463718450839
2,1,1,7,2,2,1,1,1,166.35261258573468
2,1,1,7,2,2,1,2,1,262.9463718450839
2,1,1,7,2,2,2,1,1,166.35261258573468
2,1,1,7,2,2,2,2,1,262.9463718450839
2,1,1,8,1,1,1,1,1,164.63586693626624
2,1,1,8,1,1,1,2,1,257.1940415503809
2,1,1,8,1,1,2,1,1,164.63586693626624
2,1,1,8,1,1,2,2,1,257.1940415503809
2,1,1,8,1,2,1,1,1,164.63586693626624
2,1,1,8,1,2,1,2,1,257.1940415503809
2,1,1,8,1,2,2,1,1,164.63586693626624
2,1,1,8,1,2,2,2,1,257.1940415503809
2,1,1,8,2,1,1,1,1,164.63586693626624
2,1,1,8,2,1,1,2,1,257.1940415503809
2,1,1,8,2,1,2,1,1,164.63586693626624
2,1,1,8,2,1,2,2,1,257.1940415503809
2,1,1,8,2,2,1,1,1,164.63586693626624
2,1,1,8,2,2,1,2,1,257.1940415503809
2,1,1,8,2,2,2,1,1,164.63586693626624
2,1,1,8,2,2,2,2,1,257.1940415503809
2,2,1,1,1,1,1,1,1,188.79983416185627
2,2,1,1,1,1,1,2,1,282.4841684920953
2,2,1,1,1,1,2,1,1,188.79983416185627
2,2,1,1,1,1,2,2,1,282.4841684920953
2,2,1,1,1,2,1,1,1,188.79983416185627
2,2,1,1,1,2,1,2,1,282.4841684920953
2,2,1,1,1,2,2,1,1,188.79983416185627
2,2,1,1,1,2,2,2,1,282.4841684920953
2,2,1,1,2,1,1,1,1,188.79983416185627
2,2,1,1,2,1,1,2,1,282.4841684920953
2,2,1,1,2,1,2,1,1,188.79983416185627
2,2,1,1,2,1,2,2,1,282.4841684920953
2,2,1,1,2,2,1,1,1,188.79983416185627
2,2,1,1,2,2,1,2,1,282.4841684920953
2,2,1,1,2,2,2,1,1,188.79983416185627
2,2,1,1,2,2,2,2,1,282.4841684920953
2,2,1,2,1,1,1,1,1,155.5133505394992
2,2,1,2,1,1,1,2,1,236.80777057481401
2,2,1,2,1,1,2,1,1,155.5133505394992
2,2,1,2,1,1,2,2,1,236.80777057481401
2,2,1,2,1,2,1,1,1,155.5133505394992
2,2,1,2,1,2,1,2,1,236.80777057481401
2,2,1,2,1,2,2,1,1,155.5133505394992
2,2,1,2,1,2,2,2,1,236.80777057481401
2,2,1,2,2,1,1,1,1,155.5133505394992
2,2,1,2,2,1,1,2,1,236.80777057481401
2,2,1,2,2,1,2,1,1,155.5133505394992
2,2,1,2,2,1,2,2,1,236.80777057481401
2,2,1,2,2,2,1,1,1,155.5133505394992
2,2,1,2,2,2,1,2,1,236.80777057481401
2,2,1,2,2,2,2,1,1,155.5133505394992
2,2,1,2,2,2,2,2,1,236.80777057481401
2,2,1,3,1,1,1,1,1,148.58902162389663
2,2,1,3,1,1,1,2,1,229.7484527766584
2,2,1,3,1,1,2,1,1,148.58902162389663
2,2,1,3,1,1,2,2,1,229.7484527766584
2,2,1,3,1,2,1,1,1,148.58902162389663
2,2,1,3,1,2,1,2,1,229.7484527766584
2,2,1,3,1,2,2,1,1,148.58902162389663
2,2,1,3,1,2,2,2,1,229.7484527766584
2,2,1,3,2,1,1,1,1,148.58902162389663
2,2,1,3,2,1,1,2,1,229.7484527766584
2,2,1,3,2,1,2,1,1,148.58902162389663
2,2,1,3,2,1,2,2,1,229.7484527766584
2,2,1,3,2,2,1,1,1,148.58902162389663
2,2,1,3,2,2,1,2,1,229.7484527766584
2,2,1,3,2,2,2,1,1,148.58902162389663
2,2,1,3,2,2,2,2,1,229.7484527766584
2,2,1,4,1,1,1,1,1,190.79986879075548
2,2,1,4,1,1,1,2,1,280.3775254793283
2,2,1,4,1,1,2,1,1,190.79986879075548
2,2,1,4,1,1,2,2,1,280.3775254793283
2,2,1,4,1,2,1,1,1,190.79986879075548
2,2,1,4,1,2,1,2,1,280.3775254793283
2,2,1,4,1,2,2,1,1,190.79986879075548
2,2,1,4,1,2,2,2,1,280.3775254793283
2,2,1,4,2,1,1,1,1,190.79986879075548
2,2,1,4,2,1,1,2,1,280.3775254793283
2,2,1,4,2,1,2,1,1,190.79986879075548
2,2,1,4,2,1,2,2,1,280.3775254793283
2,2,1,4,2,2,1,1,1,190.79986879075548
2,2,1,4,2,2,1,2,1,280.3775254793283
2,2,1,4,2,2,2,1,1,190.79986879075548
2,2,1,4,2,2,2,2,1,280.3775254793283
2,2,1,5,1,1,1,1,1,177.61218828132095
2,2,1,5,1,1,1,2,1,281.1771461968414
2,2,1,5,1,1,2,1,1,177.61218828132095
2,2,1,5,1,1,2,2,1,281.1771461968414
2,2,1,5,1,2,1,1,1,177.61218828132095
2,2,1,5,1,2,1,2,1,281.1771461968414
2,2,1,5,1,2,2,1,1,177.61218828132095
2,2,1,5,1,2,2,2,1,281.1771461968414
2,2,1,5,2,1,1,1,1,177.61218828132095
2,2,1,5,2,1,1,2,1,281.1771461968414
2,2,1,5,2,1,2,1,1,177.61218828132095
2,2,1,5,2,1,2,2,1,281.1771461968414
2,2,1,5,2,2,1,1,1,177.61218828132095
2,2,1,5,2,2,1,2,1,281.1771461968414
2,2,1,5,2,2,2,1,1,177.61218828132095
2,2,1,5,2,2,2,2,1,281.1771461968414
2,2,1,6,1,1,1,1,1,171.07618076754864
2,2,1,6,1,1,1,2,1,257.8659473676309
2,2,1,6,1,1,2,1,1,171.07618076754864
2,2,1,6,1,1,2,2,1,257.8659473676309
2,2,1,6,1,2,1,1,1,171.07618076754864
2,2,1,6,1,2,1,2,1,257.8659473676309
2,2,1,6,1,2,2,1,1,171.07618076754864
2,2,1,6,1,2,2,2,1,257.8659473676309
2,2,1,6,2,1,1,1,1,171.07618076754864
2,2,1,6,2,1,1,2,1,257.8659473676309
2,2,1,6,2,1,2,1,1,171.07618076754864
2,2,1,6,2,1,2,2,1,257.8659473676309
2,2,1,6,2,2,1,1,1,171.07618076754864
2,2,1,6,2,2,1,2,1,257.8659473676309
2,2,1,6,2,2,2,1,1,171.07618076754864
2,2,1,6,2,2,2,2,1,257.8659473676309
2,2,1,7,1,1,1,1,1,170.32549825139142
2,2,1,7,1,1,1,2,1,255.9612611164535
2,2,1,7,1,1,2,1,1,170.32549825139142
2,2,1,7,1,1,2,2,1,255.9612611164535
2,2,1,7,1,2,1,1,1,170.32549825139142
2,2,1,7,1,2,1,2,1,255.9612611164535
2,2,1,7,1,2,2,1,1,170.32549825139142
2,2,1,7,1,2,2,2,1,255.9612611164535
2,2,1,7,2,1,1,1,1,170.32549825139142
2,2,1,7,2,1,1,2,1,255.9612611164535
2,2,1,7,2,1,2,1,1,170.32549825139142
2,2,1,7,2,1,2,2,1,255.9612611164535
2,2,1,7,2,2,1,1,1,170.32549825139142
2,2,1,7,2,2,1,2,1,255.9612611164535
2,2,1,7,2,2,2,1,1,170.32549825139142
2,2,1,7,2,2,2,2,1,255.9612611164535
2,2,1,8,1,1,1,1,1,169.1939251927869
2,2,1,8,1,1,1,2,1,255.8900627869473
2,2,1,8,1,1,2,1,1,169.1939251927869
2,2,1,8,1,1,2,2,1,255.8900627869473
2,2,1,8,1,2,1,1,1,169.1939251927869
2,2,1,8,1,2,1,2,1,255.8900627869473
2,2,1,8,1,2,2,1,1,169.1939251927869
2,2,1,8,1,2,2,2,1,255.8900627869473
2,2,1,8,2,1,1,1,1,169.1939251927869
2,2,1,8,2,1,1,2,1,255.8900627869473
2,2,1,8,2,1,2,1,1,169.1939251927869
2,2,1,8,2,1,2,2,1,255.8900627869473
2,2,1,8,2,2,1,1,1,169.1939251927869
2,2,1,8,2,2,1,2,1,255.8900627869473
2,2,1,8,2,2,2,1,1,169.1939251927869
2,2,1,8,2,2,2,2,1,255.8900627869473
2,3,1,1,1,1,1,1,1,188.79983416185624
2,3,1,1,1,1,1,2,1,282.4841684920953
2,3,1,1,1,1,2,1,1,188.79983416185624
2,3,1,1,1,1,2,2,1,282.4841684920953
2,3,1,1,1,2,1,1,1,188.79983416185624
2,3,1,1,1,2,1,2,1,282.4841684920953
2,3,1,1,1,2,2,1,1,188.79983416185624
2,3,1,1,1,2,2,2,1,282.4841684920953
2,3,1,1,2,1,1,1,1,188.79983416185624
2,3,1,1,2,1,1,2,1,282.4841684920953
2,3,1,1,2,1,2,1,1,188.79983416185624
2,3,1,1,2,1,2,2,1,282.4841684920953
2,3,1,1,2,2,1,1,1,188.79983416185624
2,3,1,1,2,2,1,2,1,282.4841684920953
2,3,1,1,2,2,2,1,1,188.79983416185624
2,3,1,1,2,2,2,2,1,282.4841684920953
2,3,1,2,1,1,1,1,1,155.5133505394992
2,3,1,2,1,1,1,2,1,236.807770574814
2,3,1,2,1,1,2,1,1,155.5133505394992
2,3,1,2,1,1,2,2,1,236.807770574814
2,3,1,2,1,2,1,1,1,155.5133505394992
2,3,1,2,1,2,1,2,1,236.807770574814
2,3,1,2,1,2,2,1,1,155.5133505394992
2,3,1,2,1,2,2,2,1,236.807770574814
2,3,1,2,2,1,1,1,1,155.5133505394992
2,3,1,2,2,1,1,2,1,236.807770574814
2,3,1,2,2,1,2,1,1,155.5133505394992
2,3,1,2,2,1,2,2,1,236.807770574814
2,3,1,2,2,2,1,1,1,155.5133505394992
2,3,1,2,2,2,1,2,1,236.807770574814
2,3,1,2,2,2,2,1,1,155.5133505394992
2,3,1,2,2,2,2,2,1,236.807770574814
2,3,1,3,1,1,1,1,1,148.58902162389663
2,3,1,3,1,1,1,2,1,229.7484527766584
2,3,1,3,1,1,2,1,1,148.58902162389663
2,3,1,3,1,1,2,2,1,229.7484527766584
2,3,1,3,1,2,1,1,1,148.58902162389663
2,3,1,3,1,2,1,2,1,229.7484527766584
2,3,1,3,1,2,2,1,1,148.58902162389663
2,3,1,3,1,2,2,2,1,229.7484527766584
2,3,1,3,2,1,1,1,1,148.58902162389663
2,3,1,3,2,1,1,2,1,229.7484527766584
2,3,1,3,2,1,2,1,1,148.58902162389663
2,3,1,3,2,1,2,2,1,229.7484527766584
2,3,1,3,2,2,1,1,1,148.58902162389663
2,3,1,3,2,2,1,2,1,229.7484527766584
2,3,1,3,2,2,2,1,1,148.58902162389663
2,3,1,3,2,2,2,2,1,229.7484527766584
2,3,1,4,1,1,1,1,1,189.95967735291796
2,3,1,4,1,1,1,2,1,279.73493116455023
2,3,1,4,1,1,2,1,1,189.95967735291796
2,3,1,4,1,1,2,2,1,279.73493116455023
2,3,1,4,1,2,1,1,1,189.95967735291796
2,3,1,4,1,2,1,2,1,279.73493116455023
2,3,1,4,1,2,2,1,1,189.95967735291796
2,3,1,4,1,2,2,2,1,279.73493116455023
2,3,1,4,2,1,1,1,1,189.95967735291796
2,3,1,4,2,1,1,2,1,279.73493116455023
2,3,1,4,2,1,2,1,1,189.95967735291796
2,3,1,4,2,1,2,2,1,279.73493116455023
2,3,1,4,2,2,1,1,1,189.95967735291796
2,3,1,4,2,2,1,2,1,279.73493116455023
2,3,1,4,2,2,2,1,1,189.95967735291796
2,3,1,4,2,2,2,2,1,279.73493116455023
2,3,1,5,1,1,1,1,1,171.13347493267298
2,3,1,5,1,1,1,2,1,271.7612342283095
2,3,1,5,1,1,2,1,1,171.13347493267298
2,3,1,5,1,1,2,2,1,271.7612342283095
2,3,1,5,1,2,1,1,1,171.13347493267298
2,3,1,5,1,2,1,2,1,271.7612342283095
2,3,1,5,1,2,2,1,1,171.13347493267298
2,3,1,5,1,2,2,2,1,271.7612342283095
2,3,1,5,2,1,1,1,1,171.13347493267298
2,3,1,5,2,1,1,2,1,271.7612342283095
2,3,1,5,2,1,2,1,1,171.13347493267298
2,3,1,5,2,1,2,2,1,271.7612342283095
2,3,1,5,2,2,1,1,1,171.13347493267298
2,3,1,5,2,2,1,2,1,271.7612342283095
2,3,1,5,2,2,2,1,1,171.13347493267298
2,3,1,5,2,2,2,2,1,271.7612342283095
2,3,1,6,1,1,1,1,1,172.25212532886107
2,3,1,6,1,1,1,2,1,257.8517488545039
2,3,1,6,1,1,2,1,1,172.25212532886107
2,3,1,6,1,1,2,2,1,257.8517488545039
2,3,1,6,1,2,1,1,1,172.25212532886107
2,3,1,6,1,2,1,2,1,257.8517488545039
2,3,1,6,1,2,2,1,1,172.25212532886107
2,3,1,6,1,2,2,2,1,257.8517488545039
2,3,1,6,2,1,1,1,1,172.25212532886107
2,3,1,6,2,1,1,2,1,257.8517488545039
2,3,1,6,2,1,2,1,1,172.25212532886107
2,3,1,6,2,1,2,2,1,257.8517488545039
2,3,1,6,2,2,1,1,1,172.25212532886107
2,3,1,6,2,2,1,2,1,257.8517488545039
2,3,1,6,2,2,2,1,1,172.25212532886107
2,3,1,6,2,2,2,2,1,257.8517488545039
2,3,1,7,1,1,1,1,1,171.2953013733695
2,3,1,7,1,1,1,2,1,256.1198590997161
2,3,1,7,1,1,2,1,1,171.2953013733695
2,3,1,7,1,1,2,2,1,256.1198590997161
2,3,1,7,1,2,1,1,1,171.2953013733695
2,3,1,7,1,2,1,2,1,256.1198590997161
2,3,1,7,1,2,2,1,1,171.2953013733695
2,3,1,7,1,2,2,2,1,256.1198590997161
2,3,1,7,2,1,1,1,1,171.2953013733695
2,3,1,7,2,1,1,2,1,256.1198590997161
2,3,1,7,2,1,2,1,1,171.2953013733695
2,3,1,7,2,1,2,2,1,256.1198590997161
2,3,1,7,2,2,1,1,1,171.2953013733695
2,3,1,7,2,2,1,2,1,256.1198590997161
2,3,1,7,2,2,2,1,1,171.2953013733695
2,3,1,7,2,2,2,2,1,256.1198590997161
2,3,1,8,1,1,1,1,1,170.89584146885642
2,3,1,8,1,1,1,2,1,252.96570860841513
2,3,1,8,1,1,2,1,1,170.89584146885642
2,3,1,8,1,1,2,2,1,252.96570860841513
2,3,1,8,1,2,1,1,1,170.89584146885642
2,3,1,8,1,2,1,2,1,252.96570860841513
2,3,1,8,1,2,2,1,1,170.89584146885642
2,3,1,8,1,2,2,2,1,252.96570860841513
2,3,1,8,2,1,1,1,1,170.89584146885642
2,3,1,8,2,1,1,2,1,252.96570860841513
2,3,1,8,2,1,2,1,1,170.89584146885642
2,3,1,8,2,1,2,2,1,252.96570860841513
2,3,1,8,2,2,1,1,1,170.89584146885642
2,3,1,8,2,2,1,2,1,252.96570860841513
2,3,1,8,2,2,2,1,1,170.89584146885642
2,3,1,8,2,2,2,2,1,252.96570860841513
2,4,1,1,1,1,1,1,1,190.17612341332608
2,4,1,1,1,1,1,2,1,285.87030819265823
2,4,1,1,1,1,2,1,1,190.17612341332608
2,4,1,1,1,1,2,2,1,285.87030819265823
2,4,1,1,1,2,1,1,1,190.17612341332608
2,4,1,1,1,2,1,2,1,285.87030819265823
2,4,1,1,1,2,2,1,1,190.17612341332608
2,4,1,1,1,2,2,2,1,285.87030819265823
2,4,1,1,2,1,1,1,1,190.17612341332608
2,4,1,1,2,1,1,2,1,285.87030819265823
2,4,1,1,2,1,2,1,1,190.17612341332608
2,4,1,1,2,1,2,2,1,285.87030819265823
2,4,1,1,2,2,1,1,1,190.17612341332608
2,4,1,1,2,2,1,2,1,285.87030819265823
2,4,1,1,2,2,2,1,1,190.17612341332608
2,4,1,1,2,2,2,2,1,285.87030819265823
2,4,1,2,1,1,1,1,1,156.3524909519805
2,4,1,2,1,1,1,2,1,232.02776502420556
2,4,1,2,1,1,2,1,1,156.3524909519805
2,4,1,2,1,1,2,2,1,232.02776502420556
2,4,1,2,1,2,1,1,1,156.3524909519805
2,4,1,2,1,2,1,2,1,232.02776502420556
2,4,1,2,1,2,2,1,1,156.3524909519805
2,4,1,2,1,2,2,2,1,232.02776502420556
2,4,1,2,2,1,1,1,1,156.3524909519805
2,4,1,2,2,1,1,2,1,232.02776502420556
2,4,1,2,2,1,2,1,1,156.3524909519805
2,4,1,2,2,1,2,2,1,232.02776502420556
2,4,1,2,2,2,1,1,1,156.3524909519805
2,4,1,2,2,2,1,2,1,232.02776502420556
2,4,1,2,2,2,2,1,1,156.3524909519805
2,4,1,2,2,2,2,2,1,232.02776502420556
2,4,1,3,1,1,1,1,1,151.79017781958993
2,4,1,3,1,1,1,2,1,230.6881023763281
2,4,1,3,1,1,2,1,1,151.79017781958993
2,4,1,3,1,1,2,2,1,230.6881023763281
2,4,1,3,1,2,1,1,1,151.79017781958993
2,4,1,3,1,2,1,2,1,230.6881023763281
2,4,1,3,1,2,2,1,1,151.79017781958993
