sampling,invalid_value,missing_value,floating_point,unit_converter,distribution_shape,multicollinearity,normalization,outlier,punctuation,stopword,lowercase,whitespace,model,outlier_bef_normalization_strat,outlier_bef_outlier_strat,class_imbalance_ratio,corr_race,ot_race,corr_gender,ot_gender,corr_loan_type,ot_loan_type,corr_applicant_age,ot_applicant_age,corr_lien_status,ot_lien_status,corr_LV,ot_LV,corr_DI,ot_DI,corr_income_brackets,ot_income_brackets,utility_accuracy_score
1,1,5,3,2,2,2,2,5,2,2,2,2,1,0.3540856031128405,0.2961089494163424,10.314465408805031,1291.82,0.32,1233.0,0.38,1571.78,0.28,1668.31,0.34,18545.41,0.02,1333.99,0.35,1535.38,0.57,1468.61,0.26,0.08838243468593665
4,2,4,1,2,4,1,2,1,1,1,2,2,1,0.37126436781609196,0.37126436781609196,7.365384615384615,1219.71,1.0,1219.71,1.0,1219.71,0.29,1219.71,0.31,1219.71,0.02,1219.71,0.48,1219.71,0.46,1219.71,0.29,0.11436781609195401
1,1,8,4,2,1,1,1,7,2,2,1,1,1,0.222568093385214,0.222568093385214,11.85,387.98,0.33,612.43,1.0,105.97,0.29,106.97,0.37,155.71,0.0,101.42,0.24,6607.89,0.56,98.88,0.27,0.0778210116731517
4,4,7,1,1,1,2,5,6,1,2,1,2,1,0.35804597701149427,0.35804597701149427,10.49056603773585,684.31,1.0,422.29,1.0,3993.8,0.08,1226.97,0.36,11628.98,0.01,428.09,0.3,1816.48,0.56,1299.81,0.1,0.08702791461412152
4,3,8,3,1,2,2,4,2,2,1,2,1,1,0.34942528735632183,0.34942528735632183,9.5,574.09,1.0,381.02,1.0,1060.96,0.27,4453.16,0.29,128.11,1.0,1094.07,0.31,1021.38,0.43,1792.49,0.27,0.09523809523809523
3,2,4,3,2,2,2,3,2,1,1,2,2,1,0.5933852140077821,0.4396887159533074,12.846153846153847,1963.77,0.24,2013.99,0.37,4611.4,0.12,559.36,0.28,4611.77,1.0,1497.41,0.31,458.85,0.52,142.46,0.21,0.07222222222222219
2,2,8,3,1,1,1,3,7,2,2,2,1,1,0.3476005188067445,0.3476005188067445,11.0,2880.18,0.37,3128.52,1.0,548.86,0.29,717.04,0.34,5929.0,1.0,1960.18,0.26,980.84,0.39,375.67,0.09,0.08333333333333337
3,3,7,1,2,2,2,4,5,2,2,1,2,1,0.35797665369649806,0.35797665369649806,8.23076923076923,67.36,0.36,89.16,1.0,209.72,0.24,941.2,0.39,43.62,1.0,304.55,0.39,244.63,0.59,389.73,0.28,0.10833333333333328
4,1,1,2,2,3,2,5,5,2,1,1,1,1,0.23448275862068965,0.23448275862068965,7.890510948905109,591.97,1.0,361.36,1.0,5682.78,0.1,5177.95,0.38,8399.61,0.01,3996.61,0.32,558.03,0.43,4032.43,0.13,0.11001642036124792
3,1,2,1,2,4,2,2,5,2,2,1,1,1,0.2140077821011673,0.2140077821011673,9.0,280.73,0.36,275.37,1.0,375.93,0.26,508.06,0.34,219.27,0.02,266.16,0.31,284.24,0.54,346.92,0.13,0.10277777777777775
3,2,8,4,1,3,1,3,3,1,1,1,2,1,0.30544747081712065,0.30544747081712065,9.466666666666667,1530.51,0.23,1594.31,0.37,1676.32,0.03,290.44,0.4,2963.07,1.0,1292.75,0.33,536.39,0.49,113.69,0.27,0.09235668789808915
1,2,2,1,1,4,2,2,5,2,1,2,1,1,0.3303501945525292,0.3303501945525292,10.104938271604938,1331.11,0.33,1223.94,0.38,1456.27,0.25,1417.15,0.35,1691.32,0.02,1413.12,0.36,1606.2,0.44,1350.93,0.26,0.08727070594774877
1,2,1,4,2,2,2,4,7,2,2,1,2,1,0.5788718929254302,0.5788718929254302,12.198198198198199,381.65,0.35,556.54,1.0,107.76,0.21,1413.18,0.38,120.02,1.0,1484.92,0.31,1636.42,0.56,1858.8,0.22,0.07576791808873717
3,4,9,1,1,1,1,5,8,2,2,2,2,1,0.3326848249027237,0.3326848249027237,9.588235294117647,79.25,0.36,115.24,1.0,1542.46,0.23,374.13,0.36,3442.18,1.0,142.49,0.31,541.81,0.53,307.29,0.14,0.09444444444444444
4,3,6,1,2,4,2,3,2,1,2,2,2,1,0.2206896551724138,0.2206896551724138,8.902439024390244,2961.72,1.0,6389.75,1.0,1064.92,0.3,1534.51,0.29,10834.27,1.0,3308.93,0.47,3835.96,0.42,691.05,0.29,0.10098522167487689
4,2,8,3,1,4,1,3,8,2,2,1,2,1,0.3005747126436782,0.3005747126436782,8.297709923664122,2935.46,1.0,6252.81,1.0,1132.94,0.08,1163.59,0.05,9856.16,0.01,3861.69,0.27,3843.24,0.4,1527.4,0.28,0.10755336617405586
4,3,8,2,2,2,2,1,3,1,2,1,1,1,0.34942528735632183,0.34942528735632183,10.241758241758241,1334.84,1.0,155.37,0.37,1973.23,0.25,3335.49,0.36,9980.88,1.0,173.97,0.49,3338.13,0.59,34.31,0.56,0.08895405669599221
4,2,2,1,1,4,2,5,2,1,1,1,2,1,0.36551724137931035,0.36551724137931035,10.081818181818182,517.37,1.0,381.17,1.0,5058.56,0.28,2076.66,0.26,12279.65,1.0,57.63,0.46,1075.18,0.41,382.87,0.28,0.09023789991796549
4,2,7,3,1,4,1,1,8,2,1,2,2,1,0.3086206896551724,0.3086206896551724,9.15,648.17,1.0,372.05,1.0,481.3,0.08,1170.36,0.03,134.42,0.0,8971.44,0.26,6162.28,0.41,1846.13,0.27,0.09852216748768472
4,2,6,3,2,3,2,3,6,2,1,1,2,1,0.32988505747126434,0.32988505747126434,9.418803418803419,3086.59,1.0,6601.62,1.0,1087.6,0.07,1078.58,0.03,11214.95,0.01,2762.07,0.37,3845.65,0.54,2327.8,0.31,0.09598031173092703
4,3,2,4,1,2,1,1,7,2,1,2,1,1,0.34942528735632183,0.34942528735632183,8.902439024390244,1843.2,1.0,236.0,1.0,1818.83,0.31,3797.67,0.35,10324.36,1.0,245.04,0.34,4814.01,0.42,98.0,0.27,0.10098522167487689
2,3,4,4,1,1,2,5,4,1,2,1,1,1,0.2127107652399481,0.2127107652399481,9.941176470588236,109.56,0.34,165.59,1.0,3302.51,0.28,3300.95,0.36,5019.98,0.01,3416.93,0.21,756.6,0.42,3291.26,0.27,0.09139784946236562
3,2,9,2,2,3,1,3,1,2,2,2,1,1,0.3132295719844358,0.3132295719844358,7.426229508196721,2326.63,0.34,2450.73,1.0,24.08,0.27,415.92,0.39,3615.97,0.02,1153.82,0.36,479.78,0.58,212.31,0.35,0.12062256809338523
2,3,7,4,1,1,1,2,4,2,1,2,2,1,0.2127107652399481,0.2127107652399481,9.566037735849056,380.3,0.33,401.1,1.0,452.62,0.29,450.7,0.36,465.21,0.01,448.43,0.19,424.96,0.42,499.0,0.26,0.09285714285714286
3,3,2,3,1,3,2,4,3,1,1,1,2,1,0.2140077821011673,0.2140077821011673,8.742857142857142,74.49,0.37,98.18,1.0,2396.5,0.27,2680.66,0.35,262.04,1.0,1902.48,0.51,74.21,0.74,1950.85,0.27,0.1026392961876833
1,2,6,1,2,2,1,4,5,2,2,1,2,1,0.519455252918288,0.519455252918288,12.628787878787879,392.2,0.32,668.12,1.0,125.56,0.05,2334.55,0.02,142.37,1.0,1684.5,0.34,2000.63,0.44,2428.78,0.25,0.07337409672040018
2,3,2,3,1,3,2,5,8,1,1,2,1,1,0.22697795071335927,0.22697795071335927,11.272727272727273,137.93,0.36,206.24,1.0,5516.15,0.28,5356.64,0.32,6076.0,1.0,3925.03,0.49,396.26,0.6,3920.56,0.25,0.08148148148148149
1,2,8,2,1,3,1,2,1,2,1,2,1,1,0.30739299610894943,0.30739299610894943,8.846743295019158,1900.31,0.34,1900.31,1.0,1900.31,0.09,1900.31,0.37,1900.31,0.02,1900.31,0.33,1900.31,0.46,1900.31,0.31,0.09805447470817119
1,1,2,2,1,2,2,4,6,2,2,2,2,1,0.3540856031128405,0.3540856031128405,10.386075949367088,386.09,0.34,491.74,0.38,1329.63,0.29,5075.11,0.36,173.12,1.0,1766.9,0.33,1658.32,0.44,2423.52,0.25,0.08782657031684271
1,4,3,3,2,2,1,2,4,2,2,2,2,1,0.5774319066147859,0.48093385214007783,10.47938144329897,1624.6,0.32,1696.57,1.0,1970.67,0.22,1908.51,0.3,23327.1,0.01,1806.84,0.49,1864.44,0.45,1694.31,0.23,0.08711270767849122
2,2,8,3,2,2,2,4,4,1,1,1,1,1,0.5071335927367056,0.5071335927367056,10.020408163265307,111.1,0.34,163.33,1.0,43.65,0.07,564.26,0.03,53.79,1.0,410.23,0.34,452.57,0.42,672.76,0.09,0.09074074074074079
3,4,3,4,2,1,1,2,8,2,2,2,1,1,0.38910505836575876,0.38910505836575876,10.25,259.46,0.32,305.64,1.0,456.13,0.21,317.52,0.32,4971.2,1.0,282.32,0.49,328.82,0.52,318.63,0.23,0.0888888888888889
2,4,1,2,1,2,1,1,4,2,2,2,2,1,0.5744,0.5744,10.238095238095237,40.81,0.34,39.8,1.0,3326.13,0.25,3067.64,0.32,4595.24,1.0,1772.51,0.49,1941.64,0.43,1037.45,0.26,0.08898305084745761
4,2,8,4,2,2,1,3,8,2,2,1,1,1,0.5413793103448276,0.45689655172413796,9.41025641025641,3029.03,1.0,6659.37,1.0,1667.16,0.08,1226.96,0.05,11452.28,0.01,4128.83,0.35,4147.27,0.4,2298.89,0.08,0.09605911330049266
3,3,4,2,1,2,2,2,8,1,2,1,2,1,0.35797665369649806,0.27431906614785995,9.027777777777779,283.43,0.36,305.31,1.0,394.86,0.26,408.31,0.38,3250.0,0.01,801.6,0.38,278.12,0.57,866.52,0.27,0.09972299168975074
4,3,6,3,2,1,1,2,4,2,1,1,2,1,0.21666666666666667,0.21666666666666667,8.50344827586207,994.59,1.0,1003.06,1.0,1387.23,0.08,1408.5,0.33,1136.39,0.01,1193.11,0.22,1052.54,0.58,1179.52,0.13,0.10377358490566035
2,1,7,3,2,4,2,3,3,2,1,1,2,1,0.2140077821011673,0.2140077821011673,10.431372549019608,3024.82,0.35,3148.64,1.0,527.26,0.27,608.87,0.35,6071.06,1.0,1720.79,0.51,973.36,0.44,283.72,0.23,0.08747855917667235
4,2,7,4,2,1,2,1,7,1,2,1,1,1,0.35804597701149427,0.35804597701149427,11.18,593.79,1.0,442.33,1.0,488.26,0.07,1747.4,0.32,109.85,0.0,7270.83,0.32,4931.77,0.51,2714.47,0.09,0.08210180623973728
1,4,4,3,1,2,2,5,2,1,1,2,2,1,0.5688715953307393,0.4937743190661479,14.920353982300885,198.55,0.22,647.4,0.39,6631.96,0.14,3733.45,0.23,26826.8,1.0,2254.62,0.27,3309.44,0.56,2715.31,0.19,0.06281267370761534
1,4,3,2,2,3,1,5,4,2,1,1,1,1,0.3692607003891051,0.3692607003891051,10.689473684210526,430.73,0.33,712.45,1.0,8029.55,0.22,2879.58,0.3,20387.37,0.01,201.76,0.31,1663.76,0.45,796.14,0.23,0.08374606033318321
3,4,4,4,2,1,2,3,4,1,1,2,2,1,0.3852140077821012,0.3852140077821012,9.026315789473685,1838.73,0.32,1910.95,0.38,471.68,0.19,377.55,0.34,3003.02,0.01,1191.29,0.35,345.44,0.55,129.24,0.27,0.09973753280839892
2,2,4,2,1,2,2,2,5,1,1,2,2,1,0.6095979247730221,0.48119325551232167,10.48936170212766,404.22,0.35,404.73,1.0,411.23,0.26,402.46,0.34,5653.77,0.01,474.09,0.5,473.83,0.41,471.0,0.22,0.08703703703703702
3,3,1,2,2,4,2,5,3,1,1,2,2,1,0.2140077821011673,0.2140077821011673,8.921052631578947,70.73,0.34,110.55,1.0,3345.14,0.24,3258.83,0.37,3354.32,1.0,3208.41,0.55,319.35,0.58,3010.28,0.28,0.10079575596816981
2,4,7,2,1,3,2,1,3,1,2,1,2,1,0.32555123216601817,0.32555123216601817,10.0,759.15,0.35,872.96,1.0,35.84,0.1,1702.08,0.37,390.46,1.0,2263.64,0.28,1510.45,0.43,299.25,0.27,0.09090909090909094
2,2,1,4,1,4,1,5,2,1,2,2,2,1,0.3696,0.3696,12.65625,67.46,0.28,145.98,1.0,2608.49,0.18,709.71,0.27,5518.12,1.0,62.02,0.26,497.0,0.26,148.28,0.21,0.07322654462242562
1,4,4,4,2,4,2,4,5,1,1,2,2,1,0.3264591439688716,0.3264591439688716,11.16891891891892,310.56,0.3,519.48,0.38,1592.6,0.21,2465.68,0.29,1027.86,0.01,192.77,0.27,792.63,0.4,496.64,0.21,0.08217656857301503
3,3,1,2,2,4,1,2,3,1,2,2,2,1,0.2140077821011673,0.2140077821011673,8.921052631578947,282.91,0.34,290.68,1.0,5289.93,0.24,4902.91,0.37,4548.32,1.0,5438.52,0.55,291.11,0.58,5410.95,0.28,0.10079575596816981
4,1,3,2,1,4,1,1,7,2,1,1,2,1,0.2206896551724138,0.2206896551724138,8.910569105691057,651.95,1.0,345.13,1.0,74.02,0.1,26.43,0.37,138.11,0.0,117.43,0.33,6279.04,0.41,133.37,0.28,0.10090237899917964
3,4,4,1,1,3,2,3,8,2,1,1,2,1,0.3540856031128405,0.3540856031128405,9.909090909090908,1783.47,0.29,1905.82,1.0,1807.67,0.23,470.98,0.29,3447.37,0.01,1168.99,0.46,354.48,0.53,132.97,0.17,0.09166666666666667
2,2,2,2,2,4,2,2,2,1,1,2,2,1,0.35019455252918286,0.35019455252918286,11.55813953488372,314.47,0.27,353.71,0.37,1338.28,0.21,580.06,0.32,7787.96,1.0,610.29,0.49,502.77,0.39,580.18,0.22,0.0796296296296296
4,1,7,2,1,3,1,2,5,1,2,1,2,1,0.23448275862068965,0.23448275862068965,7.826086956521739,953.33,1.0,856.85,1.0,845.26,0.1,827.67,0.38,901.88,0.02,766.97,0.32,863.35,0.44,773.17,0.12,0.11083743842364535
1,1,5,2,2,1,2,5,1,1,2,2,1,1,0.222568093385214,0.222568093385214,8.846743295019158,457.71,0.34,744.38,1.0,13305.54,0.28,13299.24,0.37,18304.32,0.02,13297.79,0.27,3125.5,0.6,13259.49,0.15,0.0988326848249027
1,4,8,2,1,4,1,2,7,1,2,1,2,1,0.2926070038910506,0.2926070038910506,10.173913043478262,1505.13,0.37,1422.48,1.0,1513.17,0.08,1253.03,0.02,1085.94,0.02,1670.14,0.28,1545.23,0.43,1313.9,0.24,0.0861589772095609
1,4,3,1,2,3,2,1,1,2,2,1,2,1,0.3692607003891051,0.3692607003891051,8.846743295019158,2500.79,0.34,2984.52,1.0,172.88,0.23,6058.42,0.32,1070.35,0.02,5270.05,0.35,4944.54,0.46,643.24,0.26,0.10077821011673149
4,4,5,3,2,3,2,3,4,2,2,2,2,1,0.3954022988505747,0.3954022988505747,7.901840490797546,3320.97,1.0,7318.38,1.0,1112.37,0.31,1561.89,0.31,11377.26,0.0,3290.82,0.46,3905.27,0.43,3306.69,0.28,0.11233631977946246
1,3,3,1,1,3,2,3,4,1,2,1,2,1,0.23073929961089495,0.23073929961089495,10.706214689265536,10682.27,0.32,11346.06,1.0,4.11,0.26,29.38,0.34,21794.78,0.01,60.9,0.22,3587.99,0.45,2.07,0.27,0.08542471042471045
4,4,3,1,1,4,1,5,2,1,1,2,2,1,0.37126436781609196,0.37126436781609196,9.5,477.18,1.0,354.73,1.0,5047.38,0.23,2269.91,0.22,11561.5,1.0,37.37,0.4,952.53,0.4,348.49,0.22,0.09523809523809523
2,3,6,3,2,1,1,3,2,1,1,2,1,1,0.2127107652399481,0.2127107652399481,12.5,2918.66,0.31,3070.79,1.0,704.45,0.24,714.08,0.31,6737.5,1.0,1863.48,0.32,1006.0,0.4,283.52,0.26,0.07407407407407407
1,3,2,2,1,1,2,4,2,2,2,2,2,1,0.222568093385214,0.222568093385214,13.634146341463415,358.45,0.3,673.3,1.0,24521.33,0.21,24511.79,0.3,5265.44,1.0,24506.43,0.33,2948.9,0.56,24407.27,0.25,0.06833333333333336
4,2,4,3,2,3,1,3,6,1,2,2,2,1,0.37873563218390804,0.37873563218390804,8.36923076923077,2817.12,1.0,6216.58,1.0,1226.75,0.26,1183.44,0.34,9906.52,0.01,2832.36,0.46,3534.48,0.41,683.38,0.27,0.10673234811165844
1,3,5,3,2,2,2,4,7,2,1,2,1,1,0.3540856031128405,0.3540856031128405,11.32876712328767,433.74,0.35,576.18,1.0,1571.34,0.26,5439.51,0.37,158.8,1.0,2182.14,0.33,1870.23,0.44,2993.18,0.23,0.08111111111111113
2,3,1,2,2,3,1,2,2,2,1,2,2,1,0.22697795071335927,0.22697795071335927,10.73913043478261,371.88,0.32,384.41,1.0,8170.12,0.25,5715.91,0.33,7245.39,1.0,5888.18,0.32,412.09,0.26,5342.49,0.24,0.08518518518518514
4,1,9,1,1,1,1,5,2,2,1,1,1,1,0.21666666666666667,0.21666666666666667,10.174311926605505,638.73,1.0,430.64,1.0,12381.27,0.29,12374.4,0.28,12382.14,1.0,12370.5,0.47,1747.66,0.55,12324.52,0.3,0.08949096880131358
1,2,6,3,1,4,2,2,4,1,2,2,1,1,0.3175097276264591,0.3175097276264591,11.146198830409357,1538.04,0.32,1608.87,1.0,1901.65,0.24,1768.66,0.33,2447.84,0.01,1757.6,0.34,1711.13,0.44,1680.4,0.26,0.07944150216658641
3,3,6,1,2,4,2,5,8,2,1,1,1,1,0.2140077821011673,0.2140077821011673,8.23076923076923,77.13,0.38,118.06,1.0,2946.45,0.25,2872.74,0.36,2954.85,1.0,2732.6,0.25,275.51,0.54,2578.08,0.09,0.10833333333333328
1,4,8,3,2,1,1,5,4,2,1,1,2,1,0.3490272373540856,0.3490272373540856,10.803370786516854,405.8,0.32,678.29,1.0,8382.96,0.24,2574.95,0.35,18607.31,0.01,898.02,0.3,3166.51,0.58,1976.27,0.28,0.0828177058543551
4,3,4,3,2,3,1,2,5,1,2,1,1,1,0.23448275862068965,0.23448275862068965,7.826086956521739,953.33,1.0,856.85,1.0,845.26,0.1,827.67,0.38,901.88,0.02,766.97,0.32,863.35,0.44,773.17,0.12,0.11083743842364535
4,2,4,3,1,4,1,4,2,1,2,2,1,1,0.37126436781609196,0.37126436781609196,9.5,477.18,1.0,354.73,1.0,929.84,0.23,2269.91,0.22,551.77,1.0,37.37,0.4,358.9,0.4,348.49,0.22,0.09523809523809523
3,1,1,4,2,2,2,2,3,1,1,2,1,1,0.35797665369649806,0.27431906614785995,9.862068965517242,180.13,0.26,204.63,0.36,254.01,0.24,224.26,0.41,3096.69,1.0,1044.7,0.56,320.48,0.58,1149.35,0.55,0.09206349206349207
2,3,7,2,2,2,2,5,4,1,2,1,1,1,0.3359273670557717,0.2723735408560311,10.0,112.35,0.34,162.56,1.0,2210.18,0.29,1663.31,0.35,5490.0,0.01,512.63,0.34,624.62,0.43,728.49,0.27,0.09090909090909094
4,2,7,3,1,2,2,1,4,1,2,1,2,1,0.5339080459770115,0.5339080459770115,8.742857142857142,1937.67,1.0,286.08,1.0,7479.74,0.07,8188.94,0.03,11354.65,1.0,5515.87,0.35,4911.78,0.59,2459.56,0.12,0.1026392961876833
2,3,6,2,2,1,1,4,5,2,1,1,1,1,0.2127107652399481,0.2127107652399481,10.040816326530612,105.4,0.33,175.69,1.0,3073.21,0.29,3125.62,0.37,1098.96,1.0,2920.83,0.23,612.76,0.58,3407.62,0.25,0.09057301293900188
2,1,9,1,2,1,1,2,2,1,1,2,2,1,0.2127107652399481,0.2127107652399481,12.5,375.74,0.31,400.6,1.0,10683.91,0.24,10517.82,0.31,8411.92,1.0,10343.26,0.32,491.31,0.4,10510.31,0.26,0.07407407407407407
1,1,2,1,1,2,2,2,3,1,2,1,1,1,0.3540856031128405,0.2961089494163424,12.362204724409448,1077.02,0.27,1147.55,0.37,1483.83,0.25,1363.53,0.37,20966.3,1.0,5257.19,0.53,1744.39,0.59,6214.03,0.54,0.07483794932233356
2,1,5,4,1,1,2,1,2,1,2,2,2,1,0.2127107652399481,0.2127107652399481,12.5,109.88,0.31,185.54,1.0,194.48,0.24,714.08,0.31,43.12,1.0,2636.61,0.32,2144.18,0.4,1061.32,0.26,0.07407407407407407
3,3,6,3,2,3,1,2,8,1,1,2,2,1,0.2140077821011673,0.2140077821011673,8.23076923076923,266.39,0.35,268.78,1.0,1499.25,0.26,889.6,0.37,4016.23,1.0,1283.45,0.24,234.39,0.73,1042.85,0.09,0.10833333333333328
3,2,2,2,1,4,1,1,4,2,1,1,2,1,0.321011673151751,0.321011673151751,8.23076923076923,59.52,0.34,90.73,1.0,115.37,0.24,288.28,0.39,45.77,0.01,1445.25,0.39,1320.68,0.56,356.54,0.32,0.11111111111111116
3,2,9,3,1,2,2,2,5,2,2,2,1,1,0.490272373540856,0.4163424124513619,9.0,265.36,0.34,266.83,1.0,362.8,0.08,237.42,0.03,3231.0,0.02,308.25,0.34,302.87,0.53,267.75,0.14,0.09999999999999998
3,3,2,3,1,2,1,1,7,1,1,2,2,1,0.35797665369649806,0.35797665369649806,9.0,75.53,0.38,18.42,1.0,576.32,0.29,1143.14,0.36,3090.53,1.0,69.33,0.38,1477.55,0.54,32.78,0.27,0.09999999999999998
1,2,7,4,2,3,1,5,2,1,2,2,1,1,0.3147859922178988,0.3147859922178988,12.628787878787879,208.51,0.24,577.23,0.39,10509.78,0.19,3166.96,0.28,22706.56,1.0,237.68,0.25,1520.55,0.29,684.3,0.23,0.07337409672040018
1,3,3,3,1,3,1,2,3,2,2,2,2,1,0.23073929961089495,0.23073929961089495,11.142857142857142,1470.85,0.34,1453.64,1.0,27360.06,0.26,20242.81,0.32,27404.39,1.0,22727.2,0.51,1533.24,0.46,19414.11,0.25,0.08235294117647063
1,4,6,3,2,4,2,4,4,2,1,2,1,1,0.3175097276264591,0.3175097276264591,11.3,405.85,0.32,707.04,1.0,1792.27,0.24,2529.78,0.34,1202.19,0.01,253.31,0.21,941.9,0.44,652.9,0.26,0.08130081300813008
4,1,6,1,1,4,2,2,2,2,2,1,2,1,0.2206896551724138,0.2206896551724138,8.902439024390244,948.91,1.0,888.85,1.0,16935.44,0.3,16326.82,0.29,14135.91,1.0,17219.72,0.47,980.63,0.42,16750.54,0.29,0.10098522167487689
2,3,4,1,1,3,2,1,8,2,2,2,1,1,0.22697795071335927,0.22697795071335927,10.020408163265307,593.78,0.35,689.55,1.0,18.86,0.26,14.62,0.37,295.53,0.01,210.11,0.34,1483.96,0.39,103.08,0.24,0.09074074074074079
1,4,2,1,1,4,2,3,2,1,2,1,2,1,0.3303501945525292,0.3303501945525292,12.846153846153847,9802.43,0.25,10232.38,0.39,300.47,0.19,3091.96,0.28,23110.23,1.0,6820.91,0.52,3606.76,0.42,843.78,0.22,0.07222222222222219
1,2,3,3,2,1,2,4,8,2,1,2,2,1,0.41089494163424123,0.41089494163424123,11.58041958041958,473.09,0.36,575.93,1.0,4462.4,0.21,1817.85,0.37,4345.21,1.0,795.77,0.29,2594.52,0.55,1806.0,0.18,0.07948860478043362
1,2,9,3,1,2,2,2,2,2,2,1,1,1,0.5085603112840467,0.4155642023346304,14.508620689655173,1039.16,0.23,1373.22,1.0,2940.57,0.18,2291.72,0.29,26086.5,1.0,2092.96,0.25,1925.47,0.56,1470.04,0.24,0.06448026681489716
2,1,6,2,1,2,2,5,5,1,2,1,2,1,0.3359273670557717,0.2723735408560311,11.0,140.21,0.37,161.98,0.39,1975.26,0.33,1576.21,0.39,5929.0,0.01,632.93,0.33,734.39,0.44,936.52,0.23,0.08333333333333337
3,3,2,3,2,4,1,4,7,1,2,1,2,1,0.2140077821011673,0.2140077821011673,8.72972972972973,70.0,0.35,108.98,1.0,2850.48,0.28,2749.83,0.37,140.71,1.0,2709.02,0.25,103.63,0.55,2483.43,0.1,0.10277777777777775
3,1,1,3,1,2,1,5,5,2,1,1,2,1,0.35797665369649806,0.27431906614785995,8.473684210526315,56.32,0.33,86.79,0.39,1327.34,0.24,921.52,0.03,3042.05,0.01,331.53,0.4,386.89,0.56,413.78,0.28,0.10555555555555551
3,4,9,4,1,2,2,3,7,2,1,1,2,1,0.490272373540856,0.4163424124513619,9.909090909090908,1782.39,0.29,1886.96,0.39,66.24,0.08,359.74,0.04,3557.36,0.01,1260.04,0.32,281.5,0.6,180.21,0.16,0.09166666666666667
3,1,2,4,2,4,1,4,7,2,2,1,1,1,0.2140077821011673,0.2140077821011673,8.72972972972973,70.0,0.35,108.98,1.0,2850.48,0.28,2749.83,0.37,140.71,1.0,2709.02,0.25,103.63,0.55,2483.43,0.1,0.10277777777777775
2,3,1,1,1,4,2,3,5,1,1,1,2,1,0.2140077821011673,0.2140077821011673,9.588235294117647,2688.19,0.33,2867.85,1.0,26.79,0.32,15.5,0.39,5058.48,0.01,25.39,0.37,895.27,0.38,19.45,0.13,0.09444444444444444
4,2,3,2,2,2,2,3,6,2,1,2,2,1,0.6074712643678161,0.5270114942528735,9.591304347826087,2875.24,1.0,6478.65,1.0,1762.1,0.26,1334.67,0.33,11672.62,0.01,3962.69,0.46,3975.86,0.54,731.5,0.25,0.09441707717569792
4,4,3,1,2,2,1,2,4,1,1,2,2,1,0.6074712643678161,0.5270114942528735,8.379084967320262,1053.16,1.0,1053.24,1.0,1154.05,0.28,1238.92,0.28,12015.61,0.01,1108.67,0.44,1067.52,0.43,1080.88,0.27,0.10662020905923342
2,1,6,1,1,2,1,2,3,2,2,1,2,1,0.3359273670557717,0.2723735408560311,9.886363636363637,288.37,0.29,276.45,0.35,1187.43,0.22,361.61,0.38,4725.68,1.0,1346.42,0.51,419.64,0.44,1536.51,0.51,0.09185803757828814
3,2,5,4,1,1,1,2,4,1,1,2,1,1,0.38910505836575876,0.38910505836575876,7.976190476190476,247.81,0.32,249.24,0.38,338.85,0.21,261.75,0.36,381.14,0.02,312.02,0.36,321.12,0.52,248.9,0.27,0.10344827586206895
3,3,6,4,1,2,1,3,6,2,1,1,2,1,0.35797665369649806,0.27431906614785995,9.285714285714286,1783.99,0.35,1900.0,1.0,264.31,0.27,278.93,0.36,3333.57,0.01,249.95,0.41,312.87,0.54,28.69,0.35,0.09722222222222221
3,4,5,2,1,3,1,5,2,1,1,2,2,1,0.3715953307392996,0.3715953307392996,12.333333333333334,37.31,0.24,104.65,0.37,2184.23,0.16,495.55,0.3,4427.67,1.0,50.06,0.32,346.9,0.54,128.35,0.23,0.07499999999999996
4,4,3,1,2,2,1,5,6,1,2,2,2,1,0.6074712643678161,0.5270114942528735,9.972972972972974,599.09,1.0,405.89,1.0,2134.08,0.26,1296.95,0.34,12137.11,0.01,1088.83,0.47,1482.62,0.55,1448.84,0.24,0.09113300492610843
4,2,5,3,1,1,2,2,5,1,1,2,2,1,0.4339080459770115,0.4339080459770115,8.297709923664122,920.84,1.0,829.27,1.0,830.1,0.32,982.52,0.31,727.97,0.02,968.93,0.46,970.82,0.54,904.87,0.26,0.10262725779967163
2,1,3,1,2,2,1,1,4,2,1,2,1,1,0.3359273670557717,0.3359273670557717,9.384615384615385,76.78,0.35,58.6,1.0,837.6,0.3,1766.51,0.34,4828.95,1.0,113.09,0.34,1999.42,0.43,26.4,0.27,0.09629629629629632
1,3,1,2,1,1,2,5,1,2,2,2,1,1,0.222568093385214,0.222568093385214,8.846743295019158,457.71,0.34,744.38,1.0,13305.54,0.28,13299.24,0.37,18304.32,0.02,13297.79,0.27,3125.5,0.6,13259.49,0.15,0.0988326848249027
4,1,9,3,1,1,2,1,5,2,1,1,1,1,0.21666666666666667,0.21666666666666667,8.82258064516129,615.69,1.0,417.83,1.0,60.96,0.09,60.44,0.34,141.9,0.0,72.82,0.25,4684.02,0.57,70.71,0.12,0.1018062397372742
1,1,3,3,1,4,2,4,5,1,2,1,1,1,0.22490272373540857,0.22490272373540857,9.58235294117647,361.24,0.34,547.27,1.0,10123.11,0.28,10490.44,0.36,779.29,0.02,10512.73,0.3,619.96,0.62,9688.57,0.26,0.09449694274596998
