sampling,invalid_value,missing_value,floating_point,unit_converter,normalization,outlier,punctuation,stopword,lowercase,whitespace,model,outlier_bef_normalization_strat,outlier_bef_outlier_strat,class_imbalance_ratio,corr_race,ot_race,corr_gender,ot_gender,corr_loan_type,ot_loan_type,corr_applicant_age,ot_applicant_age,corr_lien_status,ot_lien_status,corr_LV,ot_LV,corr_DI,ot_DI,corr_income_brackets,ot_income_brackets,utility_accuracy_score
2,2,7,3,1,3,1,2,2,1,2,1,0.2905317769130999,0.29701686121919585,9.012987012987013,3808.51,0.36,4024.74,1.0,568.96,0.29,741.37,0.04,6164.85,0.02,2317.46,0.32,3808.46,0.43,8.45,0.1,0.10505836575875482
2,3,1,4,2,5,8,2,2,1,1,1,0.17739628040057226,0.17882689556509299,10.372093023255815,119.32,0.36,137.09,0.39,5058.84,0.21,5061.23,0.31,5061.58,1.0,5057.24,0.32,119.34,0.44,5061.21,0.27,0.0961145194274029
1,1,8,4,2,4,2,1,2,1,2,1,0.18832684824902723,0.18832684824902723,10.532051282051283,205.6,0.26,587.81,1.0,18885.97,0.21,18935.42,0.29,3877.84,1.0,18919.95,0.31,205.67,0.41,3877.92,0.26,0.08782657031684271
1,1,8,4,2,2,6,2,2,1,1,1,0.18832684824902723,0.18832684824902723,10.314465408805031,1263.51,0.31,1300.56,1.0,1389.46,0.26,1575.25,0.34,2286.1,0.03,1709.99,0.21,1263.51,0.44,2286.1,0.13,0.08838243468593665
2,2,6,1,1,4,4,1,2,1,2,1,0.2840466926070039,0.2853437094682231,8.818181818181818,112.45,0.36,164.93,1.0,858.38,0.26,529.14,0.36,896.66,0.01,168.37,0.25,112.47,0.29,896.68,0.1,0.11296296296296293
1,4,2,2,2,5,2,2,1,1,2,1,0.34747081712062255,0.34669260700389104,10.758169934640524,176.33,0.25,547.72,1.0,11042.63,0.2,2758.29,0.29,19338.0,0.01,830.47,0.34,176.39,0.38,19336.15,0.13,0.08560311284046696
2,2,6,2,1,3,3,2,1,1,2,1,0.2840466926070039,0.2840466926070039,9.685714285714285,3796.15,0.36,4023.0,1.0,571.22,0.28,748.13,0.03,7235.23,1.0,2308.65,0.19,3796.1,0.27,881.4,0.28,0.09491978609625673
2,2,9,2,2,5,4,1,2,1,1,1,0.26718547341115434,0.26588845654993515,8.818181818181818,111.02,0.36,156.24,1.0,1620.51,0.29,521.76,0.36,4317.89,0.03,159.57,0.3,111.04,0.29,4317.6,0.09,0.11296296296296293
2,2,7,3,1,2,5,1,1,1,2,1,0.2905317769130999,0.29571984435797666,10.25,365.17,0.32,399.63,1.0,604.89,0.25,449.41,0.34,279.74,0.01,448.1,0.32,365.17,0.43,279.74,0.17,0.0888888888888889
1,4,4,3,2,2,8,1,1,2,2,1,0.3782101167315175,0.37665369649805447,9.52046783625731,1333.31,0.33,1341.47,1.0,1813.51,0.22,1666.24,0.29,862.9,0.02,1518.65,0.25,1333.31,0.49,862.86,0.17,0.09505280711506392
2,2,1,1,1,2,8,1,2,1,1,1,0.3704918032786885,0.380327868852459,9.675,399.57,1.0,357.61,1.0,335.49,0.28,247.1,0.38,5159.73,1.0,381.88,0.26,399.57,0.27,5159.75,0.24,0.09836065573770492
1,1,4,2,2,3,1,1,1,1,1,1,0.20116731517509728,0.20116731517509728,8.846743295019158,12472.04,0.34,13234.35,1.0,132.54,0.28,135.46,0.37,18626.37,0.02,134.28,0.27,12471.87,0.37,42.59,0.23,0.10155642023346301
1,3,3,2,1,3,3,1,1,1,1,1,0.18832684824902723,0.18715953307392996,9.786802030456853,10723.78,0.34,11335.24,1.0,1826.73,0.25,2290.71,0.33,20787.17,1.0,6477.71,0.37,10723.63,0.34,2627.23,0.29,0.09458823529411764
2,2,1,3,1,1,2,2,2,2,2,1,0.3836065573770492,0.3836065573770492,11.93939393939394,40.81,0.23,121.61,0.37,140.99,0.2,717.74,0.26,35.68,1.0,2596.45,0.26,40.81,0.33,35.68,0.32,0.12880562060889933
2,3,5,4,2,1,4,2,1,1,2,1,0.16990920881971466,0.16990920881971466,8.818181818181818,108.21,0.36,152.85,1.0,31.1,0.31,18.52,0.36,65.1,0.01,25.43,0.26,108.21,0.42,65.11,0.16,0.6666666666666667
2,3,4,1,1,3,8,1,1,1,2,1,0.17898832684824903,0.17898832684824903,9.0,2741.73,1.0,2832.79,1.0,33.24,0.29,619.52,0.31,4851.0,1.0,35.93,0.34,2741.7,0.28,751.91,0.27,0.10185185185185186
1,2,7,3,1,5,5,1,1,2,1,1,0.28443579766536964,0.28249027237354085,10.173913043478262,306.7,0.31,568.27,1.0,6597.98,0.25,2071.56,0.35,15285.49,0.01,713.06,0.35,306.76,0.47,15284.26,0.14,0.08949416342412453
2,3,7,4,1,3,5,1,2,1,1,1,0.1569390402075227,0.1556420233463035,9.18867924528302,2672.93,0.35,2925.1,1.0,32.15,0.3,25.01,0.37,4185.25,0.03,30.28,0.2,2672.89,0.35,8.7,0.12,0.6574074074074074
1,1,8,1,1,5,8,1,1,2,2,1,0.188715953307393,0.18793774319066148,9.708333333333334,250.1,0.3,397.29,0.36,11790.04,0.27,11465.39,0.36,14646.14,0.02,12278.3,0.15,250.16,0.32,14644.96,0.1,0.0933852140077821
2,3,1,4,1,1,6,2,1,1,2,1,0.17739628040057226,0.17739628040057226,11.225,108.24,0.34,141.67,0.38,26.73,0.3,24.03,0.38,43.47,1.0,32.21,0.2,108.24,0.35,43.47,0.27,0.08384458077709611
1,3,4,3,1,2,3,2,2,2,2,1,0.20077821011673153,0.20116731517509728,9.932203389830509,1476.31,0.34,1453.44,1.0,30153.87,0.25,30159.66,0.33,25045.94,1.0,30158.84,0.37,1476.31,0.46,25044.27,0.32,0.09715762273901807
1,4,6,3,2,5,6,2,1,2,1,1,0.2964980544747082,0.29961089494163423,9.837349397590362,279.23,0.31,531.76,1.0,7072.36,0.22,2114.05,0.33,15691.31,0.01,720.07,0.35,279.29,0.45,15689.97,0.2,0.09227348526959422
2,1,9,1,2,1,2,2,2,1,1,1,0.17380025940337224,0.17380025940337224,9.588235294117647,56.88,0.27,173.94,1.0,204.6,0.23,663.07,0.3,56.21,1.0,2855.34,0.29,56.88,0.37,56.21,0.24,0.10185185185185186
2,4,2,3,1,4,4,1,1,2,2,1,0.35667963683527887,0.3540856031128405,8.818181818181818,102.68,0.35,159.68,1.0,861.97,0.29,520.31,0.37,897.12,0.08,167.99,0.37,102.71,0.44,897.14,0.16,0.10925925925925928
1,4,6,4,2,1,1,2,1,1,1,1,0.2964980544747082,0.2964980544747082,8.846743295019158,457.71,0.34,744.38,1.0,1006.14,0.25,2677.94,0.36,341.48,0.02,11630.04,0.32,457.71,0.47,341.48,0.13,0.10155642023346301
2,4,5,1,1,4,2,2,1,1,1,1,0.3865110246433204,0.383916990920882,10.48936170212766,45.62,0.24,163.5,1.0,1508.02,0.18,769.67,0.28,1156.79,1.0,222.61,0.47,45.63,0.35,1156.81,0.19,0.09629629629629632
2,4,2,4,2,5,8,1,2,2,1,1,0.35667963683527887,0.35667963683527887,10.48936170212766,154.87,0.39,191.07,1.0,2067.7,0.27,365.0,0.44,5644.09,0.07,223.44,0.31,154.89,0.42,5643.67,0.25,0.09444444444444444
1,4,5,2,1,5,3,1,2,2,1,1,0.3649805447470817,0.3622568093385214,10.735849056603774,159.91,0.23,591.29,1.0,20022.36,1.0,1934.03,0.35,20022.36,1.0,1182.99,0.38,159.96,0.37,20020.44,0.25,0.08520900321543412
1,2,2,3,1,1,3,2,2,2,1,1,0.35136186770428013,0.35136186770428013,10.979310344827587,149.39,0.23,540.91,1.0,227.75,0.07,1854.59,0.39,158.12,1.0,6392.51,0.42,149.39,0.37,158.12,0.3,0.08347725964306274
2,1,6,3,2,2,6,2,2,1,2,1,0.1582360570687419,0.1582360570687419,9.588235294117647,373.01,0.33,413.27,1.0,545.26,0.25,274.13,0.37,6536.18,1.0,435.62,0.17,373.01,0.41,6536.17,0.2,0.09444444444444444
2,2,7,1,2,4,2,1,2,1,1,1,0.2905317769130999,0.2892347600518807,10.48936170212766,43.7,0.23,154.87,0.39,1522.46,0.19,802.49,0.29,1156.79,1.0,234.23,0.3,43.71,0.36,1156.81,0.21,0.09444444444444444
1,4,5,4,1,2,5,2,2,2,2,1,0.3638132295719844,0.3688715953307393,9.339080459770114,1251.9,0.32,1292.68,1.0,1660.85,0.22,1395.68,0.33,1729.69,0.01,1434.9,0.35,1251.9,0.47,1729.69,0.22,0.09672040022234574
1,2,9,3,2,3,1,1,2,2,1,1,0.27276264591439686,0.27431906614785995,8.846743295019158,12472.04,0.34,13234.35,1.0,64.79,0.27,2678.61,0.37,18563.31,0.05,7968.27,0.33,12471.88,0.51,50.25,0.11,0.10155642023346301
1,4,9,4,1,4,7,2,2,1,1,1,0.27276264591439686,0.2731517509727626,10.314465408805031,338.78,0.33,490.82,0.38,3806.79,0.24,2130.06,0.33,3765.71,0.01,774.41,0.32,338.87,0.45,3765.79,0.18,0.08838243468593665
1,3,1,1,1,4,6,2,2,1,1,1,0.19412019022913965,0.19455252918287938,9.865771812080537,254.79,0.31,461.3,1.0,8965.7,0.26,9241.55,0.34,3055.66,0.01,9343.52,0.23,254.86,0.38,3055.73,0.13,0.09203211859172333
1,4,7,2,1,2,8,1,2,1,2,1,0.2766536964980545,0.27782101167315176,8.939226519337016,1356.42,0.34,1350.96,1.0,1442.98,0.24,1400.11,0.33,878.47,0.02,1453.2,0.31,1356.42,0.36,878.47,0.12,0.10061145080600331
2,2,8,3,2,5,2,1,2,1,1,1,0.2827496757457847,0.2827496757457847,10.48936170212766,46.59,0.24,163.5,1.0,3105.66,0.2,761.12,0.3,5653.77,1.0,241.2,0.25,46.6,0.35,5653.35,0.36,0.12222222222222223
1,2,4,2,2,3,4,1,2,1,1,1,0.3595330739299611,0.36614785992217896,8.994444444444444,8742.61,0.33,9301.77,1.0,1813.36,0.22,1979.26,0.32,13518.37,0.01,5398.45,0.35,8742.48,0.35,26.3,0.21,0.10116731517509725
1,1,4,2,2,5,1,2,2,1,1,1,0.20116731517509728,0.20077821011673153,8.846743295019158,457.71,0.34,744.38,1.0,13299.93,0.28,13305.47,0.37,18626.37,0.02,13297.8,0.27,457.8,0.39,18625.05,0.23,0.10155642023346301
2,2,1,2,1,2,2,1,2,1,2,1,0.3704918032786885,0.380327868852459,12.774193548387096,221.78,0.22,314.53,0.38,1233.43,0.19,547.53,0.26,6779.69,1.0,454.25,0.26,221.78,0.34,6779.67,0.22,0.07962529274004682
2,3,9,1,1,1,5,2,2,1,1,1,0.17380025940337224,0.17380025940337224,10.020408163265307,105.48,0.34,175.87,1.0,29.92,0.29,22.83,0.38,54.08,0.01,27.63,0.23,105.48,0.24,54.08,0.12,0.10185185185185186
2,3,7,2,1,2,6,1,2,1,1,1,0.15953307392996108,0.1582360570687419,9.384615384615385,363.69,0.33,408.09,1.0,542.22,0.25,272.63,0.37,6316.6,1.0,433.25,0.17,363.69,0.31,6316.59,0.19,0.09999999999999998
1,3,7,4,2,2,2,2,1,1,2,1,0.18326848249027236,0.18326848249027236,10.45859872611465,1042.77,0.25,1327.27,1.0,29483.04,0.21,29471.04,0.29,25059.29,1.0,29470.13,0.32,1042.77,0.39,25059.39,0.26,0.08782657031684271
2,1,8,3,2,5,4,1,2,1,1,1,0.16601815823605706,0.16601815823605706,9.0,106.1,0.35,158.81,1.0,2740.01,0.31,3438.2,0.37,4203.01,0.04,2926.33,0.27,106.12,0.41,4202.74,0.1,0.09999999999999998
2,1,5,2,1,3,7,1,1,1,1,1,0.16731517509727625,0.16472114137483787,9.588235294117647,2696.4,0.34,2924.33,1.0,33.18,0.23,27.2,0.36,5168.06,1.0,33.64,0.22,2696.36,0.3,873.1,0.19,0.09259259259259256
2,2,4,1,1,5,4,2,1,1,2,1,0.3761348897535668,0.3735408560311284,8.818181818181818,92.07,0.33,159.68,1.0,1660.43,0.26,529.77,0.34,4327.13,0.01,151.53,0.49,92.08,0.31,4326.86,0.25,0.10185185185185186
1,2,3,1,2,5,1,2,2,2,1,1,0.35914396887159533,0.35719844357976654,8.846743295019158,457.71,0.34,744.38,1.0,8667.97,0.23,2795.27,0.32,18626.37,0.02,801.29,0.35,457.8,0.39,18624.89,0.15,0.10233463035019452
2,1,9,3,1,1,5,1,2,2,1,1,0.17120622568093385,0.17120622568093385,10.25,104.83,0.33,178.71,1.0,29.91,0.28,22.83,0.39,52.87,0.01,27.62,0.24,104.83,0.45,52.87,0.14,0.09074074074074079
1,1,3,1,1,4,3,2,2,2,2,1,0.18832684824902723,0.18910505836575875,9.77948717948718,432.14,0.35,655.89,1.0,20487.11,0.25,20545.21,0.33,4139.89,1.0,20528.08,0.54,432.24,0.33,4139.97,0.31,0.09324452901998093
1,4,2,2,1,4,5,2,2,1,2,1,0.34747081712062255,0.34552529182879377,9.339080459770114,298.16,0.32,509.22,1.0,3282.91,0.26,2113.87,0.34,3212.16,0.07,609.15,0.54,298.24,0.38,3212.23,0.14,0.09672040022234574
1,4,2,4,1,5,2,1,2,1,1,1,0.35136186770428013,0.3540856031128405,11.238095238095237,169.08,0.24,568.08,1.0,11580.73,0.19,2997.32,0.28,20195.25,0.01,879.89,0.35,169.14,0.43,20193.32,0.18,0.08282379099499726
1,2,4,3,1,1,2,2,2,1,1,1,0.3782101167315175,0.3782101167315175,11.942446043165468,131.88,0.21,576.65,1.0,453.72,0.14,3384.95,0.24,150.56,1.0,9918.19,0.27,131.88,0.38,150.55,0.24,0.07726514730405776
1,4,7,4,1,4,1,2,2,1,2,1,0.28443579766536964,0.28171206225680934,8.846743295019158,457.71,0.34,744.38,1.0,4423.48,0.26,2677.21,0.37,4091.14,0.03,870.47,0.33,457.82,0.47,4091.23,0.11,0.10155642023346301
2,2,2,1,2,2,3,2,1,1,2,1,0.3463035019455253,0.3424124513618677,10.311475409836065,524.34,0.35,527.03,1.0,497.38,0.31,544.17,0.37,8846.46,1.0,539.62,0.39,524.34,0.27,8846.45,0.22,0.08985507246376812
2,3,1,2,1,4,2,1,2,2,2,1,0.17453505007153075,0.1759656652360515,10.642857142857142,48.11,0.25,157.27,1.0,5179.57,0.22,5193.38,0.3,1065.89,1.0,5189.11,0.31,48.13,0.34,1065.91,0.2,0.09406952965235171
1,4,3,3,1,5,3,2,1,2,1,1,0.36614785992217896,0.3649805447470817,10.633540372670808,175.72,0.24,575.63,1.0,19905.99,1.0,2060.02,0.34,19905.99,1.0,1076.43,0.36,175.78,0.38,19904.07,0.37,0.08916177255739455
1,1,7,1,1,3,3,1,2,2,2,1,0.18482490272373542,0.18326848249027236,9.784615384615385,10610.47,0.34,11233.17,1.0,1744.15,0.26,2289.92,0.33,20567.26,1.0,6394.18,0.37,10610.33,0.34,2728.15,0.29,0.09272467902995718
2,1,4,1,2,3,1,2,1,1,2,1,0.17898832684824903,0.17898832684824903,9.012987012987013,3808.51,0.36,4024.74,1.0,34.62,0.3,28.93,0.38,6182.02,0.01,40.59,0.27,3808.46,0.29,7.03,0.21,0.09987029831387806
2,4,6,4,2,1,1,2,1,1,1,1,0.2814526588845655,0.2814526588845655,9.012987012987013,159.01,0.36,236.94,1.0,331.6,0.28,737.1,0.03,94.41,0.02,3582.74,0.2,159.02,0.41,94.41,0.11,0.10505836575875482
1,3,2,2,2,1,1,1,2,1,2,1,0.2396887159533074,0.2396887159533074,8.846743295019158,457.71,0.34,744.38,1.0,137.95,0.28,135.46,0.37,343.17,0.12,137.47,0.27,457.71,0.4,343.17,0.18,0.10155642023346301
1,3,1,3,1,5,3,1,1,1,1,1,0.19455252918287938,0.19368785127539992,9.869318181818182,386.91,0.34,586.43,1.0,18856.93,0.25,18868.76,0.33,18870.14,1.0,18853.04,0.54,386.99,0.45,18868.31,0.32,0.09670674333507578
2,2,4,4,1,2,2,1,1,1,1,1,0.3852140077821012,0.38910505836575876,11.272727272727273,271.98,0.23,388.82,1.0,1482.43,0.18,619.55,0.28,7408.36,1.0,549.2,0.46,271.98,0.37,7408.13,0.26,0.09259259259259256
2,1,8,4,1,2,7,2,1,2,2,1,0.16601815823605706,0.16601815823605706,10.48936170212766,355.71,0.31,366.03,0.39,270.97,0.24,280.18,0.39,7067.39,1.0,288.96,0.17,355.71,0.46,7067.38,0.31,0.0981481481481481
1,1,7,1,2,1,6,1,1,1,1,1,0.18482490272373542,0.18482490272373542,9.52046783625731,282.34,0.31,501.74,1.0,91.58,0.25,101.13,0.35,203.26,0.01,95.89,0.36,282.34,0.34,203.26,0.12,0.09505280711506392
2,1,8,3,1,5,6,2,1,2,2,1,0.16601815823605706,0.16601815823605706,10.48936170212766,86.97,0.3,146.5,0.38,3884.78,0.26,5502.46,0.33,5653.77,1.0,3731.82,0.14,86.99,0.36,5653.34,0.29,0.08703703703703702
2,2,7,2,1,1,7,2,1,2,1,1,0.2905317769130999,0.2905317769130999,9.588235294117647,116.79,0.36,125.71,0.37,218.63,0.27,590.98,0.34,59.41,0.01,2394.74,0.35,116.79,0.32,59.41,0.09,0.10370370370370374
1,3,6,4,2,2,7,1,2,1,1,1,0.18638132295719845,0.1859922178988327,9.644970414201184,1355.24,0.34,1416.1,1.0,1007.88,0.27,1431.4,0.34,2074.24,0.01,1930.72,0.19,1355.24,0.45,2074.24,0.15,0.09394107837687604
1,4,1,4,2,1,7,1,1,2,1,1,0.34529828109201216,0.34529828109201216,10.533333333333333,298.72,0.34,453.05,1.0,528.67,0.25,1661.51,0.32,133.28,0.0,6817.15,0.34,298.72,0.41,133.28,0.21,0.08670520231213874
1,1,6,1,1,3,4,2,1,2,2,1,0.18482490272373542,0.18443579766536966,9.459302325581396,8948.7,0.34,9451.61,1.0,84.67,0.27,94.47,0.37,14077.71,0.02,96.97,0.26,8948.57,0.38,30.13,0.12,0.09560867148415786
1,2,5,3,1,3,2,2,2,2,2,1,0.3638132295719844,0.36536964980544745,11.75886524822695,9647.24,0.21,9931.22,0.38,5449.0,0.15,2972.09,0.26,21142.44,1.0,7322.38,0.28,9647.1,0.36,2506.57,0.3,0.08393551973318514
1,4,8,4,2,4,5,2,2,1,1,1,0.27431906614785995,0.277431906614786,9.459302325581396,315.0,0.33,541.93,1.0,3315.08,0.25,2004.48,0.36,3307.75,0.01,618.38,0.35,315.08,0.51,3307.82,0.13,0.09560867148415786
1,1,1,1,1,5,1,2,1,1,2,1,0.19412019022913965,0.1949848681366191,9.012987012987013,408.99,0.34,669.63,1.0,11955.06,0.28,12238.41,0.37,16694.81,0.02,12137.46,0.27,409.08,0.38,16693.52,0.13,0.09987029831387806
2,4,9,3,2,1,7,2,1,1,2,1,0.2594033722438392,0.2594033722438392,9.384615384615385,110.3,0.35,110.3,0.35,216.17,0.28,562.83,0.35,61.21,0.02,2369.37,0.3,110.3,0.42,61.21,0.08,0.12407407407407411
1,4,3,1,1,5,3,2,2,1,2,1,0.35914396887159533,0.35719844357976654,10.645962732919255,176.69,0.24,577.08,1.0,19950.53,1.0,2066.77,0.34,19950.53,1.0,1078.28,0.36,176.74,0.36,19948.62,0.27,0.08640000000000003
1,3,2,1,2,5,8,2,1,1,1,1,0.2396887159533074,0.2396887159533074,9.837349397590362,228.02,0.28,406.28,0.36,12052.35,0.24,11582.85,0.35,14877.6,0.12,12634.08,0.16,228.08,0.37,14876.39,0.19,0.09227348526959422
2,2,5,1,1,2,1,1,2,1,1,1,0.3865110246433204,0.38780804150453957,9.012987012987013,572.42,0.36,572.42,1.0,572.42,0.27,572.42,0.35,572.42,0.01,572.42,0.53,572.42,0.29,572.42,0.11,0.10505836575875482
2,1,1,1,1,5,2,1,1,1,2,1,0.17453505007153075,0.1759656652360515,10.642857142857142,47.09,0.25,155.46,1.0,5190.83,0.22,5193.38,0.29,5193.71,1.0,5189.11,0.31,47.1,0.35,5193.33,0.21,0.10429447852760731
1,3,9,4,2,4,8,2,1,1,1,1,0.18715953307392996,0.18638132295719845,10.24375,257.27,0.29,412.61,0.36,12346.78,0.27,11678.71,0.36,3722.56,0.01,12894.65,0.15,257.34,0.44,3722.64,0.14,0.08893829905503059
2,3,3,2,1,5,5,2,1,1,1,1,0.17250324254215305,0.17120622568093385,10.48936170212766,106.98,0.33,206.88,1.0,3160.08,0.29,3458.96,0.38,5222.09,0.01,3159.69,0.23,107.0,0.24,5221.74,0.11,0.08703703703703702
2,3,5,2,1,5,4,2,1,1,2,1,0.16731517509727625,0.16472114137483787,9.384615384615385,117.5,0.36,158.84,1.0,2823.69,0.32,3556.68,0.36,4381.48,0.01,3125.27,0.26,117.52,0.29,4381.2,0.12,0.09629629629629632
1,1,8,2,1,3,2,1,1,1,1,1,0.188715953307393,0.18793774319066148,10.45859872611465,9087.67,0.26,9785.24,1.0,2961.79,0.21,2402.15,0.29,18804.56,1.0,6216.78,0.31,9087.54,0.4,2737.04,0.21,0.08838243468593665
2,2,1,1,1,5,3,1,1,1,1,1,0.3704918032786885,0.37540983606557377,10.403846153846153,142.23,0.36,187.2,1.0,1895.31,0.28,660.0,0.33,6159.08,1.0,211.11,0.52,142.25,0.29,6158.61,0.25,0.10286677908937603
2,4,4,4,1,1,8,2,1,2,1,1,0.3852140077821012,0.3852140077821012,9.588235294117647,92.01,0.32,147.88,0.39,189.6,0.23,578.37,0.33,61.21,0.01,2066.67,0.5,92.01,0.36,61.21,0.25,0.09999999999999998
2,3,7,3,2,3,7,1,1,1,2,1,0.1569390402075227,0.1556420233463035,9.0,2649.37,0.35,2844.09,1.0,32.07,0.24,27.2,0.36,4851.0,1.0,32.52,0.22,2649.34,0.39,907.81,0.29,0.11111111111111116
1,2,9,1,2,4,4,1,1,1,1,1,0.2821011673151751,0.2821011673151751,8.830601092896174,313.2,0.34,530.53,1.0,3020.94,0.28,1905.69,0.37,2871.05,0.05,604.61,0.33,313.27,0.41,2871.12,0.1,0.10283490828237907
1,1,2,4,2,1,6,1,1,1,1,1,0.233852140077821,0.233852140077821,9.903030303030302,296.27,0.31,522.35,1.0,91.53,0.24,103.36,0.34,198.78,0.05,99.21,0.35,296.27,0.45,198.78,0.12,0.09171762090050029
1,2,5,2,2,4,6,2,2,1,1,1,0.3649805447470817,0.35992217898832685,9.52046783625731,315.67,0.33,539.35,1.0,3488.34,0.22,2186.91,0.3,3259.47,0.01,658.52,0.53,315.74,0.35,3259.54,0.14,0.09505280711506392
1,1,9,2,2,5,4,2,1,1,1,1,0.19066147859922178,0.19027237354085602,8.884615384615385,325.7,0.34,548.86,1.0,9831.53,0.29,9448.37,0.36,13318.25,0.05,9681.82,0.26,325.76,0.38,13317.18,0.09,0.10116731517509725
1,4,5,2,1,2,7,2,1,2,1,1,0.3649805447470817,0.36614785992217896,9.398843930635838,1301.89,0.33,1322.85,1.0,1608.59,0.23,1416.85,0.33,1983.87,0.01,1499.29,0.32,1301.89,0.43,1983.87,0.14,0.0961645358532518
1,4,1,1,1,3,5,1,1,1,2,1,0.34984833164812945,0.3518705763397371,10.252032520325203,7004.68,0.31,7385.03,1.0,1308.2,0.24,1560.09,0.33,11784.08,0.01,4611.05,0.34,7004.57,0.36,19.22,0.15,0.08887283236994215
2,4,5,3,2,4,4,1,1,1,1,1,0.383916990920882,0.383916990920882,8.152542372881356,94.86,0.35,151.32,1.0,789.77,0.26,481.07,0.35,814.25,0.01,144.26,0.53,94.88,0.41,814.27,0.16,0.10925925925925928
2,4,1,1,1,4,3,1,1,2,1,1,0.3704918032786885,0.37540983606557377,10.51923076923077,141.6,0.36,189.78,1.0,1085.91,0.28,660.17,0.34,1287.84,1.0,222.96,0.35,141.62,0.28,1287.86,0.22,0.09181969949916524
2,3,2,4,2,4,2,2,2,1,1,1,0.2204928664072633,0.2204928664072633,11.272727272727273,85.24,0.29,182.9,1.0,6059.04,0.25,6075.59,0.31,1261.45,1.0,6070.55,0.31,85.26,0.39,1261.48,0.32,0.10185185185185186
2,4,5,3,1,1,8,1,1,2,1,1,0.383916990920882,0.383916990920882,9.8,114.64,0.35,164.14,1.0,188.29,0.23,556.04,0.34,60.0,0.01,2353.88,0.32,114.64,0.37,60.0,0.13,0.1166666666666667
1,1,5,2,1,2,3,2,2,2,2,1,0.19299610894941635,0.19377431906614787,9.671641791044776,1630.43,0.34,1621.12,1.0,32583.44,0.25,32589.82,0.33,27529.46,1.0,32588.87,0.37,1630.43,0.39,27529.46,0.24,0.09557109557109555
1,4,5,1,1,4,7,1,1,1,1,1,0.3649805447470817,0.35992217898832685,9.52046783625731,316.98,0.33,483.52,0.39,3593.83,0.22,1978.55,0.33,3221.55,0.01,685.56,0.32,317.06,0.39,3221.62,0.14,0.09505280711506392
2,3,5,3,2,4,2,2,2,2,1,1,0.16990920881971466,0.16731517509727625,9.8,48.2,0.25,164.14,1.0,5267.65,0.22,5281.85,0.3,1064.8,1.0,5277.43,0.32,48.22,0.39,1064.82,0.23,0.09999999999999998
1,4,1,3,1,5,1,1,1,1,1,1,0.34529828109201216,0.34529828109201216,9.302083333333334,365.07,0.34,573.72,1.0,6530.07,0.25,2086.06,0.33,14582.16,0.02,688.33,0.38,365.15,0.47,14581.32,0.17,0.09807886754297268
1,2,6,3,2,3,5,2,1,2,2,1,0.2964980544747082,0.2980544747081712,9.398843930635838,8887.32,0.33,9466.75,1.0,72.51,0.24,1894.41,0.34,13621.1,0.02,5753.1,0.37,8887.2,0.46,35.44,0.11,0.10116731517509725
1,1,4,2,2,5,5,1,1,2,1,1,0.20116731517509728,0.20077821011673153,9.398843930635838,287.37,0.32,520.28,1.0,10992.81,0.26,10878.26,0.35,14341.81,0.01,10527.2,0.23,287.43,0.37,14340.71,0.16,0.0961645358532518
2,3,3,3,1,1,3,1,1,2,2,1,0.16601815823605706,0.16601815823605706,9.672131147540984,147.14,0.36,200.9,1.0,278.96,0.27,680.26,0.34,67.2,1.0,3147.16,0.53,147.14,0.4,67.2,0.43,0.09677419354838712
1,4,8,1,1,2,5,2,1,2,1,1,0.2747081712062257,0.27431906614785995,9.837349397590362,1271.64,0.32,1321.35,1.0,1506.71,0.24,1428.1,0.35,1683.4,0.02,1397.64,0.35,1271.64,0.41,1683.39,0.1,0.09227348526959422
2,4,5,2,1,5,1,1,1,2,1,1,0.3865110246433204,0.383916990920882,9.012987012987013,159.01,0.36,236.94,1.0,2368.39,0.27,729.21,0.35,6182.02,0.01,243.31,0.53,159.04,0.28,6181.61,0.1,0.10505836575875482
2,3,6,3,1,3,6,2,2,2,2,1,0.1582360570687419,0.1582360570687419,9.588235294117647,2720.95,0.35,2878.65,1.0,32.15,0.29,27.2,0.39,5168.06,1.0,29.17,0.19,2720.91,0.37,854.66,0.31,0.11296296296296293
2,2,2,2,2,1,4,2,1,2,2,1,0.3463035019455253,0.3463035019455253,9.384615384615385,111.72,0.35,160.57,1.0,230.99,0.29,546.71,0.36,62.26,0.08,2820.38,0.54,111.72,0.29,62.26,0.14,0.09629629629629632
1,1,7,4,2,5,1,2,1,1,2,1,0.18326848249027236,0.18326848249027236,8.846743295019158,457.71,0.34,744.38,1.0,13299.93,0.28,13305.47,0.37,18536.91,0.03,13297.8,0.27,457.8,0.5,18535.44,0.11,0.10155642023346301
1,3,8,1,2,5,4,2,1,2,1,1,0.188715953307393,0.18793774319066148,9.163841807909604,328.95,0.34,560.4,1.0,10115.6,0.28,9715.39,0.36,13689.96,0.04,9908.45,0.26,329.02,0.37,13688.86,0.1,0.09838799332962755
2,4,8,2,2,2,3,2,2,2,1,1,0.27367055771725035,0.2814526588845655,9.710144927536232,565.62,0.36,572.42,1.0,543.28,0.1,564.05,0.37,8924.32,1.0,557.63,0.32,565.62,0.31,8924.28,0.22,0.09336941813261168
2,3,9,1,2,3,5,1,1,1,2,1,0.17380025940337224,0.17380025940337224,10.020408163265307,2753.93,0.35,2910.67,1.0,32.15,0.3,25.01,0.38,4534.48,0.04,31.39,0.2,2753.9,0.29,8.04,0.11,0.09074074074074079
