sampling,invalid_value,missing_value,floating_point,unit_converter,distribution_shape,multicollinearity,normalization,outlier,punctuation,stopword,lowercase,whitespace,model,outlier_bef_normalization_strat,outlier_bef_outlier_strat,class_imbalance_ratio,corr_race,ot_race,corr_gender,ot_gender,corr_loan_type,ot_loan_type,corr_applicant_age,ot_applicant_age,corr_lien_status,ot_lien_status,corr_LV,ot_LV,corr_DI,ot_DI,corr_income_brackets,ot_income_brackets,utility_accuracy_score
1,3,9,4,2,2,2,1,7,2,1,1,2,1,0.2077821011673152,0.2077821011673152,10.606451612903227,23627.78,0.37,2454.17,1.0,26241.16,0.12,4543.09,0.28,692.72,0.34,514.43,0.21,0.0861589772095609,,,,
1,4,3,1,1,3,1,3,7,1,2,1,2,1,0.2961089494163424,0.29688715953307393,11.493055555555555,9443.77,0.3,10145.33,1.0,63.15,0.27,5123.0,0.25,20371.71,0.0,5119.77,0.3,1833.79,0.27,731.89,0.24,0.08004446914952756
1,1,8,4,2,3,1,1,3,2,1,1,1,1,0.21595330739299612,0.21595330739299612,10.065088757396449,21424007.8,0.34,607.8,1.0,7357.36,0.43,9709.44,0.43,223236103.96,1.0,9709.27,0.53,7357.36,0.63,3814.72,0.25,0.09732620320855612
1,1,2,1,2,2,1,3,2,1,1,1,2,1,0.22490272373540857,0.2272373540856031,10.314465408805031,9217.46,0.34,9735.87,1.0,5991.9,0.36,6297.79,0.4,18659.99,0.09,6297.81,0.47,5991.93,0.28,927.24,0.21,0.08893829905503059
1,2,3,2,2,1,2,5,8,2,2,2,2,1,0.3505836575875486,0.34669260700389104,11.080536912751677,465.68,0.36,687.68,1.0,13819.36,0.24,19933.89,1.0,843.9,0.34,2879.32,0.57,1840.35,0.24,0.0838888888888889,,
1,1,2,4,2,1,1,2,7,2,2,1,1,1,0.24747081712062258,0.2482490272373541,9.339080459770114,1241.58,0.37,1281.63,1.0,1134.52,0.31,1359.15,0.33,1210.65,0.11,1359.15,0.36,1134.52,0.21,1447.61,0.28,0.10283490828237907
1,4,5,3,1,1,2,3,6,1,1,2,1,1,0.3556420233463035,0.35992217898832685,10.835526315789474,9419.25,0.35,9768.4,0.4,84.52,0.29,19319.87,0.0,5516.01,0.54,4999.06,0.6,802.98,0.25,0.08504724847137302,,
1,4,3,2,2,1,1,1,1,1,2,1,1,1,0.3357976653696498,0.3357976653696498,8.846743295019158,425.27,0.33,744.38,1.0,137.57,0.29,11359.93,0.37,328.63,0.01,11359.93,0.37,8669.38,0.45,4867.3,0.27,0.10272373540856028
1,2,8,2,1,1,1,1,8,2,1,2,1,1,0.2961089494163424,0.2961089494163424,11.669014084507042,381.1,0.36,582.46,1.0,111.56,0.31,8427.0,0.3,172.55,0.04,8427.01,0.33,5913.04,0.47,4121.99,0.24,0.07893274041133969
1,4,9,2,2,1,2,4,6,2,2,2,2,1,0.2708171206225681,0.2731517509727626,11.321917808219178,441.15,0.37,600.19,1.0,11670.3,0.26,4094.23,0.04,819.01,0.53,1995.76,0.6,1814.24,0.26,0.08115619788771544,,
1,2,4,3,1,1,2,1,6,2,1,1,1,1,0.35019455252918286,0.35019455252918286,8.369791666666666,272.59,0.33,507.75,1.0,112.74,0.33,232.8,0.01,8232.1,0.3,6116.3,0.57,3351.52,0.25,0.11673151750972766,,
1,1,1,1,1,3,2,1,6,1,1,1,1,1,0.2044963251188932,0.2044963251188932,10.817518248175183,30002.09,0.37,544.21,1.0,33131.06,0.05,7908.96,0.28,101.57,0.18,2025.98,0.23,0.08462013588634965,,,,
1,2,5,2,2,3,2,3,5,1,1,1,1,1,0.29299610894941636,0.28871595330739297,10.758169934640524,9323.66,0.33,9760.1,1.0,55.62,0.27,18853.71,0.01,4652.98,0.2,4960.28,0.63,676.0,0.27,0.08449138410227908,,
2,2,7,4,1,3,1,1,1,1,2,1,1,1,0.21660181582360571,0.21660181582360571,9.012987012987013,161.03,0.4,236.94,1.0,66.91,0.31,3125.92,0.36,89.24,0.02,3123.8,0.37,3194.5,0.47,825.25,0.27,0.10376134889753563
1,2,8,4,1,3,1,1,8,1,1,1,1,1,0.22101167315175096,0.22101167315175096,10.45859872611465,549.82,0.43,618.47,1.0,138.6,0.26,11003.17,0.4,176.81,0.04,11003.0,0.51,8180.27,0.58,2905.41,0.22,0.09060589216231241
2,2,1,1,2,3,2,3,5,2,2,1,1,1,0.31965811965811963,0.31965811965811963,11.058823529411764,2144.79,0.33,2339.75,1.0,4488.46,0.0,1155.93,0.26,349.15,0.38,193.83,0.25,0.09024390243902436,,,,
1,1,2,3,2,1,1,1,7,1,1,1,2,1,0.24747081712062258,0.24747081712062258,11.85,91.22,0.36,581.0,1.0,82.71,0.3,8147.78,0.34,114.37,0.16,8147.79,0.34,82.71,0.18,4203.94,0.23,0.07893274041133969
1,4,7,1,2,2,2,2,7,2,1,1,2,1,0.2649805447470817,0.26264591439688717,10.036809815950921,1357.66,0.36,1423.86,1.0,1092.79,0.3,1059.79,0.02,1625.36,0.31,1412.53,0.45,1522.92,0.24,0.0989438576987215,,
2,3,6,1,1,3,1,2,6,1,1,1,1,1,0.2178988326848249,0.2127107652399481,11.272727272727273,393.82,0.39,388.82,1.0,310.31,0.32,487.35,0.33,377.75,0.07,487.41,0.35,310.31,0.19,428.12,0.23,0.0796296296296296
1,1,4,2,2,2,2,5,3,2,2,1,1,1,0.20505836575875486,0.20505836575875486,10.209039548022599,194.02,0.35,627.06,1.0,194.19,1.0,119.98,0.52,15463.76,0.45,632.1,0.25,0.09173387096774188,,,,
2,4,4,1,1,1,2,3,4,2,2,2,1,1,0.3476005188067445,0.3527885862516213,8.0,2567.14,0.37,2725.45,1.0,32.45,0.31,4215.16,0.0,1527.93,0.36,898.03,0.57,265.88,0.27,0.1166666666666667,,
2,4,7,2,1,3,1,3,1,2,1,1,1,1,0.2140077821011673,0.21530479896238652,9.012987012987013,3900.44,0.4,4024.74,1.0,33.19,0.32,1801.41,0.36,6828.97,0.02,1800.26,0.37,1877.29,0.47,302.98,0.27,0.10376134889753563
1,2,3,2,2,2,2,3,5,2,1,2,2,1,0.31556420233463034,0.309727626459144,10.913907284768213,9313.12,0.32,9735.87,1.0,84.56,0.26,19171.73,0.01,4605.19,0.33,1910.86,0.47,705.92,0.26,0.08560311284046696,,
1,1,4,2,2,3,2,1,3,2,1,2,2,1,0.20311284046692607,0.20311284046692607,10.346153846153847,24196986.0,0.34,662.32,1.0,252157221.8,1.0,10613.27,0.53,8181.41,0.63,4300.79,0.24,0.08861985472154965,,,,
1,3,4,1,1,2,1,5,5,1,2,2,1,1,0.22023346303501945,0.22178988326848248,9.96951219512195,35.77,0.36,630.28,1.0,9276.2,0.27,147.47,0.36,33.03,0.05,147.46,0.36,9276.22,0.18,595.53,0.27,0.09282934963868816
1,2,5,3,1,2,1,4,8,2,1,1,2,1,0.3046692607003891,0.29961089494163423,11.238095238095237,429.85,0.35,617.83,1.0,10196.12,0.29,241.89,0.35,1978.66,1.0,241.89,0.3,685.24,0.55,627.58,0.23,0.08560311284046696
1,2,2,4,1,3,2,3,5,1,2,2,2,1,0.2972762645914397,0.2980544747081712,9.526315789473685,9061.13,0.35,9472.71,1.0,64.49,0.28,16705.24,0.09,4462.83,0.33,1987.92,0.53,658.33,0.28,0.10166666666666668,,
2,4,9,3,1,1,1,5,2,1,2,1,2,1,0.29831387808041504,0.3022049286640726,11.272727272727273,103.49,0.34,181.04,1.0,6071.6,0.36,182.1,0.37,6075.02,0.0,182.09,0.4,828.11,0.39,564.35,0.2,0.12222222222222223
2,1,3,3,2,3,2,1,6,1,1,2,1,1,0.21530479896238652,0.21530479896238652,11.272727272727273,7075.51,0.4,186.67,1.0,10042.55,0.05,3236.99,0.3,49.18,0.31,666.16,0.24,0.12037037037037035,,,,
2,4,1,3,2,2,2,3,8,1,2,2,2,1,0.3452991452991453,0.3452991452991453,8.975609756097562,1990.3,0.34,2152.42,1.0,3613.87,0.0,1297.28,0.44,370.76,0.58,227.92,0.17,0.10513447432762835,,,,
1,3,4,2,2,2,2,1,7,2,2,1,2,1,0.20505836575875486,0.20505836575875486,10.612903225806452,23654.6,0.36,2429.9,1.0,26276.54,0.06,4664.15,0.28,690.45,0.19,528.35,0.2,0.08611111111111114,,,,
2,3,1,2,1,2,1,3,5,1,2,2,1,1,0.24202898550724639,0.23043478260869565,10.232558139534884,32.11,0.39,2630.44,1.0,12.47,0.26,1160.71,0.26,212.18,0.06,1160.71,0.28,12.47,0.29,238.04,0.26,0.08902691511387162
1,4,3,4,1,2,1,4,1,1,1,1,1,1,0.31011673151750974,0.3070038910505837,8.846743295019158,425.27,0.33,744.38,1.0,9594.62,0.3,182.77,0.37,1892.4,0.01,182.77,0.37,667.16,0.48,726.79,0.27,0.10155642023346301
2,3,1,4,2,3,2,3,7,2,2,1,2,1,0.2217391304347826,0.2217391304347826,9.5,39.48,0.4,2675.36,1.0,41.89,0.07,1461.75,0.45,27.12,0.29,198.22,0.23,0.09523809523809523,,,,
2,4,5,1,2,1,1,3,8,1,1,1,1,1,0.3670557717250324,0.364461738002594,10.020408163265307,2791.81,0.37,2927.07,1.0,45.07,0.29,1838.55,0.32,5401.0,1.0,1838.56,0.41,1281.06,0.43,433.47,0.2,0.09259259259259256
1,3,6,2,1,3,1,1,1,2,1,1,2,1,0.211284046692607,0.211284046692607,8.846743295019158,45662.21,0.38,744.38,1.0,203.24,0.31,10233.21,0.34,53719.62,0.11,10223.73,0.37,203.24,0.22,3040.03,0.27,0.10233463035019452
1,2,1,3,2,3,1,2,8,2,1,2,2,1,0.32594458438287155,0.3269521410579345,9.443609022556391,1219.28,0.39,1108.42,1.0,1172.74,0.39,1187.02,0.42,691.92,0.02,1188.26,0.49,1172.74,0.41,1000.48,0.22,0.09719222462203025
2,3,1,1,1,1,2,4,7,1,2,1,2,1,0.2289855072463768,0.2289855072463768,10.232558139534884,3391.76,0.35,121.56,0.37,3539.06,0.05,222.96,0.28,2731.65,0.18,507.18,0.23,0.10144927536231885,,,,
1,1,1,4,1,2,1,4,3,1,1,1,2,1,0.2287073065283182,0.22827496757457846,9.950617283950617,177.98,0.35,560.81,1.0,11351.94,0.43,93.53,0.48,178.14,1.0,93.53,0.51,11351.94,0.45,547.45,0.25,0.11161217587373173
2,1,8,1,2,2,1,3,3,2,2,2,1,1,0.22827496757457846,0.22957198443579765,9.529411764705882,2703.41,0.36,2886.2,1.0,1627.08,0.36,1717.13,0.41,5107.76,1.0,1717.14,0.48,1627.09,0.42,268.37,0.23,0.0968342644320298
2,2,8,3,1,2,1,3,6,1,2,2,1,1,0.2607003891050584,0.25680933852140075,9.18867924528302,2764.4,0.4,2951.02,1.0,4.44,0.27,1523.62,0.36,4923.63,0.01,1523.63,0.27,1462.79,0.42,298.85,0.25,0.09999999999999998
2,1,9,2,2,1,1,2,6,1,2,2,2,1,0.24124513618677043,0.23994811932555124,9.0,366.15,0.43,397.87,1.0,259.2,0.43,407.8,0.35,345.83,0.1,407.8,0.32,259.2,0.22,468.26,0.29,0.10555555555555551
2,3,2,3,1,3,1,4,7,1,2,1,1,1,0.22827496757457846,0.22957198443579765,9.18867924528302,9.12,0.4,170.27,1.0,2190.53,0.31,45.02,0.25,11.35,0.09,45.02,0.25,2190.53,0.21,139.99,0.22,0.1074074074074074
2,4,1,4,2,2,2,2,2,2,2,1,2,1,0.3452991452991453,0.3452991452991453,12.193548387096774,254.89,0.29,268.54,1.0,5908.36,1.0,418.73,0.4,335.88,0.54,394.8,0.18,0.0806845965770171,,,,
2,4,4,2,1,3,2,3,8,2,1,1,2,1,0.2788586251621271,0.2788586251621271,9.18867924528302,2676.16,0.35,2859.01,1.0,28.28,0.25,4900.81,0.0,1698.34,0.42,1263.58,0.49,287.09,0.23,0.10925925925925928,,
2,4,7,1,2,3,1,3,7,2,2,1,1,1,0.2140077821011673,0.21530479896238652,10.020408163265307,2851.9,0.4,3058.05,1.0,32.45,0.27,1813.74,0.35,5364.53,0.01,1813.75,0.47,1457.25,0.43,244.56,0.25,0.09074074074074079
2,4,6,3,1,3,1,5,4,2,2,2,2,1,0.24254215304798962,0.2438391699092088,8.310344827586206,101.49,0.37,160.65,1.0,2544.36,0.29,31.0,0.36,4261.22,0.01,30.95,0.35,334.27,0.48,115.71,0.25,0.12407407407407411
2,4,2,1,2,3,2,3,5,2,2,2,1,1,0.3151750972762646,0.311284046692607,9.8,2823.27,0.4,2951.81,1.0,26.89,0.25,5192.46,0.13,1747.48,0.49,639.68,0.32,253.51,0.28,0.10555555555555551,,
2,2,8,3,2,2,2,1,8,1,1,2,2,1,0.26848249027237353,0.26848249027237353,10.020408163265307,573.99,0.36,729.84,1.0,213.5,0.38,303.78,0.02,1817.5,0.46,1582.84,0.76,337.62,0.15,0.09629629629629632,,
1,2,1,4,1,1,1,1,2,2,2,1,2,1,0.4080604534005038,0.4080604534005038,13.173469387755102,254.58,0.29,525.14,1.0,6219.03,0.37,11225.03,0.3,105.36,1.0,11225.03,0.39,6219.03,0.71,3537.65,0.2,0.0770338372930166
2,1,7,3,2,1,1,2,3,2,2,2,2,1,0.251621271076524,0.2529182879377432,9.773584905660377,3039.56,0.35,444.65,1.0,9002.04,0.39,435.85,0.4,2924.02,1.0,435.85,0.5,9002.04,0.42,456.92,0.23,0.09106830122591947
2,2,3,1,1,2,1,3,4,2,2,1,1,1,0.30609597924773024,0.29961089494163423,7.852459016393443,2492.5,0.34,2663.71,1.0,10.08,0.28,1157.78,0.38,4212.54,0.0,1157.78,0.37,542.03,0.29,231.03,0.26,0.12222222222222223
1,4,5,4,2,2,1,2,2,2,1,1,1,1,0.3046692607003891,0.30739299610894943,10.758169934640524,1209.47,0.3,1322.19,1.0,19540.99,0.48,1575.04,0.4,25326.12,1.0,1575.05,0.43,1815.34,0.73,1825.2,0.22,0.08560311284046696
2,4,5,3,2,2,2,3,5,2,2,2,2,1,0.3099870298313878,0.3125810635538262,9.8,2759.36,0.36,2933.96,1.0,7.88,0.24,5172.87,0.01,1556.35,0.3,1421.44,0.43,274.38,0.26,0.12592592592592589,,
1,4,8,1,1,3,1,5,7,2,1,1,2,1,0.22140077821011672,0.22178988326848248,11.85,430.94,0.37,725.37,1.0,11244.25,0.31,277.16,0.35,18939.28,0.04,276.84,0.53,1679.54,0.45,582.59,0.23,0.07837687604224575
2,1,3,1,2,3,1,2,3,2,1,1,1,1,0.2178988326848249,0.2178988326848249,9.928571428571429,3313.78,0.34,470.95,1.0,9746.18,0.39,542.53,0.4,3537.04,1.0,542.85,0.51,9746.18,0.43,639.18,0.23,0.10130718954248363
2,2,2,4,1,1,2,4,2,1,1,2,2,1,0.33073929961089493,0.32814526588845655,12.170731707317072,110.66,0.34,169.71,0.39,6554.01,0.36,1380.17,0.07,209.2,0.45,769.67,0.54,598.4,0.19,0.07592592592592595,,
2,3,4,3,2,2,2,5,7,2,1,1,1,1,0.2230869001297017,0.2230869001297017,9.8,8.18,0.4,158.92,1.0,11.77,0.04,47.87,0.26,2455.01,0.32,180.68,0.21,0.09074074074074079,,,,
2,4,4,2,1,3,1,2,2,2,1,1,1,1,0.2619974059662776,0.26718547341115434,11.022222222222222,346.42,0.28,383.66,1.0,9508.86,0.37,496.94,0.38,6926.58,1.0,497.29,0.41,461.2,0.38,601.07,0.2,0.08133086876155271
1,2,9,3,2,3,2,2,8,1,1,2,1,1,0.22801556420233463,0.23190661478599223,9.644970414201184,1502.49,0.4,1428.1,1.0,1193.79,0.25,1006.32,0.04,1629.46,0.32,1437.55,0.45,1546.28,0.23,0.0961645358532518,,
1,1,1,3,2,1,1,5,7,1,2,1,1,1,0.22957198443579765,0.23173367920449633,9.581699346405228,15.65,0.36,483.43,1.0,8891.92,0.27,573.38,0.34,20.3,0.07,573.37,0.35,8891.92,0.2,1386.79,0.26,0.09388511426806667
1,3,2,2,1,2,2,2,3,2,2,1,2,1,0.22101167315175096,0.22101167315175096,9.950617283950617,9845.05,0.35,1349.8,1.0,10215.68,1.0,1559.42,0.51,17035.81,0.45,1647.92,0.25,0.0935738444193912,,,,
2,3,6,3,1,2,1,1,7,1,1,2,2,1,0.23216601815823606,0.23216601815823606,10.25,5581.9,0.4,664.83,0.39,219.35,0.39,1766.11,0.42,7753.19,0.08,1766.09,0.45,219.35,0.27,286.49,0.18,0.09074074074074079
2,1,3,3,1,1,2,3,6,1,2,2,2,1,0.22697795071335927,0.22697795071335927,11.272727272727273,42.29,0.4,3068.36,1.0,32.93,0.06,1909.69,0.29,39.23,0.29,312.52,0.26,0.08518518518518514,,,,
1,3,9,3,1,1,1,1,7,2,2,2,2,1,0.2299610894941634,0.2299610894941634,11.238095238095237,102.29,0.36,552.04,0.39,84.9,0.3,8153.4,0.34,116.47,0.14,8153.4,0.35,84.9,0.18,4095.61,0.23,0.0833796553640912
1,2,6,2,1,2,2,1,2,1,2,2,2,1,0.2579766536964981,0.2579766536964981,12.333333333333334,2021.89,0.3,2467.03,0.39,5514.25,0.41,1393.97,1.0,6220.06,0.47,5514.25,0.4,750.15,0.21,0.07944444444444443,,
2,2,7,1,1,3,2,1,4,1,2,2,1,1,0.25680933852140075,0.25680933852140075,7.4375,111.93,0.41,145.95,1.0,46.37,0.3,73.84,0.01,2137.49,0.36,2209.31,0.49,529.17,0.28,0.12407407407407411,,
1,1,4,2,1,2,2,4,3,2,1,2,1,1,0.20505836575875486,0.20505836575875486,10.209039548022599,194.02,0.35,627.06,1.0,194.19,1.0,119.98,0.52,13032.2,0.45,632.1,0.25,0.09173387096774188,,,,
2,1,7,2,2,1,2,1,8,1,2,2,2,1,0.22827496757457846,0.22827496757457846,11.55813953488372,41.14,0.42,203.39,1.0,38.99,0.09,3443.08,0.44,43.51,0.17,1226.75,0.21,0.0796296296296296,,,,
1,1,2,4,2,2,2,2,6,1,1,1,1,1,0.22101167315175096,0.22101167315175096,11.155405405405405,1548.06,0.35,1410.97,1.0,1453.01,0.1,1409.84,0.35,2175.76,0.16,1443.49,0.23,0.08226792662590332,,,,
1,1,4,1,2,2,1,3,8,1,2,2,2,1,0.22023346303501945,0.22879377431906614,10.386075949367088,107.64,0.37,9962.06,1.0,38.15,0.3,5167.12,0.32,831.73,0.06,5167.12,0.3,38.15,0.34,781.47,0.25,0.08727070594774877
1,1,4,4,2,3,2,2,3,2,2,1,1,1,0.20311284046692607,0.20311284046692607,10.346153846153847,11943.63,0.34,1571.98,1.0,12491.31,1.0,1815.29,0.53,33284.65,0.63,2137.31,0.24,0.08861985472154965,,,,
2,1,1,3,1,1,2,3,6,1,1,1,2,1,0.2289855072463768,0.2289855072463768,12.416666666666666,37.85,0.41,2885.82,1.0,34.3,0.07,1682.49,0.29,32.69,0.18,296.12,0.26,0.07867494824016563,,,,
1,3,4,2,2,2,2,2,4,2,1,1,2,1,0.20505836575875486,0.20505836575875486,9.33920704845815,1954.71,0.37,1720.42,1.0,2019.92,0.04,1760.25,0.35,1939.0,0.2,1815.43,0.25,0.10225820195994884,,,,
2,1,8,3,1,3,2,3,3,1,2,1,1,1,0.22568093385214008,0.22568093385214008,9.76923076923077,2830.82,0.35,3041.81,1.0,5461.0,1.0,1588.49,0.5,1748.86,0.42,278.73,0.23,0.09642857142857142,,,,
1,1,4,3,2,1,1,3,5,2,2,2,1,1,0.22957198443579765,0.22879377431906614,10.173913043478262,87.43,0.39,9760.58,1.0,87.83,0.26,5565.4,0.34,102.82,0.06,5565.42,0.36,87.83,0.18,892.76,0.26,0.09116175653140635
1,1,6,2,1,3,2,3,8,2,2,2,1,1,0.2066147859922179,0.2066147859922179,10.913907284768213,107.1,0.37,10000.24,1.0,157.0,0.11,5949.65,0.27,78.02,0.17,701.07,0.25,0.08393551973318514,,,,
2,4,9,3,2,3,2,5,7,1,2,1,2,1,0.23994811932555124,0.23994811932555124,11.272727272727273,101.14,0.34,204.23,1.0,3658.52,0.24,6061.47,0.02,56.34,0.5,508.03,0.43,140.02,0.17,0.11481481481481481,,
2,4,6,2,1,2,2,3,6,2,1,1,2,1,0.2853437094682231,0.2814526588845655,8.642857142857142,2665.42,0.38,2844.73,1.0,3.43,0.27,4602.34,0.01,1555.83,0.48,1342.64,0.44,277.32,0.23,0.12407407407407411,,
2,4,8,4,2,2,1,3,6,1,2,2,2,1,0.2607003891050584,0.25680933852140075,9.18867924528302,2764.4,0.4,2951.02,1.0,4.44,0.27,1523.62,0.36,4923.63,0.01,1523.63,0.27,1462.79,0.42,298.85,0.25,0.09999999999999998
1,4,5,3,2,2,2,1,6,2,1,1,1,1,0.32684824902723736,0.32684824902723736,10.24375,2011.83,0.35,2323.18,1.0,669.79,0.29,1050.36,0.0,3507.12,0.3,3710.93,0.63,480.45,0.23,0.08949416342412453,,
2,4,8,4,1,2,1,3,2,1,2,2,2,1,0.2607003891050584,0.25680933852140075,10.020408163265307,2772.47,0.35,2879.56,1.0,1823.3,0.38,1872.47,0.39,5400.38,0.0,1872.47,0.4,1823.31,0.38,285.38,0.2,0.11296296296296293
1,1,2,3,1,1,2,5,7,1,2,1,2,1,0.23501945525291829,0.23501945525291829,9.532163742690058,11.27,0.36,478.36,0.39,21.82,0.11,645.15,0.35,9248.1,0.31,1518.54,0.26,0.09494725152692951,,,,
1,3,5,4,1,1,2,4,4,1,1,1,1,1,0.2603112840466926,0.2603112840466926,9.894009216589861,17359.65,0.37,720.99,1.0,15237.1,0.08,868.78,0.52,13510.95,0.2,2043.58,0.26,0.09263959390862941,,,,
1,2,1,4,1,1,1,5,4,1,1,1,1,1,0.4080604534005038,0.4095717884130982,8.07843137254902,241.19,0.35,411.63,1.0,1528.98,0.43,395.93,0.42,9406.16,0.02,395.92,0.37,1528.97,0.59,983.6,0.28,0.1180705543556515
1,4,1,2,2,3,2,2,3,1,2,1,2,1,0.3385390428211587,0.3385390428211587,10.059880239520957,1387.79,0.34,1362.39,1.0,24259.21,1.0,1666.21,0.53,1499.92,0.46,1857.94,0.25,0.09204114780725503,,,,
2,4,4,4,1,3,2,5,4,2,1,1,1,1,0.27626459143968873,0.27496757457846954,7.4375,87.0,0.35,133.14,1.0,2409.34,0.29,3839.58,0.0,19.47,0.34,317.94,0.6,99.64,0.26,0.12592592592592589,,
2,3,1,4,2,1,2,4,1,1,2,1,2,1,0.2289855072463768,0.2289855072463768,9.0,4444.15,0.4,217.2,1.0,4535.76,0.06,206.84,0.52,3549.19,0.2,564.1,0.27,0.10434782608695647,,,,
1,1,4,3,2,3,1,5,5,1,2,1,2,1,0.2132295719844358,0.21284046692607003,9.708333333333334,40.33,0.36,612.95,1.0,10732.68,0.28,151.86,0.34,45.82,0.05,151.68,0.36,10732.68,0.19,495.63,0.27,0.09394107837687604
2,1,2,3,1,1,1,5,2,1,2,1,2,1,0.245136186770428,0.24643320363164722,9.588235294117647,55.81,0.34,172.12,1.0,5164.28,0.37,167.66,0.31,50.89,0.09,167.66,0.44,5164.28,0.39,470.52,0.2,0.09999999999999998
2,3,5,4,2,2,1,2,2,1,1,1,1,1,0.2490272373540856,0.24773022049286642,9.588235294117647,2816.97,0.36,413.27,1.0,5694.56,0.38,483.3,0.45,2645.48,0.0,483.3,0.46,5694.56,0.26,504.92,0.2,0.09629629629629632
1,3,2,2,1,1,1,3,6,2,2,2,2,1,0.25058365758754864,0.2517509727626459,10.532051282051283,120.85,0.39,9802.28,1.0,104.48,0.29,5918.2,0.31,127.39,0.18,5918.22,0.34,104.48,0.18,909.71,0.26,0.08671484157865483
1,4,9,3,2,1,2,3,2,1,2,1,1,1,0.2723735408560311,0.2723735408560311,12.732824427480915,9930.01,0.31,10137.27,0.38,7289.92,0.36,22854.15,0.02,6817.4,0.45,7289.98,0.54,937.21,0.2,0.07281823235130624,,
1,4,4,1,1,1,2,5,7,2,2,1,2,1,0.3556420233463035,0.3556420233463035,11.942446043165468,388.85,0.33,636.37,1.0,12613.66,0.28,19205.03,0.01,985.31,0.33,3156.42,0.53,1779.42,0.24,0.0778210116731517,,
1,3,6,1,2,3,1,3,3,1,1,1,2,1,0.211284046692607,0.20389105058365758,10.195402298850574,9965.68,0.34,10549.37,1.0,5935.29,0.41,5816.24,0.43,19850.45,1.0,5816.25,0.35,5935.33,0.63,918.88,0.25,0.08778234086242298
2,3,6,3,1,2,2,4,4,2,1,1,1,1,0.2204928664072633,0.2204928664072633,10.0,12.48,0.38,209.03,1.0,14.01,0.07,38.75,0.32,2658.55,0.31,219.58,0.25,0.09250398724082931,,,,
1,2,7,3,2,1,2,4,4,1,1,2,2,1,0.2821011673151751,0.28249027237354085,9.134831460674157,382.17,0.38,585.71,1.0,10234.59,0.27,3028.72,0.03,580.73,0.35,1478.89,0.61,1493.05,0.27,0.09977827050997778,,
2,3,6,1,2,1,2,5,5,1,2,2,2,1,0.23735408560311283,0.23735408560311283,10.25,3.88,0.37,182.43,1.0,5.68,0.07,162.48,0.48,2954.91,0.18,555.36,0.27,0.0888888888888889,,,,
2,1,1,2,2,2,2,2,8,1,2,1,1,1,0.22753623188405797,0.22753623188405797,10.232558139534884,337.19,0.43,384.77,1.0,334.07,0.07,560.26,0.25,227.24,0.31,427.66,0.23,0.09109730848861286,,,,
2,2,2,2,2,1,1,4,6,1,1,1,1,1,0.324254215304799,0.324254215304799,9.18867924528302,157.72,0.42,210.71,1.0,2693.15,0.26,203.33,0.3,981.37,0.13,203.32,0.29,581.01,0.45,511.61,0.26,0.11851851851851847
2,1,8,3,1,2,1,5,5,1,1,2,1,1,0.22957198443579765,0.22957198443579765,10.25,2.58,0.37,184.31,1.0,2709.43,0.24,48.15,0.34,5.49,0.12,48.15,0.36,2709.44,0.15,193.01,0.25,0.0888888888888889
1,1,6,3,1,1,1,5,2,1,1,2,1,1,0.2396887159533074,0.24007782101167316,11.321917808219178,157.5,0.33,549.54,0.39,20342.71,0.36,770.6,0.35,131.78,0.05,770.59,0.27,20342.71,0.56,1791.13,0.21,0.08171206225680938
2,4,6,2,1,1,1,5,2,1,2,1,1,1,0.32814526588845655,0.324254215304799,11.272727272727273,104.78,0.33,171.88,1.0,6071.62,0.35,182.93,0.33,6076.0,1.0,182.93,0.39,832.13,0.4,554.76,0.21,0.08703703703703702
2,3,9,2,2,3,1,2,8,1,1,2,2,1,0.2204928664072633,0.21530479896238652,9.588235294117647,369.51,0.41,469.64,1.0,252.47,0.29,562.99,0.28,358.34,0.12,563.3,0.26,252.47,0.32,436.27,0.21,0.09629629629629632
1,4,8,4,1,1,2,1,7,2,1,2,2,1,0.27431906614785995,0.27431906614785995,8.620320855614974,312.51,0.36,569.5,1.0,134.39,0.37,244.26,0.05,6491.61,0.4,5211.33,0.51,3290.78,0.27,0.10394663702056695,,
2,4,9,4,2,3,1,1,4,2,1,2,1,1,0.24254215304798962,0.24254215304798962,7.709677419354839,106.08,0.4,144.1,1.0,45.13,0.27,2259.54,0.36,71.26,0.03,2258.02,0.36,2313.72,0.47,581.35,0.26,0.1166666666666667
1,1,7,4,2,3,1,3,1,1,2,2,1,1,0.21595330739299612,0.21673151750972763,8.846743295019158,139.15,0.38,13234.35,1.0,91.45,0.3,6208.26,0.35,199.04,0.13,6202.78,0.37,91.45,0.22,955.59,0.27,0.10233463035019452
2,2,8,3,2,3,2,1,5,1,1,2,2,1,0.251621271076524,0.251621271076524,10.270833333333334,152.58,0.41,203.53,1.0,45.41,0.22,53.27,0.02,2826.88,0.49,2840.07,0.42,634.27,0.25,0.11275415896487984,,
1,2,5,2,1,1,1,3,8,2,1,2,2,1,0.36770428015564205,0.35642023346303503,11.75886524822695,9763.42,0.36,10445.73,1.0,119.11,0.3,6835.57,0.26,21142.44,1.0,6835.59,0.3,4951.19,0.58,930.94,0.25,0.0806003335186215
