sampling,invalid_value,missing_value,floating_point,unit_converter,distribution_shape,multicollinearity,normalization,outlier,punctuation,stopword,lowercase,whitespace,model,outlier_bef_normalization_strat,outlier_bef_outlier_strat,diff_sensitive_attr,ratio_sensitive_attr,cov,class_imbalance_ratio,corr_Workclass,ot_Workclass,corr_Education,ot_Education,corr_Martial_Status,ot_Martial_Status,corr_Occupation,ot_Occupation,corr_Relationship,ot_Relationship,corr_Race,ot_Race,corr_Sex,ot_Sex,corr_Country,ot_Country,corr_Age,ot_Age,corr_fnlwgt,ot_fnlwgt,corr_Education_Num,ot_Education_Num,corr_Capital_Gain,ot_Capital_Gain,corr_Capital_Loss,ot_Capital_Loss,corr_Hours_per_week,ot_Hours_per_week,utility_sp
3,1,5,3,1,2,1,3,7,2,2,1,1,1,0.1697881486030089,0.1697881486030089,0.18721,2.02185,0.041465013394522125,3.3022222222222224,104.09,0.36,79.32,0.32,434.75,0.36,378.95,0.3,191.96,0.3,602.29,0.21,368.87,0.41,603.64,0.34,24.13,0.14,125.26,0.33,298.37,0.09,66.03,0.14,32.28,0.3,55.36,0.09,0.18599492401282547
3,1,6,4,1,3,2,1,8,1,2,2,1,1,0.17684986183604545,0.17684986183604545,0.18195,1.9674,0.04066670167125109,3.3282208588957056,72.85,0.0,364.12,0.0,575.75,0.0,355.62,0.0,581.2,0.0,26.56,0.0,116.47,0.0,60.13,0.0,25641.9,0.27,123793.09,0.29,49190.03,0.29,132.82,0.09,19679.85,0.15,99698.03,0.23,0.11050226462791142
3,1,6,4,2,5,1,3,3,2,1,2,1,1,0.16948111759287687,0.16948111759287687,0.17884,1.98084,0.039920199303232706,3.7439024390243905,21.79,0.36,0.0,1.0,119.25,0.37,56.0,0.38,31.53,0.15,149.23,0.23,73.27,0.47,156.84,0.3,0.0,1.0,32.28,0.34,207.54,1.0,207.54,1.0,1.76,0.21,0.0,1.0,0.13740486301014546
3,1,7,1,1,2,1,4,3,1,1,1,2,1,0.1697881486030089,0.1697881486030089,0.18042,1.95593,0.040433857529571654,3.898876404494382,0.61,0.41,0.0,1.0,82.41,0.36,58.8,0.38,604.83,0.15,166.68,0.22,77.19,0.48,173.92,0.29,0.0,1.0,38.01,0.34,223.4,1.0,223.4,1.0,262.94,0.22,0.0,1.0,0.07633287313104015
3,1,6,3,2,3,2,2,6,1,1,2,1,1,0.17684986183604545,0.17684986183604545,0.192,1.91405,0.04329335380202491,3.3302180685358254,74.62,0.32,382.17,0.29,606.38,0.21,361.6,0.53,610.14,0.35,20.22,0.14,128.99,0.34,49.81,0.09,132.84,0.29,129.52,0.3,118.11,0.29,127.52,0.09,137.48,0.16,134.78,0.21,0.19604432596021593
3,3,7,1,1,1,2,2,5,1,1,1,1,1,0.1409272336505987,0.1409272336505987,0.19049,2.01313,0.04225273419486635,3.3231884057971013,79.28,0.32,402.58,0.3,557.36,0.28,377.42,0.41,670.69,0.35,30.02,0.15,133.92,0.33,51.49,0.09,134.09,0.26,179.67,0.38,133.22,0.3,198.34,0.08,152.19,0.16,178.59,0.29,0.17245916262474215
1,1,8,3,2,3,1,4,8,2,1,1,2,1,0.16608316442478963,0.1665745347337387,0.19543,1.86223,0.04442807152500243,3.2104749512036435,20522.46,0.28,521.79,0.31,22830.01,0.25,1641.24,0.29,24637.9,0.29,2704.7,0.21,1576.27,0.41,2765.06,0.34,154.72,0.15,619.43,0.35,1759.54,0.08,12867.1,0.14,21817.74,0.26,143.3,0.09,0.16441426288326066
3,4,5,1,2,4,2,5,2,2,1,2,1,1,0.1657967454712926,0.1657967454712926,0.20577,2.5372,0.04174510495503337,3.2751798561151078,59.59,0.28,244.85,0.24,504.15,0.17,269.51,0.4,498.52,0.3,8.64,0.08,112.75,0.28,46.59,0.05,160.9,0.42,195.74,0.23,2885.61,0.24,511.53,0.07,581.23,0.02,1646.99,0.31,0.16530861611506772
3,4,1,1,2,1,2,5,5,1,1,2,2,1,0.12977819726285983,0.12977819726285983,0.17527,1.91337,0.03953229156116633,3.3078651685393257,60.61,0.32,236.54,0.3,409.53,0.21,236.37,0.41,408.09,0.35,19.62,0.14,73.5,0.34,44.44,0.09,36.73,0.46,18.11,0.35,1249.4,0.3,474.24,0.08,409.28,0.04,254.1,0.31,0.14711101346898078
3,1,6,3,2,1,2,4,2,2,2,1,2,1,0.1409272336505987,0.1409272336505987,0.20882,2.60304,0.0418881626082419,3.2016129032258065,57.3,0.27,275.81,0.25,431.95,0.25,280.24,0.4,529.77,0.3,18.99,0.09,124.45,0.28,44.51,0.05,919.67,0.19,37.12,0.41,1959.37,0.25,770.02,0.08,812.62,0.12,403.27,0.33,0.16907060115265388
3,3,3,4,2,1,2,1,3,2,1,1,1,1,0.1409272336505987,0.1409272336505987,0.16149,1.91557,0.03641517517885834,4.197324414715719,24.76,0.0,138.68,0.0,277.06,0.0,141.02,0.0,281.01,0.0,14.12,0.0,57.74,0.0,53.86,0.0,14043.55,0.44,4119.73,0.44,23943.24,0.27,370.0,1.0,370.0,1.0,94610.93,0.24,0.02760233961113061
3,2,6,4,2,4,1,2,8,2,2,1,1,1,0.1476819158735032,0.1476819158735032,0.19151,1.99075,0.042638853941848874,3.2668621700879767,145.05,0.4,80.0,0.32,151.41,0.24,372.92,0.3,137.66,0.3,609.59,0.21,368.65,0.53,609.32,0.34,24.25,0.14,131.32,0.33,139.26,0.09,162.44,0.05,157.7,0.33,51.43,0.09,0.16845908183844546
4,4,3,3,2,3,2,1,3,1,2,2,2,1,0.1758900571850212,0.1758900571850212,0.17726,1.00817,0.04432155943818743,4.489722966934763,128.29,0.0,537.19,0.0,1357.91,0.0,579.57,0.0,1410.81,0.0,72.47,0.0,322.72,0.0,67.46,0.0,294815.41,0.45,2409400.28,0.27,168709.55,0.23,1368.01,1.0,1368.01,1.0,468520.01,0.26,0.10082716094923487
3,1,5,1,2,4,2,2,3,1,1,1,2,1,0.14246238870125882,0.14246238870125882,0.18062,1.97021,0.040394157523237106,3.780821917808219,0.0,1.0,45.54,0.38,139.86,0.23,61.0,0.47,142.12,0.31,0.0,1.0,29.66,0.34,0.0,1.0,58.51,0.4,0.11,0.28,4.35,0.14,915.49,1.0,1.65,1.0,4.97,0.22,0.09719222462203024
4,1,3,3,1,1,2,4,5,1,2,1,1,1,0.13373916251614093,0.13373916251614093,0.19205,1.02249,0.04801312987214296,3.8933623503808485,331.66,0.31,1154.57,0.29,1741.43,0.33,1058.13,0.51,2084.85,0.72,109.35,0.17,508.83,1.0,93.94,0.09,3281.0,0.28,243.76,0.4,8687.32,0.29,2046.4,0.07,2281.74,0.13,1871.42,0.25,0.16594696008888796
4,4,3,3,1,1,1,5,6,1,1,1,1,1,0.13290905736948902,0.13290905736948902,0.19705,1.00368,0.04926675510020165,3.8992684299380977,347.17,0.42,302.27,0.3,198.34,0.32,1029.87,0.28,7465.15,0.28,2007.57,0.26,948.92,0.51,2065.28,0.71,101.89,0.16,518.98,1.0,1989.24,0.06,1810.66,0.03,1734.91,0.3,113.76,0.09,0.17512162543350954
1,1,7,1,1,3,1,3,2,1,1,2,1,1,0.16608316442478963,0.1665745347337387,0.21717,2.57348,0.0437698969761401,3.1155196629213484,858.02,0.23,356.63,0.27,1893.77,0.24,1323.13,0.25,952.01,0.25,2430.86,0.17,1329.69,0.4,2485.09,0.29,94.81,0.1,604.47,0.28,223.93,0.06,1356.09,0.09,155.33,0.27,101.59,0.06,0.18280207523672204
3,3,3,2,1,1,2,4,3,1,1,2,2,1,0.1409272336505987,0.1409272336505987,0.17545,1.99281,0.0390834721836527,3.596685082872928,0.0,1.0,64.63,0.38,123.8,0.31,78.39,0.38,173.46,0.3,0.0,1.0,32.45,0.33,0.0,1.0,223.26,0.41,7.19,0.46,804.25,0.15,231.05,1.0,231.05,1.0,190.95,0.19,0.05595667870036101
1,2,1,2,1,2,1,2,4,2,2,1,1,1,0.1630844645550528,0.16299019607843138,0.18801,1.94236,0.04218644896502462,3.254166666666667,400.45,0.39,251.92,0.3,438.35,0.27,1022.68,0.29,343.92,0.29,1636.86,0.21,1023.26,0.41,1663.39,0.33,83.25,0.14,359.21,0.34,369.07,0.08,420.77,0.04,403.05,0.32,126.44,0.09,0.18318364702964796
4,3,2,3,1,1,2,3,7,1,2,1,2,1,0.13373916251614093,0.13373916251614093,0.19199,0.98229,0.04799902488100643,4.02734375,320.23,0.3,1206.59,0.28,1944.4,0.33,1106.41,0.52,2389.5,0.71,106.9,0.15,594.19,1.0,90.69,0.09,1063.86,0.27,395.77,0.43,343.53,0.28,146.7,0.06,84.89,0.13,321.21,0.26,0.13147410839664075
1,1,8,4,2,2,1,5,5,1,2,2,1,1,0.16362631288004423,0.16362631288004423,0.20042,2.03636,0.04427061093320415,3.054952076677316,384.7,0.34,461.2,0.31,79.98,0.33,1693.16,0.29,5066.39,0.29,2585.04,0.21,1614.84,0.41,2667.48,0.33,141.0,0.15,604.98,0.33,1217.85,0.09,17.01,0.13,1624.65,0.32,142.71,0.1,0.1898432159945318
4,4,5,3,1,5,2,5,6,1,1,1,2,1,0.18686589190186312,0.18529791551374286,0.19603,0.99586,0.04901372420106375,3.8087230688386757,311.77,0.3,1089.05,0.28,2007.59,0.26,1011.37,0.51,2069.89,0.71,104.2,0.16,532.58,1.0,105.87,0.09,2246.22,0.43,917.04,0.26,5210.74,0.28,707.08,0.07,1225.93,0.04,1520.17,0.32,0.1871516796424762
3,3,2,4,1,1,2,1,1,1,1,1,2,1,0.1409272336505987,0.1409272336505987,0.18945,2.02854,0.04191358213572951,3.274820143884892,80.73,0.0,380.56,0.0,604.45,0.0,372.38,0.0,606.99,0.0,23.35,0.0,130.54,0.0,55.56,0.0,297.89,0.27,6835.19,0.41,39725.8,0.3,68.24,0.09,10.0,0.15,29996.64,0.34,0.06450908979146497
3,2,1,2,1,5,1,3,1,1,1,1,2,1,0.18452100047192072,0.18263331760264276,0.17402,2.00142,0.038679450860753944,3.3333333333333335,236.78,0.43,64.25,0.32,200.1,0.25,253.01,0.3,95.08,0.3,410.17,0.21,240.41,0.42,409.73,0.35,21.8,0.14,79.33,0.33,202.13,0.09,108.21,0.05,27.94,0.34,50.9,0.09,0.14505031185531359
4,4,3,4,2,1,1,3,4,1,2,2,2,1,0.13290905736948902,0.13290905736948902,0.1996,0.98363,0.04990221722326668,3.832154340836013,231.42,0.49,252.6,0.3,114.33,0.29,898.4,0.28,272.44,0.28,1718.63,0.26,844.76,0.51,1768.13,0.71,76.08,0.15,454.74,1.0,349.64,0.07,272.09,0.04,206.79,0.26,91.23,0.09,0.15208917501435446
4,4,9,2,2,3,2,5,2,1,1,1,1,1,0.1744143147020845,0.1744143147020845,0.21356,1.05608,0.05335810115062699,4.100587851077727,199.88,0.26,776.55,0.23,1755.97,0.23,818.0,0.51,1811.33,0.71,64.41,0.11,563.14,1.0,63.77,0.04,2243.97,0.49,5760.11,0.24,16822.54,0.23,1115.56,0.04,1036.57,0.06,15169.14,0.28,0.18532211773074284
4,4,4,2,2,5,2,2,2,2,1,1,1,1,0.1953514111787493,0.19498247555801512,0.20539,1.05327,0.05131832503468585,4.240483383685801,245.06,0.27,910.7,0.24,1541.51,0.21,900.94,0.52,2056.56,0.71,84.09,0.11,590.63,1.0,71.58,0.04,506.32,0.46,240.12,0.22,292.44,0.24,2094.46,0.03,3809.79,0.01,253.04,0.28,0.18551331121396025
2,2,6,1,2,4,1,1,5,2,1,1,2,1,0.13882063882063883,0.13882063882063883,0.19496,1.93517,0.04380185186821343,3.24750499001996,113843.91,0.37,185.62,0.0,57806.27,0.24,489.8,0.0,102756.87,0.28,871.95,0.0,498.98,0.0,887.8,0.0,39.6,0.0,200.78,0.0,302.24,0.08,175.65,0.05,117978.17,0.29,58.5,0.0,0.09954875021505641
2,2,4,2,2,3,1,4,3,1,2,1,2,1,0.14557739557739557,0.14557739557739557,0.16968,1.94534,0.038075790448909706,3.4359756097560976,2656.4,0.39,0.0,1.0,3508.94,0.24,85.02,0.39,3262.61,0.14,265.01,0.2,87.48,0.57,317.52,0.31,0.0,1.0,52.83,0.34,423.17,1.0,423.17,1.0,2879.18,0.25,0.0,1.0,0.014568158168574402
2,1,1,4,1,2,2,1,5,1,2,1,2,1,0.16515220354384372,0.16515220354384372,0.19266,1.93876,0.04325924677890683,3.206175298804781,188.41,0.0,482.71,0.0,877.5,0.0,497.1,0.0,894.46,0.0,36.74,0.0,193.1,0.0,68.33,0.0,6919.77,0.32,20078.33,0.29,47093.24,0.28,537.8,0.09,39.78,0.13,49118.35,0.33,0.14233734534088077
1,3,7,2,1,2,2,5,8,1,2,1,2,1,0.1741907745224495,0.1741907745224495,0.2005,1.94573,0.044961701233204955,3.1902895054282268,509.9,0.3,1797.33,0.29,2915.87,0.21,1696.01,0.41,2997.25,0.34,146.11,0.14,688.25,0.34,141.54,0.09,468.89,0.36,138.22,0.34,5921.66,0.29,1330.43,0.08,41.26,0.13,1957.0,0.32,0.18833216539001352
2,3,7,4,1,2,2,1,1,2,2,2,2,1,0.15847665847665848,0.15847665847665848,0.19226,1.95238,0.043073055244042806,3.2531400966183575,194.62,0.0,494.5,0.0,886.77,0.0,519.41,0.0,905.36,0.0,38.83,0.0,201.59,0.0,66.87,0.0,6863.44,0.34,20192.3,0.32,46755.76,0.28,549.63,0.09,40.53,0.13,43992.35,0.31,0.12087157088874713
1,2,6,2,1,1,2,4,3,1,1,2,1,1,0.14378723665622506,0.14378723665622506,0.17657,2.07555,0.03875248241645575,3.4869739478957915,0.0,1.0,320.25,0.39,921.3,0.22,346.21,0.46,940.54,0.29,0.0,1.0,175.85,0.33,0.0,1.0,862.41,0.47,144.06,0.31,4359.38,0.16,1283.92,1.0,1283.92,1.0,1001.61,0.29,0.10961102101075629
4,1,4,2,2,1,1,2,3,1,2,1,1,1,0.11769046301420402,0.11769046301420402,0.16053,0.96475,0.040132542338722654,4.4576271186440675,418.18,0.37,0.0,1.0,226.18,0.42,213.88,0.41,17.37,0.16,488.16,0.26,226.84,0.53,638.66,0.66,0.0,1.0,123.64,1.0,2005.36,1.0,291.62,1.0,55.75,0.34,0.0,1.0,0.11677882725681003
2,4,4,2,1,2,1,4,1,1,1,1,2,1,0.1760851760851761,0.1760851760851761,0.18816,1.98351,0.04193777304569855,3.254355400696864,6753.85,0.5,218.91,0.31,2121.39,0.28,547.58,0.28,2531.77,0.28,792.31,0.19,560.43,0.41,1006.55,0.35,45.02,0.14,213.26,0.34,446.18,0.08,832.32,0.04,703.65,0.31,67.55,0.09,0.16861558594851617
3,4,4,4,1,3,2,3,8,1,1,2,1,1,0.19128031931225054,0.19128031931225054,0.19936,2.06317,0.043849889729632205,3.1970705725699067,87.02,0.32,407.64,0.29,554.58,0.19,389.28,0.41,676.45,0.34,27.48,0.14,150.68,0.33,55.94,0.08,394.21,0.49,797.51,0.23,374.32,0.29,104.17,0.08,3.19,0.04,131.03,0.18,0.19090648169637278
4,3,8,2,2,1,1,1,7,2,2,2,1,1,0.12442353809260284,0.12442353809260284,0.1806,0.96073,0.04513678690350026,4.397683397683398,838.82,0.29,229.27,0.0,18694.08,0.37,941.87,0.0,130326.39,0.28,1777.93,0.0,918.67,0.0,1845.58,0.0,99.25,0.0,451.74,0.0,86.93,0.03,105.15,0.06,85338.92,0.26,110.51,0.0,0.023598584508075608
1,4,5,1,2,5,1,4,1,1,1,2,1,1,0.17394508936797495,0.17394508936797495,0.19308,2.00123,0.04290005221682242,3.2432667245873152,19307.25,0.44,517.21,0.31,3785.71,0.25,1877.82,0.29,6279.6,0.29,2953.2,0.21,1781.03,0.41,3038.02,0.34,136.98,0.14,672.64,0.33,78260.87,0.08,93884.91,0.04,2143.38,0.29,155.96,0.1,0.18248133955201506
1,3,7,3,2,5,2,3,7,1,1,2,1,1,0.18266691235182114,0.18266691235182114,0.19434,1.98196,0.04332051435667474,3.242017308266189,495.54,0.3,1823.36,0.29,2905.04,0.21,1730.58,0.41,2980.41,0.34,132.67,0.14,663.14,0.34,154.07,0.09,1522.02,0.29,1945.48,0.38,464.86,0.29,1217.08,0.08,947.23,0.14,72.13,0.29,0.12226363705314569
4,2,8,1,2,3,1,2,8,1,2,1,1,1,0.15043349935436268,0.15043349935436268,0.1945,0.9892,0.04862894889460048,3.8902501276161305,347.83,0.41,311.11,0.31,361.0,0.22,1154.81,0.28,326.44,0.28,2136.69,0.26,1066.31,0.51,2209.19,0.71,101.53,0.16,555.76,1.0,395.12,0.07,359.81,0.09,321.05,0.25,107.63,0.09,0.18189194428869904
4,1,3,4,2,5,1,4,3,2,2,1,1,1,0.17755026747832503,0.17755026747832503,0.15681,0.95855,0.039200193777384394,4.669473684210526,12498.21,0.43,0.0,1.0,231.74,0.39,200.4,0.42,2302.77,0.16,552.59,0.28,207.16,0.53,571.72,0.66,0.0,1.0,112.83,1.0,25644.26,1.0,2075.98,1.0,855.32,0.34,0.0,1.0,0.08421851289833081
2,2,4,3,1,1,2,2,5,2,2,1,1,1,0.1291973791973792,0.1291973791973792,0.19774,1.91944,0.04454151572242855,3.2005519779208833,210.91,0.31,551.11,0.28,784.09,0.19,547.18,0.41,983.59,0.35,46.34,0.14,220.57,0.34,61.5,0.09,226.53,0.44,250.16,0.3,207.88,0.28,271.48,0.07,215.54,0.04,250.6,0.33,0.1709601953343977
4,4,3,3,2,1,2,3,8,2,2,1,1,1,0.13705958310274857,0.13705958310274857,0.19443,0.99381,0.04861169808519043,4.107768052516412,294.34,0.3,1071.53,0.28,2182.42,0.25,1001.2,0.52,2243.54,0.71,93.83,0.15,559.19,1.0,90.2,0.09,260.18,0.5,129.44,0.32,305.69,0.28,346.55,0.05,284.09,0.03,255.65,0.26,0.1622081019580832
4,3,6,1,1,5,1,3,3,1,1,2,2,1,0.17755026747832503,0.17782696919387567,0.15681,0.95855,0.039200193777384394,4.669473684210526,48.24,0.43,0.0,1.0,276.36,0.39,200.4,0.42,17.45,0.16,552.59,0.28,207.16,0.53,571.72,0.66,0.0,1.0,112.83,1.0,576.51,1.0,576.51,1.0,29.98,0.34,0.0,1.0,0.10596606428472892
1,2,6,2,2,2,1,2,5,1,2,1,1,1,0.1874577728640747,0.18739635157545606,0.19451,1.97494,0.04340844114890113,3.170857315964859,658.07,0.46,497.31,0.3,768.66,0.24,1785.27,0.29,623.55,0.29,2857.42,0.21,1702.82,0.41,2923.36,0.34,137.54,0.14,636.66,0.34,660.65,0.08,677.52,0.06,690.94,0.27,158.31,0.09,0.1870414884945409
3,3,3,2,1,4,1,1,4,2,1,2,1,1,0.14676082284310715,0.14676082284310715,0.1937,2.03279,0.04282726986553943,3.241622574955908,22502.75,0.27,68.47,0.0,14073.98,0.32,304.76,0.0,54029.04,0.28,513.66,0.0,297.92,0.0,508.75,0.0,24.68,0.0,109.61,0.0,149.54,0.09,16072.91,0.15,71359.73,0.33,49.41,0.0,0.0888825611194728
1,2,3,1,2,2,2,3,4,1,1,2,1,1,0.18131564400221117,0.18131564400221117,0.1928,1.94687,0.04322806978239624,3.3142414860681115,434.42,0.31,1434.5,0.29,2297.61,0.21,1381.08,0.41,2359.38,0.34,124.93,0.14,520.67,0.34,126.85,0.1,1014.94,0.43,881.72,0.27,381.51,0.29,1942.44,0.07,2977.95,0.04,53.16,0.31,0.18139775272914038
3,4,7,2,1,5,1,3,7,2,2,1,2,1,0.18544673011974208,0.18452563708934602,0.18757,2.01675,0.041580011762890966,3.268148148148148,318.28,0.41,74.54,0.32,298.6,0.28,363.67,0.29,189.02,0.29,590.39,0.21,355.01,0.42,590.07,0.34,21.15,0.14,124.16,0.33,277.56,0.09,204.39,0.07,35.42,0.33,54.73,0.08,0.14982575176830695
1,3,9,3,2,2,1,2,3,2,1,2,1,1,0.16362631288004423,0.16362631288004423,0.17324,2.09482,0.03789812502007079,3.528281750266809,478.67,0.4,0.0,1.0,226.38,0.36,315.88,0.41,117.98,0.17,863.64,0.22,315.63,0.46,882.26,0.29,0.0,1.0,160.85,0.32,6621.08,1.0,303.51,1.0,212.69,0.28,0.0,1.0,0.11805424339024236
2,1,5,4,2,2,1,4,5,1,2,1,1,1,0.16543816543816545,0.16543816543816545,0.20273,1.89075,0.0458810316241192,3.147335423197492,0.18,0.34,171.88,0.3,194.47,0.36,442.31,0.28,2010.21,0.28,811.53,0.21,455.89,0.41,837.32,0.33,39.2,0.14,200.6,0.35,352.38,0.09,1220.51,0.13,524.7,0.32,58.45,0.08,0.18175673931657982
3,1,4,3,2,3,1,4,8,2,2,1,2,1,0.16364752840036845,0.16364752840036845,0.19139,1.88889,0.04333088811878681,3.284507042253521,5393.56,0.29,83.36,0.32,5678.89,0.29,390.59,0.29,5859.24,0.29,556.05,0.19,370.73,0.53,682.59,0.36,29.86,0.14,139.88,0.35,391.69,0.08,3110.36,0.16,5159.5,0.24,64.59,0.08,0.12245125970616166
2,1,8,2,2,2,2,3,4,1,2,1,1,1,0.15847665847665848,0.15847665847665848,0.20329,1.92796,0.04573196216746648,3.1482381530984203,147.62,0.32,377.15,0.28,737.47,0.21,421.6,0.41,761.25,0.35,31.67,0.14,172.33,0.34,67.85,0.09,143.75,0.35,483.04,0.33,108.99,0.28,498.35,0.08,36.53,0.14,14.66,0.33,0.1922387271628526
2,3,3,3,1,1,1,4,3,1,2,1,1,1,0.13533988533988534,0.13533988533988534,0.15009,1.94575,0.03368079078647532,3.509025270758123,343.79,0.37,0.0,1.0,14.03,0.38,67.8,0.41,1200.57,0.15,203.62,0.31,65.88,0.56,248.09,0.31,0.0,1.0,35.69,0.34,355.65,1.0,355.65,1.0,283.72,0.24,0.0,1.0,0.03272727272727273
1,2,7,3,2,4,1,2,3,2,1,2,1,1,0.14636693077820773,0.14636693077820773,0.17451,2.09611,0.0381670955631364,3.4613034623217924,505.87,0.42,0.0,1.0,345.71,0.27,300.08,0.38,13.75,0.14,906.68,0.22,335.74,0.46,924.91,0.29,0.0,1.0,166.75,0.32,6231.63,1.0,5803.69,1.0,50.5,0.29,0.0,1.0,0.12567448753720017
3,1,9,4,2,2,1,4,4,2,2,2,2,1,0.1697881486030089,0.1697881486030089,0.19238,2.03138,0.04254738846239421,3.1766917293233083,0.0,0.35,54.87,0.31,110.29,0.36,307.37,0.29,948.79,0.29,466.69,0.2,309.21,0.41,465.73,0.35,16.95,0.15,98.78,0.33,161.42,0.1,684.11,0.15,343.0,0.29,49.17,0.09,0.17755033043592988
4,2,1,1,1,3,1,1,6,2,1,2,1,1,0.16085298686626182,0.16085298686626182,0.18605,0.99479,0.046519328722834236,3.947538337368846,245679.77,0.48,205.55,0.0,1619125.41,0.21,699.13,0.0,124856.38,0.28,1306.76,0.0,682.84,0.0,1348.9,0.0,89.16,0.0,327.78,0.0,244.61,0.08,36.73,0.04,240796.93,0.26,119.28,0.0,0.13914270790121652
3,4,8,3,2,5,2,3,7,2,2,2,2,1,0.19803500153515505,0.19803500153515505,0.18597,2.01259,0.04125430685565253,3.2850746268656716,73.05,0.32,363.37,0.29,586.04,0.21,352.84,0.42,585.29,0.34,22.21,0.14,122.04,0.33,56.78,0.08,305.22,0.51,316.96,0.25,188.66,0.29,271.66,0.09,304.44,0.1,33.4,0.33,0.15102847382777837
1,1,1,3,2,2,1,5,7,2,1,1,1,1,0.16434616434616434,0.16434616434616434,0.20105,1.96908,0.04491220985613806,3.143725311455485,445.4,0.34,506.66,0.3,114.66,0.33,1745.49,0.29,5693.82,0.29,2832.14,0.21,1671.98,0.41,2910.22,0.33,150.44,0.15,671.42,0.34,1314.01,0.08,25.1,0.13,1915.24,0.34,139.14,0.09,0.19037041060021245
1,4,4,3,2,2,1,4,1,1,2,2,2,1,0.17118113138013635,0.17136539524599226,0.19098,2.00332,0.042419081225051385,3.233229329173167,26270.51,0.5,571.82,0.31,5049.14,0.29,2114.19,0.29,7804.24,0.29,2653.0,0.19,1967.01,0.41,3391.25,0.34,161.44,0.14,729.93,0.33,1666.44,0.08,2812.51,0.04,2551.81,0.35,167.77,0.1,0.18282951199601305
1,1,3,2,1,5,1,4,5,2,1,1,2,1,0.16546895153860328,0.16546895153860328,0.20306,1.97681,0.04530335916244707,3.1276235612728502,18223.07,0.31,451.86,0.3,160.95,0.35,1656.89,0.3,4998.23,0.3,2549.1,0.2,1603.41,0.41,2631.36,0.34,139.61,0.15,609.87,0.34,61494.42,0.09,2734.39,0.14,1618.36,0.31,132.6,0.1,0.19585396935207483
2,3,1,1,2,4,1,5,1,2,2,2,2,1,0.1424352567014993,0.1424352567014993,0.19226,1.95238,0.043073055244042806,3.2531400966183575,7002.36,0.3,194.62,0.31,430.33,0.35,494.5,0.28,5095.97,0.28,886.77,0.21,519.41,0.41,905.36,0.35,38.83,0.13,201.59,0.34,1006.2,0.09,1151.79,0.13,2802.47,0.23,66.87,0.09,0.14894243509839525
2,4,2,2,1,3,2,3,1,1,2,2,2,1,0.1726044226044226,0.1726044226044226,0.19226,1.95238,0.043073055244042806,3.2531400966183575,194.62,0.31,494.5,0.28,886.77,0.21,519.41,0.41,905.36,0.35,38.83,0.13,201.59,0.34,66.87,0.09,773.8,0.45,818.37,0.21,390.04,0.28,188.79,0.09,276.58,0.13,185.79,0.25,0.17719324074528472
2,2,6,3,2,4,2,5,1,1,1,1,1,1,0.13984438984438985,0.13984438984438985,0.19226,1.95238,0.043073055244042806,3.2531400966183575,194.62,0.31,494.5,0.28,886.77,0.21,519.41,0.41,905.36,0.35,38.83,0.13,201.59,0.34,66.87,0.09,394.18,0.38,344.28,0.22,5095.97,0.28,870.55,0.08,812.48,0.06,2802.47,0.23,0.1575796240859793
4,2,2,2,1,1,1,4,7,1,2,2,2,1,0.1261759822910902,0.1261759822910902,0.19568,0.99218,0.04892553259203619,3.965459610027855,2489.85,0.46,305.88,0.3,126.99,0.3,1053.56,0.28,8977.53,0.28,2069.53,0.26,981.16,0.51,2125.13,0.71,98.76,0.16,529.29,1.0,2013.29,0.07,1791.85,0.13,1964.83,0.31,105.39,0.09,0.17404521813248947
1,4,1,1,1,4,1,2,3,1,2,1,1,1,0.14705882352941177,0.14705882352941177,0.16696,2.02978,0.03692833326764951,3.5798090040927693,377.06,0.46,0.0,1.0,218.84,0.29,228.19,0.39,5.89,0.15,688.79,0.23,244.66,0.46,701.07,0.3,0.0,1.0,120.26,0.33,4674.32,1.0,3708.99,1.0,32.92,0.28,0.0,1.0,0.11325129660514982
1,1,2,3,1,3,2,3,2,1,1,2,1,1,0.17056691849395,0.17056691849395,0.21342,2.60203,0.04280447596609799,3.141696113074205,350.75,0.28,1309.34,0.26,2366.5,0.17,1314.57,0.41,2418.19,0.28,78.18,0.1,583.41,0.28,104.16,0.06,720.18,0.24,2034.85,0.25,997.66,0.26,188.25,0.06,1367.76,0.09,204.99,0.26,0.1535059755837207
1,3,4,1,2,2,2,5,3,2,2,2,1,1,0.18610650451446473,0.18610650451446473,0.17075,2.12508,0.03716166468212156,3.5337837837837838,0.0,1.0,357.75,0.41,772.5,0.2,350.93,0.57,978.54,0.29,0.0,1.0,172.33,0.32,0.0,1.0,178.77,0.34,90.05,0.37,2673.26,0.18,1328.89,1.0,88.08,1.0,1061.63,0.29,0.1196773641196005
2,1,7,1,2,4,2,2,1,2,1,1,2,1,0.1339066339066339,0.1339066339066339,0.19226,1.95238,0.043073055244042806,3.2531400966183575,194.62,0.31,494.5,0.28,886.77,0.21,519.41,0.41,905.36,0.35,38.83,0.13,201.59,0.34,66.87,0.09,213.35,0.3,198.91,0.35,212.32,0.28,193.5,0.09,197.13,0.13,209.59,0.23,0.15488050252735927
