2025-10-12 11:17:00,581 - DEBUG - [GridSearch] iter=26 | order=['missing_value', 'model'] | vec=[6, 1] | utility=188.80
2025-10-12 11:17:00,755 - DEBUG - [GridSearch] iter=27 | order=['normalization', 'outlier', 'whitespace', 'stopword', 'missing_value', 'punctuation', 'deduplication', 'model'] | vec=[2, 8, 1, 1, 9, 1, 1, 1] | utility=169.19
2025-10-12 11:17:00,772 - DEBUG - [GridSearch] iter=28 | order=['punctuation', 'whitespace', 'deduplication', 'model'] | vec=[1, 1, 1, 1] | utility=188.80
2025-10-12 11:17:00,848 - DEBUG - [GridSearch] iter=29 | order=['normalization', 'model'] | vec=[4, 1] | utility=188.80
2025-10-12 11:17:00,936 - DEBUG - [GridSearch] iter=30 | order=['normalization', 'whitespace', 'model'] | vec=[4, 2, 1] | utility=188.80
2025-10-12 11:17:01,131 - DEBUG - [GridSearch] iter=31 | order=['outlier', 'stopword', 'missing_value', 'deduplication', 'whitespace', 'normalization', 'punctuation', 'model'] | vec=[2, 2, 7, 1, 1, 2, 2, 1] | utility=155.51
2025-10-12 11:17:01,132 - INFO - [GridSearch] Start (random). Target utility = 160.00
2025-10-12 11:17:01,263 - DEBUG - [GridSearch] iter=1 | order=['normalization', 'whitespace', 'deduplication', 'punctuation', 'outlier', 'missing_value', 'model'] | vec=[1, 2, 1, 1, 4, 2, 1] | utility=183.19
2025-10-12 11:17:01,270 - DEBUG - [GridSearch] iter=2 | order=['whitespace', 'stopword', 'model'] | vec=[1, 2, 1] | utility=188.80
2025-10-12 11:17:01,402 - DEBUG - [GridSearch] iter=3 | order=['whitespace', 'punctuation', 'outlier', 'model'] | vec=[1, 1, 1, 1] | utility=188.80
2025-10-12 11:17:01,594 - DEBUG - [GridSearch] iter=4 | order=['normalization', 'stopword', 'deduplication', 'punctuation', 'whitespace', 'outlier', 'model'] | vec=[4, 2, 1, 1, 1, 6, 1] | utility=177.46
2025-10-12 11:17:01,605 - DEBUG - [GridSearch] iter=5 | order=['whitespace', 'missing_value', 'deduplication', 'stopword', 'model'] | vec=[2, 7, 2, 2, 1] | utility=282.48
2025-10-12 11:17:01,679 - DEBUG - [GridSearch] iter=6 | order=['punctuation', 'whitespace', 'missing_value', 'outlier', 'model'] | vec=[1, 2, 9, 5, 1] | utility=171.75
2025-10-12 11:17:01,847 - DEBUG - [GridSearch] iter=7 | order=['deduplication', 'normalization', 'outlier', 'missing_value', 'whitespace', 'stopword', 'punctuation', 'model'] | vec=[1, 3, 4, 7, 2, 1, 1, 1] | utility=189.96
2025-10-12 11:17:01,961 - DEBUG - [GridSearch] iter=8 | order=['stopword', 'normalization', 'outlier', 'deduplication', 'missing_value', 'whitespace', 'model'] | vec=[1, 1, 3, 1, 3, 1, 1] | utility=156.67
2025-10-12 11:17:01,961 - INFO - [GridSearch] Start (random). Target utility = 160.00
2025-10-12 11:17:02,065 - DEBUG - [GridSearch] iter=1 | order=['whitespace', 'punctuation', 'missing_value', 'deduplication', 'stopword', 'normalization', 'outlier', 'model'] | vec=[1, 2, 6, 2, 2, 1, 4, 1] | utility=285.12
2025-10-12 11:17:02,070 - DEBUG - [GridSearch] iter=2 | order=['model'] | vec=[1] | utility=188.80
2025-10-12 11:17:02,196 - DEBUG - [GridSearch] iter=3 | order=['punctuation', 'deduplication', 'stopword', 'outlier', 'missing_value', 'whitespace', 'model'] | vec=[2, 2, 1, 4, 1, 2, 1] | utility=285.12
2025-10-12 11:17:02,388 - DEBUG - [GridSearch] iter=4 | order=['outlier', 'whitespace', 'normalization', 'stopword', 'model'] | vec=[1, 2, 3, 1, 1] | utility=188.80
2025-10-12 11:17:02,598 - DEBUG - [GridSearch] iter=5 | order=['outlier', 'normalization', 'missing_value', 'model'] | vec=[3, 2, 9, 1] | utility=156.67
2025-10-12 11:17:02,599 - INFO - [GridSearch] Start (random). Target utility = 160.00
2025-10-12 11:17:02,729 - DEBUG - [GridSearch] iter=1 | order=['normalization', 'outlier', 'model'] | vec=[4, 8, 1] | utility=191.54
2025-10-12 11:17:02,747 - DEBUG - [GridSearch] iter=2 | order=['model'] | vec=[1] | utility=188.80
2025-10-12 11:17:02,930 - DEBUG - [GridSearch] iter=3 | order=['stopword', 'missing_value', 'outlier', 'model'] | vec=[2, 1, 7, 1] | utility=166.35
2025-10-12 11:17:03,095 - DEBUG - [GridSearch] iter=4 | order=['outlier', 'normalization', 'deduplication', 'stopword', 'model'] | vec=[1, 1, 1, 2, 1] | utility=188.80
2025-10-12 11:17:03,150 - DEBUG - [GridSearch] iter=5 | order=['stopword', 'whitespace', 'model'] | vec=[1, 2, 1] | utility=188.80
2025-10-12 11:17:03,513 - DEBUG - [GridSearch] iter=6 | order=['punctuation', 'stopword', 'deduplication', 'whitespace', 'outlier', 'normalization', 'missing_value', 'model'] | vec=[1, 1, 2, 2, 2, 4, 6, 1] | utility=273.53
2025-10-12 11:17:03,600 - DEBUG - [GridSearch] iter=7 | order=['stopword', 'missing_value', 'punctuation', 'whitespace', 'outlier', 'model'] | vec=[1, 2, 2, 1, 4, 1] | utility=183.19
2025-10-12 11:17:03,732 - DEBUG - [GridSearch] iter=8 | order=['outlier', 'missing_value', 'stopword', 'whitespace', 'deduplication', 'punctuation', 'model'] | vec=[2, 9, 1, 2, 2, 2, 1] | utility=236.81
2025-10-12 11:17:03,868 - DEBUG - [GridSearch] iter=9 | order=['punctuation', 'missing_value', 'whitespace', 'stopword', 'deduplication', 'normalization', 'outlier', 'model'] | vec=[1, 1, 1, 1, 1, 1, 1, 1] | utility=188.80
2025-10-12 11:17:04,076 - DEBUG - [GridSearch] iter=10 | order=['normalization', 'deduplication', 'whitespace', 'punctuation', 'stopword', 'outlier', 'model'] | vec=[3, 1, 1, 2, 2, 7, 1] | utility=171.30
2025-10-12 11:17:04,177 - DEBUG - [GridSearch] iter=11 | order=['missing_value', 'stopword', 'deduplication', 'normalization', 'whitespace', 'model'] | vec=[4, 1, 1, 1, 1, 1] | utility=188.80
2025-10-12 11:17:04,366 - DEBUG - [GridSearch] iter=12 | order=['punctuation', 'deduplication', 'missing_value', 'whitespace', 'normalization', 'outlier', 'model'] | vec=[2, 1, 3, 2, 1, 1, 1] | utility=188.80
2025-10-12 11:17:04,435 - DEBUG - [GridSearch] iter=13 | order=['normalization', 'punctuation', 'model'] | vec=[5, 2, 1] | utility=188.80
2025-10-12 11:17:04,502 - DEBUG - [GridSearch] iter=14 | order=['outlier', 'deduplication', 'stopword', 'punctuation', 'model'] | vec=[1, 1, 1, 1, 1] | utility=188.80
2025-10-12 11:17:04,639 - DEBUG - [GridSearch] iter=15 | order=['outlier', 'deduplication', 'missing_value', 'stopword', 'normalization', 'punctuation', 'model'] | vec=[6, 1, 8, 1, 3, 1, 1] | utility=165.43
2025-10-12 11:17:04,776 - DEBUG - [GridSearch] iter=16 | order=['outlier', 'deduplication', 'whitespace', 'punctuation', 'stopword', 'normalization', 'model'] | vec=[1, 1, 2, 2, 2, 5, 1] | utility=188.80
2025-10-12 11:17:04,786 - DEBUG - [GridSearch] iter=17 | order=['punctuation', 'model'] | vec=[2, 1] | utility=188.80
2025-10-12 11:17:04,973 - DEBUG - [GridSearch] iter=18 | order=['missing_value', 'normalization', 'punctuation', 'outlier', 'stopword', 'deduplication', 'whitespace', 'model'] | vec=[2, 1, 2, 7, 1, 2, 1, 1] | utility=262.95
2025-10-12 11:17:05,050 - DEBUG - [GridSearch] iter=19 | order=['outlier', 'punctuation', 'missing_value', 'model'] | vec=[4, 2, 1, 1] | utility=183.19
2025-10-12 11:17:05,111 - DEBUG - [GridSearch] iter=20 | order=['normalization', 'model'] | vec=[2, 1] | utility=188.80
2025-10-12 11:17:05,243 - DEBUG - [GridSearch] iter=21 | order=['deduplication', 'whitespace', 'punctuation', 'stopword', 'missing_value', 'outlier', 'model'] | vec=[1, 1, 2, 2, 4, 4, 1] | utility=183.19
2025-10-12 11:17:05,260 - DEBUG - [GridSearch] iter=22 | order=['stopword', 'deduplication', 'punctuation', 'model'] | vec=[2, 2, 2, 1] | utility=282.48
2025-10-12 11:17:05,442 - DEBUG - [GridSearch] iter=23 | order=['stopword', 'outlier', 'normalization', 'punctuation', 'deduplication', 'whitespace', 'model'] | vec=[2, 4, 2, 2, 1, 1, 1] | utility=183.19
2025-10-12 11:17:05,597 - DEBUG - [GridSearch] iter=24 | order=['normalization', 'outlier', 'deduplication', 'missing_value', 'stopword', 'whitespace', 'punctuation', 'model'] | vec=[4, 2, 1, 9, 2, 2, 2, 1] | utility=155.51
2025-10-12 11:17:05,597 - INFO - [GridSearch] Start (random). Target utility = 160.00
2025-10-12 11:17:05,604 - DEBUG - [GridSearch] iter=1 | order=['stopword', 'model'] | vec=[1, 1] | utility=188.80
2025-10-12 11:17:05,805 - DEBUG - [GridSearch] iter=2 | order=['deduplication', 'outlier', 'model'] | vec=[2, 3, 1] | utility=279.09
2025-10-12 11:17:05,892 - DEBUG - [GridSearch] iter=3 | order=['missing_value', 'deduplication', 'stopword', 'whitespace', 'punctuation', 'outlier', 'model'] | vec=[3, 2, 2, 2, 2, 5, 1] | utility=284.86
2025-10-12 11:17:05,907 - DEBUG - [GridSearch] iter=4 | order=['model'] | vec=[1] | utility=188.80
2025-10-12 11:17:06,000 - DEBUG - [GridSearch] iter=5 | order=['normalization', 'stopword', 'whitespace', 'punctuation', 'model'] | vec=[2, 2, 1, 1, 1] | utility=188.80
2025-10-12 11:17:06,088 - DEBUG - [GridSearch] iter=6 | order=['normalization', 'punctuation', 'missing_value', 'deduplication', 'whitespace', 'model'] | vec=[3, 2, 2, 2, 1, 1] | utility=282.48
2025-10-12 11:17:06,266 - DEBUG - [GridSearch] iter=7 | order=['outlier', 'stopword', 'deduplication', 'normalization', 'model'] | vec=[5, 2, 2, 2, 1] | utility=274.36
2025-10-12 11:17:06,352 - DEBUG - [GridSearch] iter=8 | order=['normalization', 'model'] | vec=[3, 1] | utility=188.80
2025-10-12 11:17:06,532 - DEBUG - [GridSearch] iter=9 | order=['stopword', 'outlier', 'deduplication', 'missing_value', 'whitespace', 'normalization', 'punctuation', 'model'] | vec=[2, 5, 1, 9, 1, 2, 1, 1] | utility=171.75
2025-10-12 11:17:06,666 - DEBUG - [GridSearch] iter=10 | order=['stopword', 'deduplication', 'punctuation', 'normalization', 'whitespace', 'outlier', 'missing_value', 'model'] | vec=[2, 2, 1, 2, 2, 4, 7, 1] | utility=278.06
2025-10-12 11:17:06,773 - DEBUG - [GridSearch] iter=11 | order=['missing_value', 'normalization', 'stopword', 'outlier', 'deduplication', 'punctuation', 'whitespace', 'model'] | vec=[8, 5, 2, 3, 2, 2, 2, 1] | utility=229.75
2025-10-12 11:17:06,876 - DEBUG - [GridSearch] iter=12 | order=['missing_value', 'whitespace', 'normalization', 'punctuation', 'deduplication', 'outlier', 'stopword', 'model'] | vec=[9, 2, 4, 2, 1, 1, 1, 1] | utility=188.80
2025-10-12 11:17:07,044 - DEBUG - [GridSearch] iter=13 | order=['punctuation', 'normalization', 'deduplication', 'stopword', 'model'] | vec=[2, 5, 1, 1, 1] | utility=188.80
2025-10-12 11:17:07,060 - DEBUG - [GridSearch] iter=14 | order=['whitespace', 'deduplication', 'stopword', 'missing_value', 'model'] | vec=[1, 1, 1, 4, 1] | utility=188.80
2025-10-12 11:17:07,154 - DEBUG - [GridSearch] iter=15 | order=['deduplication', 'punctuation', 'outlier', 'missing_value', 'model'] | vec=[2, 2, 3, 1, 1] | utility=279.09
2025-10-12 11:17:07,334 - DEBUG - [GridSearch] iter=16 | order=['outlier', 'normalization', 'model'] | vec=[1, 3, 1] | utility=188.80
2025-10-12 11:17:07,480 - DEBUG - [GridSearch] iter=17 | order=['outlier', 'model'] | vec=[2, 1] | utility=155.51
2025-10-12 11:17:07,481 - INFO - [GridSearch] Start (random). Target utility = 160.00
2025-10-12 11:17:07,573 - DEBUG - [GridSearch] iter=1 | order=['stopword', 'missing_value', 'deduplication', 'outlier', 'punctuation', 'model'] | vec=[1, 6, 1, 3, 1, 1] | utility=156.67
2025-10-12 11:17:07,573 - INFO - [GridSearch] Start (random). Target utility = 160.00
2025-10-12 11:17:07,649 - DEBUG - [GridSearch] iter=1 | order=['stopword', 'normalization', 'punctuation', 'deduplication', 'missing_value', 'model'] | vec=[2, 2, 2, 1, 7, 1] | utility=188.80
2025-10-12 11:17:07,665 - DEBUG - [GridSearch] iter=2 | order=['deduplication', 'model'] | vec=[1, 1] | utility=188.80
2025-10-12 11:17:07,768 - DEBUG - [GridSearch] iter=3 | order=['missing_value', 'deduplication', 'punctuation', 'normalization', 'whitespace', 'model'] | vec=[7, 2, 1, 1, 2, 1] | utility=282.48
2025-10-12 11:17:07,912 - DEBUG - [GridSearch] iter=4 | order=['punctuation', 'missing_value', 'whitespace', 'outlier', 'deduplication', 'stopword', 'model'] | vec=[2, 1, 1, 2, 1, 2, 1] | utility=155.51
2025-10-12 11:17:07,912 - INFO - [GridSearch] Start (random). Target utility = 160.00
2025-10-12 11:17:08,020 - DEBUG - [GridSearch] iter=1 | order=['stopword', 'normalization', 'whitespace', 'model'] | vec=[1, 3, 1, 1] | utility=188.80
2025-10-12 11:17:08,314 - DEBUG - [GridSearch] iter=2 | order=['stopword', 'deduplication', 'whitespace', 'outlier', 'missing_value', 'normalization', 'punctuation', 'model'] | vec=[2, 1, 1, 8, 6, 2, 1, 1] | utility=164.64
2025-10-12 11:17:08,441 - DEBUG - [GridSearch] iter=3 | order=['normalization', 'deduplication', 'whitespace', 'punctuation', 'outlier', 'stopword', 'missing_value', 'model'] | vec=[2, 1, 2, 2, 6, 2, 5, 1] | utility=171.08
2025-10-12 11:17:08,553 - DEBUG - [GridSearch] iter=4 | order=['whitespace', 'punctuation', 'stopword', 'missing_value', 'deduplication', 'outlier', 'normalization', 'model'] | vec=[2, 1, 1, 9, 2, 3, 1, 1] | utility=279.09
2025-10-12 11:17:08,607 - DEBUG - [GridSearch] iter=5 | order=['normalization', 'deduplication', 'model'] | vec=[4, 2, 1] | utility=282.48
2025-10-12 11:17:08,768 - DEBUG - [GridSearch] iter=6 | order=['outlier', 'normalization', 'missing_value', 'stopword', 'deduplication', 'punctuation', 'whitespace', 'model'] | vec=[5, 3, 3, 1, 2, 2, 2, 1] | utility=274.36
2025-10-12 11:17:08,920 - DEBUG - [GridSearch] iter=7 | order=['outlier', 'punctuation', 'missing_value', 'normalization', 'model'] | vec=[5, 1, 6, 2, 1] | utility=171.75
2025-10-12 11:17:08,975 - DEBUG - [GridSearch] iter=8 | order=['normalization', 'model'] | vec=[5, 1] | utility=188.80
2025-10-12 11:17:09,201 - DEBUG - [GridSearch] iter=9 | order=['deduplication', 'missing_value', 'whitespace', 'stopword', 'normalization', 'model'] | vec=[2, 8, 2, 2, 5, 1] | utility=282.48
2025-10-12 11:17:09,285 - DEBUG - [GridSearch] iter=10 | order=['missing_value', 'stopword', 'punctuation', 'deduplication', 'normalization', 'whitespace', 'model'] | vec=[5, 1, 2, 1, 2, 2, 1] | utility=188.80
2025-10-12 11:17:09,301 - DEBUG - [GridSearch] iter=11 | order=['deduplication', 'stopword', 'model'] | vec=[2, 1, 1] | utility=282.48
2025-10-12 11:17:09,418 - DEBUG - [GridSearch] iter=12 | order=['missing_value', 'outlier', 'punctuation', 'stopword', 'deduplication', 'model'] | vec=[4, 4, 1, 1, 1, 1] | utility=183.19
2025-10-12 11:17:09,522 - DEBUG - [GridSearch] iter=13 | order=['missing_value', 'punctuation', 'normalization', 'deduplication', 'model'] | vec=[3, 2, 5, 2, 1] | utility=282.48
2025-10-12 11:17:09,702 - DEBUG - [GridSearch] iter=14 | order=['normalization', 'missing_value', 'punctuation', 'deduplication', 'outlier', 'whitespace', 'model'] | vec=[5, 9, 2, 1, 3, 1, 1] | utility=148.59
2025-10-12 11:17:09,704 - INFO - [GridSearch] Start (random). Target utility = 160.00
2025-10-12 11:17:09,785 - DEBUG - [GridSearch] iter=1 | order=['normalization', 'whitespace', 'punctuation', 'model'] | vec=[2, 1, 1, 1] | utility=188.80
2025-10-12 11:17:09,795 - DEBUG - [GridSearch] iter=2 | order=['model'] | vec=[1] | utility=188.80
2025-10-12 11:17:09,809 - DEBUG - [GridSearch] iter=3 | order=['missing_value', 'deduplication', 'whitespace', 'model'] | vec=[9, 1, 1, 1] | utility=188.80
2025-10-12 11:17:09,896 - DEBUG - [GridSearch] iter=4 | order=['missing_value', 'outlier', 'whitespace', 'stopword', 'model'] | vec=[2, 5, 1, 1, 1] | utility=171.75
2025-10-12 11:17:10,076 - DEBUG - [GridSearch] iter=5 | order=['deduplication', 'missing_value', 'whitespace', 'stopword', 'punctuation', 'normalization', 'outlier', 'model'] | vec=[2, 4, 1, 1, 2, 5, 6, 1] | utility=279.93
2025-10-12 11:17:10,180 - DEBUG - [GridSearch] iter=6 | order=['whitespace', 'outlier', 'punctuation', 'normalization', 'stopword', 'deduplication', 'model'] | vec=[1, 8, 2, 1, 2, 2, 1] | utility=257.19
2025-10-12 11:17:10,287 - DEBUG - [GridSearch] iter=7 | order=['missing_value', 'normalization', 'stopword', 'outlier', 'deduplication', 'punctuation', 'model'] | vec=[7, 1, 2, 6, 1, 2, 1] | utility=165.43
2025-10-12 11:17:10,292 - DEBUG - [GridSearch] iter=8 | order=['punctuation', 'model'] | vec=[1, 1] | utility=188.80
2025-10-12 11:17:10,375 - DEBUG - [GridSearch] iter=9 | order=['outlier', 'model'] | vec=[6, 1] | utility=165.43
2025-10-12 11:17:10,592 - DEBUG - [GridSearch] iter=10 | order=['whitespace', 'punctuation', 'stopword', 'normalization', 'outlier', 'deduplication', 'model'] | vec=[2, 2, 2, 3, 2, 1, 1] | utility=155.51
2025-10-12 11:17:10,592 - INFO - [GridSearch] Start (random). Target utility = 160.00
2025-10-12 11:17:10,699 - DEBUG - [GridSearch] iter=1 | order=['missing_value', 'whitespace', 'outlier', 'stopword', 'punctuation', 'normalization', 'deduplication', 'model'] | vec=[3, 1, 5, 1, 1, 3, 2, 1] | utility=274.36
2025-10-12 11:17:10,756 - DEBUG - [GridSearch] iter=2 | order=['stopword', 'punctuation', 'missing_value', 'outlier', 'model'] | vec=[1, 2, 8, 7, 1] | utility=166.35
2025-10-12 11:17:10,815 - DEBUG - [GridSearch] iter=3 | order=['deduplication', 'punctuation', 'normalization', 'model'] | vec=[1, 1, 1, 1] | utility=188.80
2025-10-12 11:17:10,830 - DEBUG - [GridSearch] iter=4 | order=['deduplication', 'model'] | vec=[1, 1] | utility=188.80
2025-10-12 11:17:10,840 - DEBUG - [GridSearch] iter=5 | order=['stopword', 'whitespace', 'model'] | vec=[2, 1, 1] | utility=188.80
2025-10-12 11:17:10,855 - DEBUG - [GridSearch] iter=6 | order=['missing_value', 'whitespace', 'punctuation', 'model'] | vec=[5, 1, 2, 1] | utility=188.80
2025-10-12 11:17:10,980 - DEBUG - [GridSearch] iter=7 | order=['whitespace', 'outlier', 'model'] | vec=[2, 3, 1] | utility=156.67
2025-10-12 11:17:10,985 - INFO - [GridSearch] Start (random). Target utility = 160.00
2025-10-12 11:17:10,993 - DEBUG - [GridSearch] iter=1 | order=['model'] | vec=[1] | utility=188.80
2025-10-12 11:17:11,117 - DEBUG - [GridSearch] iter=2 | order=['whitespace', 'stopword', 'missing_value', 'punctuation', 'normalization', 'model'] | vec=[2, 2, 8, 2, 1, 1] | utility=188.80
2025-10-12 11:17:11,298 - DEBUG - [GridSearch] iter=3 | order=['normalization', 'outlier', 'whitespace', 'punctuation', 'missing_value', 'stopword', 'model'] | vec=[4, 5, 2, 1, 2, 1, 1] | utility=177.32
2025-10-12 11:17:11,392 - DEBUG - [GridSearch] iter=4 | order=['outlier', 'model'] | vec=[8, 1] | utility=164.64
2025-10-12 11:17:11,493 - DEBUG - [GridSearch] iter=5 | order=['outlier', 'punctuation', 'missing_value', 'whitespace', 'normalization', 'model'] | vec=[1, 2, 8, 1, 2, 1] | utility=188.80
2025-10-12 11:17:11,504 - DEBUG - [GridSearch] iter=6 | order=['whitespace', 'missing_value', 'punctuation', 'model'] | vec=[1, 2, 1, 1] | utility=188.80
2025-10-12 11:17:11,702 - DEBUG - [GridSearch] iter=7 | order=['outlier', 'model'] | vec=[7, 1] | utility=166.35
2025-10-12 11:17:11,793 - DEBUG - [GridSearch] iter=8 | order=['normalization', 'model'] | vec=[5, 1] | utility=188.80
2025-10-12 11:17:11,975 - DEBUG - [GridSearch] iter=9 | order=['outlier', 'stopword', 'normalization', 'punctuation', 'model'] | vec=[6, 2, 5, 1, 1] | utility=165.43
2025-10-12 11:17:12,068 - DEBUG - [GridSearch] iter=10 | order=['punctuation', 'missing_value', 'normalization', 'whitespace', 'stopword', 'model'] | vec=[2, 2, 3, 2, 2, 1] | utility=188.80
2025-10-12 11:17:12,200 - DEBUG - [GridSearch] iter=11 | order=['outlier', 'deduplication', 'punctuation', 'whitespace', 'model'] | vec=[2, 2, 1, 2, 1] | utility=236.81
2025-10-12 11:17:12,363 - DEBUG - [GridSearch] iter=12 | order=['outlier', 'stopword', 'deduplication', 'whitespace', 'punctuation', 'normalization', 'model'] | vec=[1, 1, 1, 1, 1, 5, 1] | utility=188.80
2025-10-12 11:17:12,380 - DEBUG - [GridSearch] iter=13 | order=['stopword', 'model'] | vec=[2, 1] | utility=188.80
2025-10-12 11:17:12,575 - DEBUG - [GridSearch] iter=14 | order=['outlier', 'stopword', 'deduplication', 'missing_value', 'normalization', 'whitespace', 'model'] | vec=[1, 2, 1, 5, 4, 2, 1] | utility=188.80
2025-10-12 11:17:12,582 - DEBUG - [GridSearch] iter=15 | order=['whitespace', 'model'] | vec=[2, 1] | utility=188.80
2025-10-12 11:17:12,720 - DEBUG - [GridSearch] iter=16 | order=['missing_value', 'whitespace', 'punctuation', 'outlier', 'model'] | vec=[8, 2, 2, 2, 1] | utility=155.51
2025-10-12 11:17:12,721 - INFO - [GridSearch] Start (random). Target utility = 160.00
2025-10-12 11:17:12,874 - DEBUG - [GridSearch] iter=1 | order=['punctuation', 'outlier', 'whitespace', 'normalization', 'missing_value', 'stopword', 'deduplication', 'model'] | vec=[1, 7, 2, 2, 6, 2, 2, 1] | utility=262.95
2025-10-12 11:17:12,973 - DEBUG - [GridSearch] iter=2 | order=['outlier', 'normalization', 'model'] | vec=[6, 2, 1] | utility=165.43
2025-10-12 11:17:13,029 - DEBUG - [GridSearch] iter=3 | order=['whitespace', 'missing_value', 'outlier', 'model'] | vec=[1, 8, 7, 1] | utility=166.35
2025-10-12 11:17:13,082 - DEBUG - [GridSearch] iter=4 | order=['punctuation', 'outlier', 'model'] | vec=[1, 4, 1] | utility=183.19
2025-10-12 11:17:13,189 - DEBUG - [GridSearch] iter=5 | order=['normalization', 'outlier', 'deduplication', 'stopword', 'missing_value', 'whitespace', 'punctuation', 'model'] | vec=[2, 3, 1, 2, 7, 2, 2, 1] | utility=148.59
2025-10-12 11:17:13,189 - INFO - [GridSearch] Start (random). Target utility = 160.00
2025-10-12 11:17:13,296 - DEBUG - [GridSearch] iter=1 | order=['whitespace', 'normalization', 'punctuation', 'stopword', 'outlier', 'model'] | vec=[1, 1, 2, 2, 3, 1] | utility=156.67
2025-10-12 11:17:13,296 - INFO - [GridSearch] Start (random). Target utility = 160.00
2025-10-12 11:17:13,356 - DEBUG - [GridSearch] iter=1 | order=['deduplication', 'outlier', 'model'] | vec=[1, 1, 1] | utility=188.80
2025-10-12 11:17:13,565 - DEBUG - [GridSearch] iter=2 | order=['whitespace', 'deduplication', 'missing_value', 'stopword', 'normalization', 'punctuation', 'outlier', 'model'] | vec=[1, 1, 8, 1, 2, 1, 4, 1] | utility=190.80
2025-10-12 11:17:13,634 - DEBUG - [GridSearch] iter=3 | order=['outlier', 'punctuation', 'model'] | vec=[8, 2, 1] | utility=164.64
2025-10-12 11:17:13,708 - DEBUG - [GridSearch] iter=4 | order=['whitespace', 'deduplication', 'punctuation', 'normalization', 'stopword', 'model'] | vec=[1, 1, 1, 5, 2, 1] | utility=188.80
2025-10-12 11:17:13,994 - DEBUG - [GridSearch] iter=5 | order=['missing_value', 'punctuation', 'whitespace', 'outlier', 'normalization', 'stopword', 'model'] | vec=[1, 1, 2, 8, 3, 2, 1] | utility=164.64
2025-10-12 11:17:14,048 - DEBUG - [GridSearch] iter=6 | order=['outlier', 'model'] | vec=[8, 1] | utility=164.64
2025-10-12 11:17:14,053 - DEBUG - [GridSearch] iter=7 | order=['model'] | vec=[1] | utility=188.80
2025-10-12 11:17:14,063 - DEBUG - [GridSearch] iter=8 | order=['stopword', 'missing_value', 'whitespace', 'model'] | vec=[2, 6, 2, 1] | utility=188.80
2025-10-12 11:17:14,072 - DEBUG - [GridSearch] iter=9 | order=['deduplication', 'model'] | vec=[1, 1] | utility=188.80
2025-10-12 11:17:14,084 - DEBUG - [GridSearch] iter=10 | order=['deduplication', 'whitespace', 'stopword', 'missing_value', 'punctuation', 'model'] | vec=[1, 2, 1, 4, 2, 1] | utility=188.80
2025-10-12 11:17:14,180 - DEBUG - [GridSearch] iter=11 | order=['normalization', 'deduplication', 'model'] | vec=[5, 1, 1] | utility=188.80
2025-10-12 11:17:14,310 - DEBUG - [GridSearch] iter=12 | order=['deduplication', 'whitespace', 'stopword', 'outlier', 'model'] | vec=[1, 2, 2, 7, 1] | utility=166.35
2025-10-12 11:17:14,414 - DEBUG - [GridSearch] iter=13 | order=['normalization', 'stopword', 'missing_value', 'deduplication', 'model'] | vec=[1, 2, 5, 2, 1] | utility=282.48
2025-10-12 11:17:14,497 - DEBUG - [GridSearch] iter=14 | order=['normalization', 'missing_value', 'whitespace', 'punctuation', 'model'] | vec=[1, 3, 1, 2, 1] | utility=188.80
2025-10-12 11:17:14,660 - DEBUG - [GridSearch] iter=15 | order=['outlier', 'missing_value', 'punctuation', 'normalization', 'model'] | vec=[4, 7, 2, 5, 1] | utility=183.19
2025-10-12 11:17:14,666 - DEBUG - [GridSearch] iter=16 | order=['stopword', 'model'] | vec=[1, 1] | utility=188.80
2025-10-12 11:17:14,678 - DEBUG - [GridSearch] iter=17 | order=['missing_value', 'punctuation', 'stopword', 'model'] | vec=[2, 2, 1, 1] | utility=188.80
2025-10-12 11:17:14,761 - DEBUG - [GridSearch] iter=18 | order=['missing_value', 'outlier', 'punctuation', 'model'] | vec=[2, 6, 2, 1] | utility=165.43
2025-10-12 11:17:14,937 - DEBUG - [GridSearch] iter=19 | order=['whitespace', 'normalization', 'outlier', 'deduplication', 'punctuation', 'model'] | vec=[2, 5, 8, 2, 2, 1] | utility=258.95
2025-10-12 11:17:14,993 - DEBUG - [GridSearch] iter=20 | order=['normalization', 'punctuation', 'model'] | vec=[1, 2, 1] | utility=188.80
2025-10-12 11:17:15,129 - DEBUG - [GridSearch] iter=21 | order=['deduplication', 'punctuation', 'outlier', 'model'] | vec=[2, 1, 4, 1] | utility=285.12
2025-10-12 11:17:15,306 - DEBUG - [GridSearch] iter=22 | order=['punctuation', 'stopword', 'whitespace', 'normalization', 'deduplication', 'outlier', 'model'] | vec=[2, 1, 1, 3, 1, 2, 1] | utility=155.51
2025-10-12 11:17:15,306 - INFO - [GridSearch] Start (random). Target utility = 160.00
2025-10-12 11:17:15,363 - DEBUG - [GridSearch] iter=1 | order=['outlier', 'whitespace', 'punctuation', 'missing_value', 'model'] | vec=[4, 1, 2, 3, 1] | utility=183.19
2025-10-12 11:17:15,466 - DEBUG - [GridSearch] iter=2 | order=['whitespace', 'punctuation', 'stopword', 'outlier', 'normalization', 'missing_value', 'model'] | vec=[2, 1, 1, 5, 4, 2, 1] | utility=171.75
2025-10-12 11:17:15,470 - DEBUG - [GridSearch] iter=3 | order=['model'] | vec=[1] | utility=188.80
