,init pf,init block clean threshold,init weighting schema,init matching threshold,f-score goal,param iterations,param f-score,proj iterations,proj f-score,profile iterations,profile f-score,grid search iterations,grid search f-score
555,0,0.17857,1,0.43571,0.9,12,0.90429,14,0.9198,6,0.96062,6.0,0.93874
556,0,0.17857,1,0.56429,0.9,1,0.93591,1,0.93591,2,0.93935,6.0,0.93874
557,0,0.17857,1,0.69286,0.9,1,0.9607,1,0.9607,2,0.96165,6.0,0.93874
558,0,0.17857,1,0.82143,0.9,1,0.93874,1,0.93874,2,0.94206,6.0,0.93874
559,0,0.17857,1,0.95,0.9,11,0.94206,15,0.93207,8,0.96062,6.0,0.93874
560,0,0.17857,2,0.05,0.9,11,0.94306,30,0.93207,8,0.96062,6.0,0.93874
561,0,0.17857,2,0.17857,0.9,24,0.94306,29,0.93207,8,0.96062,6.0,0.93874
562,0,0.17857,2,0.30714,0.9,11,0.94306,31,0.93207,8,0.96062,6.0,0.93874
563,0,0.17857,2,0.43571,0.9,14,0.90853,14,0.92536,5,0.96062,6.0,0.93874
564,0,0.17857,2,0.56429,0.9,1,0.93562,1,0.93562,2,0.93838,6.0,0.93874
565,0,0.17857,2,0.69286,0.9,1,0.96071,1,0.96071,2,0.96303,6.0,0.93874
566,0,0.17857,2,0.82143,0.9,1,0.94306,1,0.94306,2,0.94306,6.0,0.93874
567,0,0.17857,2,0.95,0.9,10,0.94306,14,0.93562,8,0.96062,6.0,0.93874
568,0,0.17857,3,0.05,0.9,23,0.94306,26,0.93207,8,0.96062,6.0,0.93874
569,0,0.17857,3,0.17857,0.9,10,0.94306,28,0.93207,8,0.96062,6.0,0.93874
570,0,0.17857,3,0.30714,0.9,24,0.94306,27,0.93207,8,0.96062,6.0,0.93874
571,0,0.17857,3,0.43571,0.9,11,0.914,16,0.90853,5,0.96062,6.0,0.93874
572,0,0.17857,3,0.56429,0.9,1,0.93207,1,0.93207,2,0.93582,6.0,0.93874
573,0,0.17857,3,0.69286,0.9,1,0.96071,1,0.96071,2,0.96284,6.0,0.93874
574,0,0.17857,3,0.82143,0.9,1,0.94306,1,0.94306,1,0.94306,6.0,0.93874
575,0,0.17857,3,0.95,0.9,11,0.94306,13,0.93207,5,0.96062,6.0,0.93874
576,0,0.30714,0,0.05,0.9,11,0.94306,28,0.93207,7,0.96062,6.0,0.93874
577,0,0.30714,0,0.17857,0.9,22,0.94306,30,0.93207,9,0.96062,6.0,0.93874
578,0,0.30714,0,0.30714,0.9,11,0.94306,29,0.93207,9,0.96062,6.0,0.93874
579,0,0.30714,0,0.43571,0.9,12,0.90853,15,0.90853,5,0.96062,6.0,0.93874
580,0,0.30714,0,0.56429,0.9,1,0.93035,1,0.93035,2,0.93109,6.0,0.93874
581,0,0.30714,0,0.69286,0.9,1,0.96062,1,0.96062,1,0.96062,6.0,0.93874
582,0,0.30714,0,0.82143,0.9,1,0.94206,1,0.94206,1,0.94206,6.0,0.93874
583,0,0.30714,0,0.95,0.9,10,0.94306,13,0.93035,7,0.96062,6.0,0.93874
584,0,0.30714,1,0.05,0.9,18,0.94107,18,0.94107,8,0.96062,6.0,0.93874
585,0,0.30714,1,0.17857,0.9,11,0.94306,19,0.94107,8,0.96062,6.0,0.93874
586,0,0.30714,1,0.30714,0.9,19,0.94107,19,0.94107,8,0.96062,6.0,0.93874
587,0,0.30714,1,0.43571,0.9,12,0.90429,14,0.9198,6,0.96062,6.0,0.93874
588,0,0.30714,1,0.56429,0.9,1,0.93591,1,0.93591,2,0.93591,6.0,0.93874
589,0,0.30714,1,0.69286,0.9,1,0.9607,1,0.9607,2,0.9607,6.0,0.93874
590,0,0.30714,1,0.82143,0.9,1,0.93874,1,0.93874,2,0.94206,6.0,0.93874
591,0,0.30714,1,0.95,0.9,11,0.94206,15,0.93207,8,0.96062,6.0,0.93874
592,0,0.30714,2,0.05,0.9,11,0.94306,30,0.93207,8,0.96062,6.0,0.93874
593,0,0.30714,2,0.17857,0.9,23,0.94306,30,0.93207,8,0.96062,6.0,0.93874
594,0,0.30714,2,0.30714,0.9,11,0.94306,14,0.92536,8,0.96062,6.0,0.93874
595,0,0.30714,2,0.43571,0.9,14,0.90853,14,0.92536,5,0.96062,6.0,0.93874
596,0,0.30714,2,0.56429,0.9,1,0.93562,1,0.93562,2,0.94264,6.0,0.93874
597,0,0.30714,2,0.69286,0.9,1,0.96071,1,0.96071,2,0.96402,6.0,0.93874
598,0,0.30714,2,0.82143,0.9,1,0.94306,1,0.94306,2,0.94306,6.0,0.93874
599,0,0.30714,2,0.95,0.9,10,0.94306,14,0.93562,8,0.96062,6.0,0.93874
600,0,0.30714,3,0.05,0.9,23,0.94306,26,0.93207,8,0.96062,6.0,0.93874
601,0,0.30714,3,0.17857,0.9,10,0.94306,30,0.93207,7,0.96062,6.0,0.93874
602,0,0.30714,3,0.30714,0.9,24,0.94306,28,0.93207,7,0.96062,6.0,0.93874
603,0,0.30714,3,0.43571,0.9,11,0.914,16,0.90853,5,0.96062,6.0,0.93874
604,0,0.30714,3,0.56429,0.9,1,0.93207,1,0.93207,2,0.94125,6.0,0.93874
605,0,0.30714,3,0.69286,0.9,1,0.96071,1,0.96071,2,0.96359,6.0,0.93874
606,0,0.30714,3,0.82143,0.9,1,0.94306,1,0.94306,1,0.94306,6.0,0.93874
607,0,0.30714,3,0.95,0.9,11,0.94306,13,0.93207,5,0.96062,6.0,0.93874
608,0,0.43571,0,0.05,0.9,11,0.94306,28,0.93207,8,0.96062,6.0,0.93874
609,0,0.43571,0,0.17857,0.9,22,0.94306,29,0.93207,10,0.96062,6.0,0.93874
610,0,0.43571,0,0.30714,0.9,11,0.94306,29,0.93207,10,0.96062,6.0,0.93874
611,0,0.43571,0,0.43571,0.9,12,0.90853,15,0.92573,5,0.96062,6.0,0.93874
612,0,0.43571,0,0.56429,0.9,1,0.93035,1,0.93035,1,0.93035,6.0,0.93874
613,0,0.43571,0,0.69286,0.9,1,0.96062,1,0.96062,1,0.96062,6.0,0.93874
614,0,0.43571,0,0.82143,0.9,1,0.94206,1,0.94206,1,0.94206,6.0,0.93874
615,0,0.43571,0,0.95,0.9,10,0.94306,13,0.93035,7,0.96062,6.0,0.93874
616,0,0.43571,1,0.05,0.9,18,0.94107,18,0.94107,9,0.96062,6.0,0.93874
617,0,0.43571,1,0.17857,0.9,11,0.94306,19,0.94107,9,0.96062,6.0,0.93874
618,0,0.43571,1,0.30714,0.9,19,0.94107,19,0.94107,9,0.96062,6.0,0.93874
619,0,0.43571,1,0.43571,0.9,13,0.914,13,0.9198,5,0.96062,6.0,0.93874
620,0,0.43571,1,0.56429,0.9,1,0.93591,1,0.93591,2,0.93591,6.0,0.93874
621,0,0.43571,1,0.69286,0.9,1,0.9607,1,0.9607,2,0.9607,6.0,0.93874
622,0,0.43571,1,0.82143,0.9,1,0.93874,1,0.93874,2,0.94206,6.0,0.93874
623,0,0.43571,1,0.95,0.9,11,0.94206,15,0.93207,8,0.96062,6.0,0.93874
624,0,0.43571,2,0.05,0.9,11,0.94306,29,0.93207,9,0.96062,6.0,0.93874
625,0,0.43571,2,0.17857,0.9,23,0.94306,30,0.93207,9,0.96062,6.0,0.93874
626,0,0.43571,2,0.30714,0.9,11,0.94306,14,0.92536,9,0.96062,6.0,0.93874
627,0,0.43571,2,0.43571,0.9,12,0.91242,14,0.92536,5,0.96062,6.0,0.93874
628,0,0.43571,2,0.56429,0.9,1,0.93562,1,0.93562,2,0.94026,6.0,0.93874
629,0,0.43571,2,0.69286,0.9,1,0.96071,1,0.96071,2,0.96071,6.0,0.93874
630,0,0.43571,2,0.82143,0.9,1,0.94306,1,0.94306,2,0.94306,6.0,0.93874
631,0,0.43571,2,0.95,0.9,10,0.94306,14,0.93562,8,0.96062,6.0,0.93874
632,0,0.43571,3,0.05,0.9,23,0.94306,26,0.93207,10,0.96062,6.0,0.93874
633,0,0.43571,3,0.17857,0.9,10,0.94306,28,0.93207,8,0.96062,6.0,0.93874
634,0,0.43571,3,0.30714,0.9,23,0.94306,28,0.93207,8,0.96062,6.0,0.93874
635,0,0.43571,3,0.43571,0.9,11,0.914,14,0.92573,5,0.96062,6.0,0.93874
636,0,0.43571,3,0.56429,0.9,1,0.93207,1,0.93207,2,0.94092,6.0,0.93874
637,0,0.43571,3,0.69286,0.9,1,0.96071,1,0.96071,1,0.96071,6.0,0.93874
638,0,0.43571,3,0.82143,0.9,1,0.94306,1,0.94306,1,0.94306,6.0,0.93874
639,0,0.43571,3,0.95,0.9,11,0.94306,13,0.93207,5,0.96062,6.0,0.93874
640,0,0.56429,0,0.05,0.9,11,0.94306,28,0.93207,7,0.96062,6.0,0.93874
641,0,0.56429,0,0.17857,0.9,22,0.94306,29,0.93207,9,0.96062,6.0,0.93874
642,0,0.56429,0,0.30714,0.9,11,0.94306,29,0.93207,9,0.96062,6.0,0.93874
643,0,0.56429,0,0.43571,0.9,12,0.90853,15,0.92573,4,0.96062,6.0,0.93874
644,0,0.56429,0,0.56429,0.9,1,0.93035,1,0.93035,1,0.93035,6.0,0.93874
645,0,0.56429,0,0.69286,0.9,1,0.96062,1,0.96062,1,0.96062,6.0,0.93874
646,0,0.56429,0,0.82143,0.9,1,0.94206,1,0.94206,1,0.94206,6.0,0.93874
647,0,0.56429,0,0.95,0.9,10,0.94306,13,0.93035,7,0.96062,6.0,0.93874
648,0,0.56429,1,0.05,0.9,18,0.94107,18,0.94107,8,0.96062,6.0,0.93874
649,0,0.56429,1,0.17857,0.9,18,0.94107,18,0.94107,8,0.96062,6.0,0.93874
650,0,0.56429,1,0.30714,0.9,18,0.94107,18,0.94107,5,0.96062,6.0,0.93874
651,0,0.56429,1,0.43571,0.9,13,0.914,16,0.90853,4,0.96062,6.0,0.93874
652,0,0.56429,1,0.56429,0.9,1,0.93591,1,0.93591,2,0.93591,6.0,0.93874
653,0,0.56429,1,0.69286,0.9,1,0.9607,1,0.9607,2,0.9607,6.0,0.93874
654,0,0.56429,1,0.82143,0.9,1,0.93874,1,0.93874,2,0.94206,6.0,0.93874
655,0,0.56429,1,0.95,0.9,11,0.94206,15,0.93207,8,0.96062,6.0,0.93874
656,0,0.56429,2,0.05,0.9,11,0.94306,29,0.93207,7,0.96062,6.0,0.93874
657,0,0.56429,2,0.17857,0.9,23,0.94306,30,0.93207,7,0.96062,6.0,0.93874
658,0,0.56429,2,0.30714,0.9,11,0.91242,13,0.92536,7,0.96062,6.0,0.93874
659,0,0.56429,2,0.43571,0.9,12,0.91242,13,0.92536,4,0.96062,6.0,0.93874
660,0,0.56429,2,0.56429,0.9,1,0.93562,1,0.93562,2,0.93562,6.0,0.93874
661,0,0.56429,2,0.69286,0.9,1,0.96071,1,0.96071,2,0.96071,6.0,0.93874
662,0,0.56429,2,0.82143,0.9,1,0.94306,1,0.94306,2,0.94306,6.0,0.93874
663,0,0.56429,2,0.95,0.9,10,0.94306,14,0.93562,8,0.96062,6.0,0.93874
664,0,0.56429,3,0.05,0.9,23,0.94306,26,0.93207,9,0.96062,6.0,0.93874
665,0,0.56429,3,0.17857,0.9,10,0.94306,28,0.93207,8,0.96062,6.0,0.93874
666,0,0.56429,3,0.30714,0.9,23,0.94306,28,0.93207,8,0.96062,6.0,0.93874
667,0,0.56429,3,0.43571,0.9,10,0.914,13,0.92573,4,0.96062,6.0,0.93874
668,0,0.56429,3,0.56429,0.9,1,0.93207,1,0.93207,1,0.93207,6.0,0.93874
669,0,0.56429,3,0.69286,0.9,1,0.96071,1,0.96071,1,0.96071,6.0,0.93874
670,0,0.56429,3,0.82143,0.9,1,0.94306,1,0.94306,1,0.94306,6.0,0.93874
671,0,0.56429,3,0.95,0.9,11,0.94306,13,0.93207,5,0.96062,6.0,0.93874
672,0,0.69286,0,0.05,0.9,11,0.94306,28,0.93207,8,0.96062,6.0,0.93874
673,0,0.69286,0,0.17857,0.9,21,0.94306,29,0.93207,8,0.96062,6.0,0.93874
674,0,0.69286,0,0.30714,0.9,24,0.94306,28,0.93207,8,0.96062,6.0,0.93874
675,0,0.69286,0,0.43571,0.9,12,0.90853,15,0.90853,4,0.91816,6.0,0.93874
676,0,0.69286,0,0.56429,0.9,1,0.93035,1,0.93035,1,0.93035,6.0,0.93874
677,0,0.69286,0,0.69286,0.9,1,0.96062,1,0.96062,1,0.96062,6.0,0.93874
678,0,0.69286,0,0.82143,0.9,1,0.94206,1,0.94206,1,0.94206,6.0,0.93874
679,0,0.69286,0,0.95,0.9,10,0.94306,13,0.93035,7,0.96062,6.0,0.93874
680,0,0.69286,1,0.05,0.9,18,0.94107,28,0.93207,8,0.96062,6.0,0.93874
681,0,0.69286,1,0.17857,0.9,24,0.94306,31,0.93207,7,0.96062,6.0,0.93874
682,0,0.69286,1,0.30714,0.9,24,0.94306,30,0.93207,7,0.96062,6.0,0.93874
683,0,0.69286,1,0.43571,0.9,12,0.90429,14,0.9198,5,0.91816,6.0,0.93874
684,0,0.69286,1,0.56429,0.9,1,0.93591,1,0.93591,2,0.93591,6.0,0.93874
685,0,0.69286,1,0.69286,0.9,1,0.9607,1,0.9607,2,0.9607,6.0,0.93874
686,0,0.69286,1,0.82143,0.9,1,0.93874,1,0.93874,2,0.94206,6.0,0.93874
687,0,0.69286,1,0.95,0.9,11,0.94206,15,0.93207,8,0.96062,6.0,0.93874
688,0,0.69286,2,0.05,0.9,22,0.94306,29,0.93207,9,0.96062,6.0,0.93874
689,0,0.69286,2,0.17857,0.9,22,0.94306,29,0.93207,8,0.96062,6.0,0.93874
690,0,0.69286,2,0.30714,0.9,12,0.91242,14,0.92536,8,0.96062,6.0,0.93874
691,0,0.69286,2,0.43571,0.9,12,0.91242,15,0.92573,5,0.96062,6.0,0.93874
692,0,0.69286,2,0.56429,0.9,1,0.93562,1,0.93562,2,0.93562,6.0,0.93874
693,0,0.69286,2,0.69286,0.9,1,0.96071,1,0.96071,2,0.96071,6.0,0.93874
694,0,0.69286,2,0.82143,0.9,1,0.94306,1,0.94306,2,0.94306,6.0,0.93874
695,0,0.69286,2,0.95,0.9,10,0.94306,14,0.93562,8,0.96062,6.0,0.93874
696,0,0.69286,3,0.05,0.9,22,0.94306,26,0.93207,9,0.96062,6.0,0.93874
697,0,0.69286,3,0.17857,0.9,21,0.94306,27,0.93207,9,0.96062,6.0,0.93874
698,0,0.69286,3,0.30714,0.9,22,0.94306,27,0.93207,9,0.96062,6.0,0.93874
699,0,0.69286,3,0.43571,0.9,11,0.914,14,0.92573,5,0.96062,6.0,0.93874
700,0,0.69286,3,0.56429,0.9,1,0.93207,1,0.93207,1,0.93207,6.0,0.93874
701,0,0.69286,3,0.69286,0.9,1,0.96071,1,0.96071,1,0.96071,6.0,0.93874
702,0,0.69286,3,0.82143,0.9,1,0.94306,1,0.94306,1,0.94306,6.0,0.93874
703,0,0.69286,3,0.95,0.9,11,0.94306,13,0.93207,5,0.96062,6.0,0.93874
704,0,0.82143,0,0.05,0.9,24,0.94306,28,0.93207,7,0.96062,6.0,0.93874
705,0,0.82143,0,0.17857,0.9,22,0.94306,29,0.93207,8,0.96062,6.0,0.93874
706,0,0.82143,0,0.30714,0.9,24,0.94306,29,0.93207,8,0.96062,6.0,0.93874
707,0,0.82143,0,0.43571,0.9,12,0.90853,15,0.90853,4,0.91816,6.0,0.93874
708,0,0.82143,0,0.56429,0.9,1,0.93035,1,0.93035,1,0.93035,6.0,0.93874
709,0,0.82143,0,0.69286,0.9,1,0.96062,1,0.96062,1,0.96062,6.0,0.93874
710,0,0.82143,0,0.82143,0.9,1,0.94206,1,0.94206,1,0.94206,6.0,0.93874
711,0,0.82143,0,0.95,0.9,10,0.94306,13,0.93035,7,0.96062,6.0,0.93874
712,0,0.82143,1,0.05,0.9,23,0.94306,28,0.93207,8,0.96062,6.0,0.93874
713,0,0.82143,1,0.17857,0.9,24,0.94306,31,0.93207,8,0.96062,6.0,0.93874
714,0,0.82143,1,0.30714,0.9,24,0.94306,30,0.93207,8,0.96062,6.0,0.93874
715,0,0.82143,1,0.43571,0.9,12,0.90429,14,0.9198,5,0.91816,6.0,0.93874
716,0,0.82143,1,0.56429,0.9,1,0.93591,1,0.93591,2,0.93591,6.0,0.93874
717,0,0.82143,1,0.69286,0.9,1,0.9607,1,0.9607,2,0.9607,6.0,0.93874
718,0,0.82143,1,0.82143,0.9,1,0.93874,1,0.93874,2,0.94206,6.0,0.93874
719,0,0.82143,1,0.95,0.9,11,0.94206,15,0.93207,8,0.96062,6.0,0.93874
720,0,0.82143,2,0.05,0.9,23,0.94306,29,0.93207,8,0.96062,6.0,0.93874
721,0,0.82143,2,0.17857,0.9,23,0.94306,30,0.93207,8,0.96062,6.0,0.93874
722,0,0.82143,2,0.30714,0.9,12,0.91242,14,0.92536,8,0.96062,6.0,0.93874
723,0,0.82143,2,0.43571,0.9,13,0.90853,14,0.92536,5,0.91816,6.0,0.93874
724,0,0.82143,2,0.56429,0.9,1,0.93562,1,0.93562,2,0.93562,6.0,0.93874
725,0,0.82143,2,0.69286,0.9,1,0.96071,1,0.96071,2,0.96071,6.0,0.93874
726,0,0.82143,2,0.82143,0.9,1,0.94306,1,0.94306,2,0.94306,6.0,0.93874
727,0,0.82143,2,0.95,0.9,10,0.94306,14,0.93562,8,0.96062,6.0,0.93874
728,0,0.82143,3,0.05,0.9,22,0.94306,26,0.93207,9,0.96062,6.0,0.93874
729,0,0.82143,3,0.17857,0.9,22,0.94306,28,0.93207,9,0.96062,6.0,0.93874
730,0,0.82143,3,0.30714,0.9,23,0.94306,28,0.93207,9,0.96062,6.0,0.93874
731,0,0.82143,3,0.43571,0.9,10,0.94306,15,0.90853,3,0.91816,6.0,0.93874
732,0,0.82143,3,0.56429,0.9,1,0.93207,1,0.93207,1,0.93207,6.0,0.93874
733,0,0.82143,3,0.69286,0.9,1,0.96071,1,0.96071,1,0.96071,6.0,0.93874
734,0,0.82143,3,0.82143,0.9,1,0.94306,1,0.94306,1,0.94306,6.0,0.93874
735,0,0.82143,3,0.95,0.9,11,0.94306,13,0.93207,5,0.96062,6.0,0.93874
736,0,0.95,0,0.05,0.9,24,0.94306,28,0.93207,6,0.96062,6.0,0.93874
737,0,0.95,0,0.17857,0.9,22,0.94306,29,0.93207,7,0.96062,6.0,0.93874
738,0,0.95,0,0.30714,0.9,24,0.94306,29,0.93207,7,0.96062,6.0,0.93874
739,0,0.95,0,0.43571,0.9,12,0.90853,15,0.90853,4,0.91816,6.0,0.93874
740,0,0.95,0,0.56429,0.9,1,0.93035,1,0.93035,1,0.93035,6.0,0.93874
741,0,0.95,0,0.69286,0.9,1,0.96062,1,0.96062,1,0.96062,6.0,0.93874
742,0,0.95,0,0.82143,0.9,1,0.94206,1,0.94206,1,0.94206,6.0,0.93874
743,0,0.95,0,0.95,0.9,10,0.94306,13,0.93035,7,0.96062,6.0,0.93874
744,0,0.95,1,0.05,0.9,18,0.94107,18,0.94107,7,0.96062,6.0,0.93874
745,0,0.95,1,0.17857,0.9,19,0.94107,19,0.94107,7,0.96062,6.0,0.93874
746,0,0.95,1,0.30714,0.9,19,0.94107,19,0.94107,7,0.96062,6.0,0.93874
747,0,0.95,1,0.43571,0.9,12,0.90429,14,0.9198,5,0.91816,6.0,0.93874
748,0,0.95,1,0.56429,0.9,1,0.93591,1,0.93591,2,0.93591,6.0,0.93874
749,0,0.95,1,0.69286,0.9,1,0.9607,1,0.9607,2,0.9607,6.0,0.93874
750,0,0.95,1,0.82143,0.9,1,0.93874,1,0.93874,2,0.94206,6.0,0.93874
751,0,0.95,1,0.95,0.9,11,0.94206,15,0.93207,8,0.96062,6.0,0.93874
752,0,0.95,2,0.05,0.9,23,0.94306,29,0.93207,7,0.96062,6.0,0.93874
753,0,0.95,2,0.17857,0.9,23,0.94306,30,0.93207,7,0.96062,6.0,0.93874
754,0,0.95,2,0.30714,0.9,12,0.91242,14,0.92536,7,0.96062,6.0,0.93874
755,0,0.95,2,0.43571,0.9,13,0.90853,14,0.92536,5,0.91816,6.0,0.93874
756,0,0.95,2,0.56429,0.9,1,0.93562,1,0.93562,2,0.93562,6.0,0.93874
757,0,0.95,2,0.69286,0.9,1,0.96071,1,0.96071,2,0.96071,6.0,0.93874
758,0,0.95,2,0.82143,0.9,1,0.94306,1,0.94306,2,0.94306,6.0,0.93874
759,0,0.95,2,0.95,0.9,10,0.94306,14,0.93562,8,0.96062,6.0,0.93874
760,0,0.95,3,0.05,0.9,22,0.94306,26,0.93207,7,0.96062,6.0,0.93874
761,0,0.95,3,0.17857,0.9,22,0.94306,28,0.93207,7,0.96062,6.0,0.93874
762,0,0.95,3,0.30714,0.9,23,0.94306,28,0.93207,7,0.96062,6.0,0.93874
763,0,0.95,3,0.43571,0.9,10,0.94306,15,0.90853,3,0.91816,6.0,0.93874
764,0,0.95,3,0.56429,0.9,1,0.93207,1,0.93207,1,0.93207,6.0,0.93874
765,0,0.95,3,0.69286,0.9,1,0.96071,1,0.96071,1,0.96071,6.0,0.93874
766,0,0.95,3,0.82143,0.9,1,0.94306,1,0.94306,1,0.94306,6.0,0.93874
767,0,0.95,3,0.95,0.9,11,0.94306,13,0.93207,5,0.96062,6.0,0.93874
768,1,0.05,0,0.05,0.9,19,0.93113,17,0.93113,7,0.96062,6.0,0.93874
769,1,0.05,0,0.17857,0.9,13,0.90931,19,0.96284,6,0.96062,6.0,0.93874
770,1,0.05,0,0.30714,0.9,13,0.92615,13,0.90158,6,0.96062,6.0,0.93874
771,1,0.05,0,0.43571,0.9,13,0.90931,4,0.91816,3,0.91816,6.0,0.93874
772,1,0.05,0,0.56429,0.9,1,0.90158,1,0.90158,2,0.93035,6.0,0.93874
773,1,0.05,0,0.69286,0.9,1,0.90931,1,0.90931,2,0.96062,6.0,0.93874
774,1,0.05,0,0.82143,0.9,3,0.94206,3,0.94206,2,0.94206,6.0,0.93874
775,1,0.05,0,0.95,0.9,19,0.93113,18,0.93113,8,0.96062,6.0,0.93874
776,1,0.05,1,0.05,0.9,18,0.9607,18,0.9607,8,0.96062,6.0,0.93874
777,1,0.05,1,0.17857,0.9,19,0.96284,18,0.9607,6,0.96062,6.0,0.93874
778,1,0.05,1,0.30714,0.9,18,0.9607,14,0.91816,6,0.96062,6.0,0.93874
779,1,0.05,1,0.43571,0.9,4,0.91816,15,0.90158,3,0.91816,6.0,0.93874
780,1,0.05,1,0.56429,0.9,3,0.93591,3,0.93591,3,0.93591,6.0,0.93874
781,1,0.05,1,0.69286,0.9,3,0.9607,3,0.9607,3,0.9607,6.0,0.93874
782,1,0.05,1,0.82143,0.9,3,0.93874,3,0.93874,3,0.94206,6.0,0.93874
783,1,0.05,1,0.95,0.9,18,0.9607,18,0.9607,9,0.96062,6.0,0.93874
784,1,0.05,2,0.05,0.9,12,0.92609,13,0.92178,8,0.96062,6.0,0.93874
785,1,0.05,2,0.17857,0.9,13,0.92609,13,0.92178,5,0.96062,6.0,0.93874
786,1,0.05,2,0.30714,0.9,12,0.92609,13,0.92178,5,0.96062,6.0,0.93874
787,1,0.05,2,0.43571,0.9,1,0.92178,1,0.92178,2,0.92178,6.0,0.93874
788,1,0.05,2,0.56429,0.9,1,0.94183,1,0.94183,2,0.94183,6.0,0.93874
789,1,0.05,2,0.69286,0.9,1,0.95774,1,0.95774,3,0.96071,6.0,0.93874
790,1,0.05,2,0.82143,0.9,1,0.92609,1,0.92609,3,0.94306,6.0,0.93874
791,1,0.05,2,0.95,0.9,12,0.92609,14,0.92178,9,0.96062,6.0,0.93874
792,1,0.05,3,0.05,0.9,11,0.94306,18,0.93113,7,0.96062,6.0,0.93874
793,1,0.05,3,0.17857,0.9,19,0.96284,18,0.96284,4,0.96062,6.0,0.93874
794,1,0.05,3,0.30714,0.9,11,0.92615,13,0.91816,4,0.96062,6.0,0.93874
795,1,0.05,3,0.43571,0.9,1,0.91816,1,0.91816,2,0.91816,6.0,0.93874
796,1,0.05,3,0.56429,0.9,1,0.94241,1,0.94241,2,0.94241,6.0,0.93874
797,1,0.05,3,0.69286,0.9,1,0.95808,1,0.95808,2,0.96071,6.0,0.93874
798,1,0.05,3,0.82143,0.9,1,0.92615,1,0.92615,2,0.94306,6.0,0.93874
799,1,0.05,3,0.95,0.9,12,0.94306,15,0.93207,6,0.96062,6.0,0.93874
800,1,0.17857,0,0.05,0.9,19,0.96284,17,0.93113,8,0.96062,6.0,0.93874
801,1,0.17857,0,0.17857,0.9,13,0.90931,19,0.96284,6,0.96062,6.0,0.93874
802,1,0.17857,0,0.30714,0.9,13,0.92615,13,0.90158,6,0.96062,6.0,0.93874
803,1,0.17857,0,0.43571,0.9,13,0.90931,4,0.91816,3,0.91816,6.0,0.93874
804,1,0.17857,0,0.56429,0.9,1,0.90158,1,0.90158,2,0.93035,6.0,0.93874
805,1,0.17857,0,0.69286,0.9,1,0.90931,1,0.90931,2,0.96062,6.0,0.93874
806,1,0.17857,0,0.82143,0.9,3,0.94206,3,0.94206,2,0.94206,6.0,0.93874
807,1,0.17857,0,0.95,0.9,19,0.93113,18,0.93113,8,0.96062,6.0,0.93874
808,1,0.17857,1,0.05,0.9,18,0.9607,18,0.9607,8,0.96062,6.0,0.93874
809,1,0.17857,1,0.17857,0.9,19,0.96284,18,0.9607,6,0.96062,6.0,0.93874
810,1,0.17857,1,0.30714,0.9,18,0.9607,14,0.91816,6,0.96062,6.0,0.93874
811,1,0.17857,1,0.43571,0.9,4,0.91816,15,0.90158,3,0.91816,6.0,0.93874
812,1,0.17857,1,0.56429,0.9,3,0.93591,3,0.93591,3,0.93591,6.0,0.93874
813,1,0.17857,1,0.69286,0.9,3,0.9607,3,0.9607,3,0.9607,6.0,0.93874
814,1,0.17857,1,0.82143,0.9,3,0.93874,3,0.93874,3,0.94206,6.0,0.93874
815,1,0.17857,1,0.95,0.9,18,0.9607,18,0.9607,9,0.96062,6.0,0.93874
816,1,0.17857,2,0.05,0.9,12,0.92609,13,0.92178,8,0.96062,6.0,0.93874
817,1,0.17857,2,0.17857,0.9,13,0.92609,13,0.92178,5,0.96062,6.0,0.93874
818,1,0.17857,2,0.30714,0.9,12,0.92609,13,0.92178,5,0.96062,6.0,0.93874
819,1,0.17857,2,0.43571,0.9,1,0.92178,1,0.92178,2,0.92178,6.0,0.93874
820,1,0.17857,2,0.56429,0.9,1,0.94183,1,0.94183,2,0.94183,6.0,0.93874
821,1,0.17857,2,0.69286,0.9,1,0.95774,1,0.95774,3,0.96071,6.0,0.93874
822,1,0.17857,2,0.82143,0.9,1,0.92609,1,0.92609,3,0.94306,6.0,0.93874
823,1,0.17857,2,0.95,0.9,12,0.92609,14,0.92178,9,0.96062,6.0,0.93874
824,1,0.17857,3,0.05,0.9,17,0.96284,18,0.96284,5,0.96062,6.0,0.93874
825,1,0.17857,3,0.17857,0.9,18,0.96284,17,0.96284,5,0.96062,6.0,0.93874
826,1,0.17857,3,0.30714,0.9,11,0.92615,13,0.91816,4,0.96062,6.0,0.93874
827,1,0.17857,3,0.43571,0.9,1,0.91816,1,0.91816,2,0.91816,6.0,0.93874
828,1,0.17857,3,0.56429,0.9,1,0.94241,1,0.94241,2,0.94241,6.0,0.93874
829,1,0.17857,3,0.69286,0.9,1,0.95808,1,0.95808,2,0.96071,6.0,0.93874
830,1,0.17857,3,0.82143,0.9,1,0.92615,1,0.92615,2,0.94306,6.0,0.93874
831,1,0.17857,3,0.95,0.9,12,0.94306,15,0.93207,6,0.96062,6.0,0.93874
832,1,0.30714,0,0.05,0.9,19,0.93113,17,0.93113,7,0.96062,6.0,0.93874
833,1,0.30714,0,0.17857,0.9,13,0.90931,19,0.96284,6,0.96062,6.0,0.93874
834,1,0.30714,0,0.30714,0.9,13,0.92615,13,0.90158,6,0.96062,6.0,0.93874
835,1,0.30714,0,0.43571,0.9,13,0.90931,4,0.91816,3,0.91816,6.0,0.93874
