,init pf,init block clean threshold,init weighting schema,init matching threshold,historical data size,param iterations,param f-score,proj iterations,proj f-score,profile iterations,profile f-score,grid search iterations,grid search f-score
580,0,0.30714,0,0.56429,54,14,0.96359,16,0.96359,16,0.96062,23.0,0.96036
581,0,0.30714,0,0.69286,54,1,0.96062,1,0.96062,2,0.96062,23.0,0.96036
582,0,0.30714,0,0.82143,54,11,0.96062,14,0.96062,15,0.96062,23.0,0.96036
583,0,0.30714,0,0.95,54,11,0.96071,16,0.96071,24,0.96062,23.0,0.96036
584,0,0.30714,1,0.05,54,23,0.96071,28,0.96071,29,0.96062,23.0,0.96036
585,0,0.30714,1,0.17857,54,12,0.96071,29,0.96071,32,0.96062,23.0,0.96036
586,0,0.30714,1,0.30714,54,24,0.96071,29,0.96071,32,0.96062,23.0,0.96036
587,0,0.30714,1,0.43571,54,19,0.95959,19,0.95959,20,0.96062,23.0,0.96036
588,0,0.30714,1,0.56429,54,13,0.96165,15,0.96165,11,0.96062,23.0,0.96036
589,0,0.30714,1,0.69286,54,1,0.9607,1,0.9607,3,0.9607,23.0,0.96036
590,0,0.30714,1,0.82143,54,12,0.96071,16,0.96071,16,0.96062,23.0,0.96036
591,0,0.30714,1,0.95,54,12,0.96062,16,0.96062,25,0.96062,23.0,0.96036
592,0,0.30714,2,0.05,54,12,0.96071,28,0.96071,28,0.96062,23.0,0.96036
593,0,0.30714,2,0.17857,54,24,0.96071,29,0.96071,26,0.96062,23.0,0.96036
594,0,0.30714,2,0.30714,54,12,0.96071,29,0.96071,26,0.96062,23.0,0.96036
595,0,0.30714,2,0.43571,54,25,0.96071,30,0.96071,20,0.96062,23.0,0.96036
596,0,0.30714,2,0.56429,54,12,0.96402,14,0.96402,13,0.96062,23.0,0.96036
597,0,0.30714,2,0.69286,54,1,0.96071,1,0.96071,4,0.96402,23.0,0.96036
598,0,0.30714,2,0.82143,54,12,0.96071,15,0.96071,16,0.96062,23.0,0.96036
599,0,0.30714,2,0.95,54,11,0.96071,15,0.96071,26,0.96062,23.0,0.96036
600,0,0.30714,3,0.05,54,24,0.96071,28,0.96071,27,0.96062,23.0,0.96036
601,0,0.30714,3,0.17857,54,11,0.96071,26,0.96071,25,0.96062,23.0,0.96036
602,0,0.30714,3,0.30714,54,25,0.96071,29,0.96071,25,0.96062,23.0,0.96036
603,0,0.30714,3,0.43571,54,23,0.96071,27,0.96071,19,0.96062,23.0,0.96036
604,0,0.30714,3,0.56429,54,13,0.96359,14,0.96359,12,0.96062,23.0,0.96036
605,0,0.30714,3,0.69286,54,1,0.96071,1,0.96071,4,0.96359,23.0,0.96036
606,0,0.30714,3,0.82143,54,10,0.96071,14,0.96071,11,0.96062,23.0,0.96036
607,0,0.30714,3,0.95,54,12,0.96071,15,0.96071,22,0.96062,23.0,0.96036
608,0,0.43571,0,0.05,54,12,0.96071,28,0.96071,28,0.96062,23.0,0.96036
609,0,0.43571,0,0.17857,54,23,0.96071,28,0.96071,30,0.96062,23.0,0.96036
610,0,0.43571,0,0.30714,54,12,0.96071,29,0.96071,30,0.96062,23.0,0.96036
611,0,0.43571,0,0.43571,54,23,0.96071,28,0.96071,23,0.96062,23.0,0.96036
612,0,0.43571,0,0.56429,54,13,0.96359,15,0.96359,14,0.96062,23.0,0.96036
613,0,0.43571,0,0.69286,54,1,0.96062,1,0.96062,2,0.96062,23.0,0.96036
614,0,0.43571,0,0.82143,54,11,0.96062,14,0.96062,15,0.96062,23.0,0.96036
615,0,0.43571,0,0.95,54,11,0.96071,16,0.96071,24,0.96062,23.0,0.96036
616,0,0.43571,1,0.05,54,23,0.96071,28,0.96071,31,0.96062,23.0,0.96036
617,0,0.43571,1,0.17857,54,12,0.96071,29,0.96071,32,0.96062,23.0,0.96036
618,0,0.43571,1,0.30714,54,24,0.96071,29,0.96071,26,0.96062,23.0,0.96036
619,0,0.43571,1,0.43571,54,25,0.96071,29,0.96071,25,0.96062,23.0,0.96036
620,0,0.43571,1,0.56429,54,13,0.96165,15,0.96165,11,0.96062,23.0,0.96036
621,0,0.43571,1,0.69286,54,1,0.9607,1,0.9607,3,0.9607,23.0,0.96036
622,0,0.43571,1,0.82143,54,12,0.96071,16,0.96071,16,0.96062,23.0,0.96036
623,0,0.43571,1,0.95,54,12,0.96062,16,0.96062,25,0.96062,23.0,0.96036
624,0,0.43571,2,0.05,54,12,0.96071,28,0.96071,30,0.96062,23.0,0.96036
625,0,0.43571,2,0.17857,54,24,0.96071,29,0.96071,32,0.96062,23.0,0.96036
626,0,0.43571,2,0.30714,54,12,0.96071,29,0.96071,32,0.96062,23.0,0.96036
627,0,0.43571,2,0.43571,54,24,0.96071,29,0.96071,20,0.96062,23.0,0.96036
628,0,0.43571,2,0.56429,54,14,0.96359,16,0.96359,18,0.96062,23.0,0.96036
629,0,0.43571,2,0.69286,54,1,0.96071,1,0.96071,3,0.96071,23.0,0.96036
630,0,0.43571,2,0.82143,54,12,0.96071,15,0.96071,16,0.96062,23.0,0.96036
631,0,0.43571,2,0.95,54,11,0.96071,15,0.96071,26,0.96062,23.0,0.96036
632,0,0.43571,3,0.05,54,24,0.96071,28,0.96071,29,0.96062,23.0,0.96036
633,0,0.43571,3,0.17857,54,11,0.96071,26,0.96071,32,0.96062,23.0,0.96036
634,0,0.43571,3,0.30714,54,24,0.96071,28,0.96071,32,0.96062,23.0,0.96036
635,0,0.43571,3,0.43571,54,23,0.96071,27,0.96071,19,0.96062,23.0,0.96036
636,0,0.43571,3,0.56429,54,13,0.96359,15,0.96359,12,0.96062,23.0,0.96036
637,0,0.43571,3,0.69286,54,1,0.96071,1,0.96071,3,0.96071,23.0,0.96036
638,0,0.43571,3,0.82143,54,10,0.96071,14,0.96071,11,0.96062,23.0,0.96036
639,0,0.43571,3,0.95,54,12,0.96071,15,0.96071,22,0.96062,23.0,0.96036
640,0,0.56429,0,0.05,54,12,0.96071,28,0.96071,30,0.96062,23.0,0.96036
641,0,0.56429,0,0.17857,54,23,0.96071,28,0.96071,30,0.96062,23.0,0.96036
642,0,0.56429,0,0.30714,54,12,0.96071,29,0.96071,30,0.96062,23.0,0.96036
643,0,0.56429,0,0.43571,54,22,0.96071,27,0.96071,23,0.96062,23.0,0.96036
644,0,0.56429,0,0.56429,54,13,0.96359,15,0.96359,14,0.96062,23.0,0.96036
645,0,0.56429,0,0.69286,54,1,0.96062,1,0.96062,2,0.96062,23.0,0.96036
646,0,0.56429,0,0.82143,54,11,0.96062,14,0.96062,15,0.96062,23.0,0.96036
647,0,0.56429,0,0.95,54,11,0.96071,16,0.96071,24,0.96062,23.0,0.96036
648,0,0.56429,1,0.05,54,23,0.96071,28,0.96071,31,0.96062,23.0,0.96036
649,0,0.56429,1,0.17857,54,23,0.96071,28,0.96071,26,0.96062,23.0,0.96036
650,0,0.56429,1,0.30714,54,23,0.96071,28,0.96071,26,0.96062,23.0,0.96036
651,0,0.56429,1,0.43571,54,25,0.96071,29,0.96071,25,0.96062,23.0,0.96036
652,0,0.56429,1,0.56429,54,13,0.96165,15,0.96165,11,0.96062,23.0,0.96036
653,0,0.56429,1,0.69286,54,1,0.9607,1,0.9607,3,0.9607,23.0,0.96036
654,0,0.56429,1,0.82143,54,12,0.96071,16,0.96071,16,0.96062,23.0,0.96036
655,0,0.56429,1,0.95,54,12,0.96062,16,0.96062,25,0.96062,23.0,0.96036
656,0,0.56429,2,0.05,54,12,0.96071,28,0.96071,31,0.96062,23.0,0.96036
657,0,0.56429,2,0.17857,54,24,0.96071,29,0.96071,32,0.96062,23.0,0.96036
658,0,0.56429,2,0.30714,54,23,0.96071,28,0.96071,26,0.96062,23.0,0.96036
659,0,0.56429,2,0.43571,54,23,0.96071,28,0.96071,20,0.96062,23.0,0.96036
660,0,0.56429,2,0.56429,54,13,0.96402,15,0.96402,16,0.96062,23.0,0.96036
661,0,0.56429,2,0.69286,54,1,0.96071,1,0.96071,3,0.96071,23.0,0.96036
662,0,0.56429,2,0.82143,54,12,0.96071,15,0.96071,16,0.96062,23.0,0.96036
663,0,0.56429,2,0.95,54,11,0.96071,15,0.96071,26,0.96062,23.0,0.96036
664,0,0.56429,3,0.05,54,24,0.96071,28,0.96071,29,0.96062,23.0,0.96036
665,0,0.56429,3,0.17857,54,11,0.96071,26,0.96071,30,0.96062,23.0,0.96036
666,0,0.56429,3,0.30714,54,24,0.96071,28,0.96071,30,0.96062,23.0,0.96036
667,0,0.56429,3,0.43571,54,22,0.96071,26,0.96071,19,0.96062,23.0,0.96036
668,0,0.56429,3,0.56429,54,13,0.96359,15,0.96359,13,0.96062,23.0,0.96036
669,0,0.56429,3,0.69286,54,1,0.96071,1,0.96071,3,0.96071,23.0,0.96036
670,0,0.56429,3,0.82143,54,10,0.96071,14,0.96071,11,0.96062,23.0,0.96036
671,0,0.56429,3,0.95,54,12,0.96071,15,0.96071,22,0.96062,23.0,0.96036
672,0,0.69286,0,0.05,54,12,0.96071,27,0.96071,30,0.96062,23.0,0.96036
673,0,0.69286,0,0.17857,54,22,0.96071,27,0.96071,29,0.96062,23.0,0.96036
674,0,0.69286,0,0.30714,54,25,0.96071,29,0.96071,29,0.96062,23.0,0.96036
675,0,0.69286,0,0.43571,54,23,0.96071,28,0.96071,20,0.96062,23.0,0.96036
676,0,0.69286,0,0.56429,54,13,0.96359,15,0.96359,14,0.96062,23.0,0.96036
677,0,0.69286,0,0.69286,54,1,0.96062,1,0.96062,2,0.96062,23.0,0.96036
678,0,0.69286,0,0.82143,54,11,0.96062,14,0.96062,15,0.96062,23.0,0.96036
679,0,0.69286,0,0.95,54,11,0.96071,16,0.96071,24,0.96062,23.0,0.96036
680,0,0.69286,1,0.05,54,23,0.96071,28,0.96071,33,0.96062,23.0,0.96036
681,0,0.69286,1,0.17857,54,25,0.96071,28,0.96071,31,0.96062,23.0,0.96036
682,0,0.69286,1,0.30714,54,25,0.96071,30,0.96071,31,0.96062,23.0,0.96036
683,0,0.69286,1,0.43571,54,19,0.95959,19,0.95959,22,0.96062,23.0,0.96036
684,0,0.69286,1,0.56429,54,13,0.96165,15,0.96165,11,0.96062,23.0,0.96036
685,0,0.69286,1,0.69286,54,1,0.9607,1,0.9607,3,0.9607,23.0,0.96036
686,0,0.69286,1,0.82143,54,12,0.96071,16,0.96071,16,0.96062,23.0,0.96036
687,0,0.69286,1,0.95,54,12,0.96062,16,0.96062,25,0.96062,23.0,0.96036
688,0,0.69286,2,0.05,54,23,0.96071,28,0.96071,25,0.96062,23.0,0.96036
689,0,0.69286,2,0.17857,54,23,0.96071,28,0.96071,26,0.96062,23.0,0.96036
690,0,0.69286,2,0.30714,54,24,0.96071,29,0.96071,26,0.96062,23.0,0.96036
691,0,0.69286,2,0.43571,54,24,0.96071,29,0.96071,25,0.96062,23.0,0.96036
692,0,0.69286,2,0.56429,54,13,0.96402,15,0.96402,16,0.96062,23.0,0.96036
693,0,0.69286,2,0.69286,54,1,0.96071,1,0.96071,3,0.96071,23.0,0.96036
694,0,0.69286,2,0.82143,54,12,0.96071,15,0.96071,16,0.96062,23.0,0.96036
695,0,0.69286,2,0.95,54,11,0.96071,15,0.96071,26,0.96062,23.0,0.96036
696,0,0.69286,3,0.05,54,23,0.96071,26,0.96071,28,0.96062,23.0,0.96036
697,0,0.69286,3,0.17857,54,22,0.96071,25,0.96071,25,0.96062,23.0,0.96036
698,0,0.69286,3,0.30714,54,23,0.96071,27,0.96071,25,0.96062,23.0,0.96036
699,0,0.69286,3,0.43571,54,23,0.96071,27,0.96071,19,0.96062,23.0,0.96036
700,0,0.69286,3,0.56429,54,13,0.96359,15,0.96359,13,0.96062,23.0,0.96036
701,0,0.69286,3,0.69286,54,1,0.96071,1,0.96071,3,0.96071,23.0,0.96036
702,0,0.69286,3,0.82143,54,10,0.96071,14,0.96071,11,0.96062,23.0,0.96036
703,0,0.69286,3,0.95,54,12,0.96071,15,0.96071,22,0.96062,23.0,0.96036
704,0,0.82143,0,0.05,54,25,0.96071,27,0.96071,28,0.96062,23.0,0.96036
705,0,0.82143,0,0.17857,54,23,0.96071,28,0.96071,29,0.96062,23.0,0.96036
706,0,0.82143,0,0.30714,54,25,0.96071,29,0.96071,29,0.96062,23.0,0.96036
707,0,0.82143,0,0.43571,54,23,0.96071,28,0.96071,20,0.96062,23.0,0.96036
708,0,0.82143,0,0.56429,54,13,0.96359,15,0.96359,14,0.96062,23.0,0.96036
709,0,0.82143,0,0.69286,54,1,0.96062,1,0.96062,2,0.96062,23.0,0.96036
710,0,0.82143,0,0.82143,54,11,0.96062,14,0.96062,15,0.96062,23.0,0.96036
711,0,0.82143,0,0.95,54,11,0.96071,16,0.96071,24,0.96062,23.0,0.96036
712,0,0.82143,1,0.05,54,24,0.96071,29,0.96071,29,0.96062,23.0,0.96036
713,0,0.82143,1,0.17857,54,25,0.96071,28,0.96071,31,0.96062,23.0,0.96036
714,0,0.82143,1,0.30714,54,25,0.96071,30,0.96071,31,0.96062,23.0,0.96036
715,0,0.82143,1,0.43571,54,19,0.95959,19,0.95959,22,0.96062,23.0,0.96036
716,0,0.82143,1,0.56429,54,13,0.96165,15,0.96165,11,0.96062,23.0,0.96036
717,0,0.82143,1,0.69286,54,1,0.9607,1,0.9607,3,0.9607,23.0,0.96036
718,0,0.82143,1,0.82143,54,12,0.96071,16,0.96071,16,0.96062,23.0,0.96036
719,0,0.82143,1,0.95,54,12,0.96062,16,0.96062,25,0.96062,23.0,0.96036
720,0,0.82143,2,0.05,54,24,0.96071,28,0.96071,25,0.96062,23.0,0.96036
721,0,0.82143,2,0.17857,54,24,0.96071,29,0.96071,26,0.96062,23.0,0.96036
722,0,0.82143,2,0.30714,54,24,0.96071,29,0.96071,26,0.96062,23.0,0.96036
723,0,0.82143,2,0.43571,54,24,0.96071,29,0.96071,21,0.96062,23.0,0.96036
724,0,0.82143,2,0.56429,54,13,0.96402,15,0.96402,16,0.96062,23.0,0.96036
725,0,0.82143,2,0.69286,54,1,0.96071,1,0.96071,3,0.96071,23.0,0.96036
726,0,0.82143,2,0.82143,54,12,0.96071,15,0.96071,16,0.96062,23.0,0.96036
727,0,0.82143,2,0.95,54,11,0.96071,15,0.96071,26,0.96062,23.0,0.96036
728,0,0.82143,3,0.05,54,23,0.96071,26,0.96071,24,0.96062,23.0,0.96036
729,0,0.82143,3,0.17857,54,23,0.96071,26,0.96071,25,0.96062,23.0,0.96036
730,0,0.82143,3,0.30714,54,24,0.96071,28,0.96071,25,0.96062,23.0,0.96036
731,0,0.82143,3,0.43571,54,11,0.96071,26,0.96071,20,0.96062,23.0,0.96036
732,0,0.82143,3,0.56429,54,13,0.96359,15,0.96359,13,0.96062,23.0,0.96036
733,0,0.82143,3,0.69286,54,1,0.96071,1,0.96071,3,0.96071,23.0,0.96036
734,0,0.82143,3,0.82143,54,10,0.96071,14,0.96071,11,0.96062,23.0,0.96036
735,0,0.82143,3,0.95,54,12,0.96071,15,0.96071,22,0.96062,23.0,0.96036
736,0,0.95,0,0.05,54,25,0.96071,27,0.96071,26,0.96062,23.0,0.96036
737,0,0.95,0,0.17857,54,23,0.96071,28,0.96071,27,0.96062,23.0,0.96036
738,0,0.95,0,0.30714,54,25,0.96071,29,0.96071,27,0.96062,23.0,0.96036
739,0,0.95,0,0.43571,54,23,0.96071,28,0.96071,20,0.96062,23.0,0.96036
740,0,0.95,0,0.56429,54,13,0.96359,15,0.96359,14,0.96062,23.0,0.96036
741,0,0.95,0,0.69286,54,1,0.96062,1,0.96062,2,0.96062,23.0,0.96036
742,0,0.95,0,0.82143,54,11,0.96062,14,0.96062,15,0.96062,23.0,0.96036
743,0,0.95,0,0.95,54,11,0.96071,16,0.96071,24,0.96062,23.0,0.96036
744,0,0.95,1,0.05,54,23,0.96071,28,0.96071,27,0.96062,23.0,0.96036
745,0,0.95,1,0.17857,54,24,0.96071,29,0.96071,29,0.96062,23.0,0.96036
746,0,0.95,1,0.30714,54,24,0.96071,29,0.96071,29,0.96062,23.0,0.96036
747,0,0.95,1,0.43571,54,19,0.95959,19,0.95959,22,0.96062,23.0,0.96036
748,0,0.95,1,0.56429,54,13,0.96165,15,0.96165,11,0.96062,23.0,0.96036
749,0,0.95,1,0.69286,54,1,0.9607,1,0.9607,3,0.9607,23.0,0.96036
750,0,0.95,1,0.82143,54,12,0.96071,16,0.96071,16,0.96062,23.0,0.96036
751,0,0.95,1,0.95,54,12,0.96062,16,0.96062,25,0.96062,23.0,0.96036
752,0,0.95,2,0.05,54,24,0.96071,28,0.96071,27,0.96062,23.0,0.96036
753,0,0.95,2,0.17857,54,24,0.96071,29,0.96071,29,0.96062,23.0,0.96036
754,0,0.95,2,0.30714,54,24,0.96071,29,0.96071,29,0.96062,23.0,0.96036
755,0,0.95,2,0.43571,54,24,0.96071,29,0.96071,21,0.96062,23.0,0.96036
756,0,0.95,2,0.56429,54,13,0.96402,15,0.96402,16,0.96062,23.0,0.96036
757,0,0.95,2,0.69286,54,1,0.96071,1,0.96071,3,0.96071,23.0,0.96036
758,0,0.95,2,0.82143,54,12,0.96071,15,0.96071,16,0.96062,23.0,0.96036
759,0,0.95,2,0.95,54,11,0.96071,15,0.96071,26,0.96062,23.0,0.96036
760,0,0.95,3,0.05,54,23,0.96071,26,0.96071,23,0.96062,23.0,0.96036
761,0,0.95,3,0.17857,54,23,0.96071,26,0.96071,24,0.96062,23.0,0.96036
762,0,0.95,3,0.30714,54,24,0.96071,28,0.96071,24,0.96062,23.0,0.96036
763,0,0.95,3,0.43571,54,11,0.96071,26,0.96071,20,0.96062,23.0,0.96036
764,0,0.95,3,0.56429,54,13,0.96359,15,0.96359,13,0.96062,23.0,0.96036
765,0,0.95,3,0.69286,54,1,0.96071,1,0.96071,3,0.96071,23.0,0.96036
766,0,0.95,3,0.82143,54,10,0.96071,14,0.96071,11,0.96062,23.0,0.96036
767,0,0.95,3,0.95,54,12,0.96071,15,0.96071,22,0.96062,23.0,0.96036
768,1,0.05,0,0.05,54,25,0.9607,29,0.9607,21,0.96062,23.0,0.96036
769,1,0.05,0,0.17857,54,17,0.96062,17,0.96062,20,0.96062,23.0,0.96036
770,1,0.05,0,0.30714,54,14,0.95808,16,0.95808,20,0.96062,23.0,0.96036
771,1,0.05,0,0.43571,54,17,0.96062,17,0.96062,20,0.96062,23.0,0.96036
772,1,0.05,0,0.56429,54,14,0.96359,16,0.96359,14,0.96062,23.0,0.96036
773,1,0.05,0,0.69286,54,3,0.96062,3,0.96062,3,0.96062,23.0,0.96036
774,1,0.05,0,0.82143,54,12,0.96062,16,0.96062,15,0.96062,23.0,0.96036
775,1,0.05,0,0.95,54,25,0.9607,30,0.9607,24,0.96062,23.0,0.96036
776,1,0.05,1,0.05,54,18,0.9607,18,0.9607,23,0.96062,23.0,0.96036
777,1,0.05,1,0.17857,54,19,0.96284,19,0.96284,22,0.96062,23.0,0.96036
778,1,0.05,1,0.30714,54,18,0.9607,18,0.9607,22,0.96062,23.0,0.96036
779,1,0.05,1,0.43571,54,14,0.95808,16,0.95808,22,0.96062,23.0,0.96036
780,1,0.05,1,0.56429,54,14,0.96165,16,0.96165,11,0.96062,23.0,0.96036
781,1,0.05,1,0.69286,54,3,0.9607,3,0.9607,4,0.9607,23.0,0.96036
782,1,0.05,1,0.82143,54,13,0.96071,17,0.96071,17,0.96062,23.0,0.96036
783,1,0.05,1,0.95,54,18,0.9607,18,0.9607,26,0.96062,23.0,0.96036
784,1,0.05,2,0.05,54,13,0.95774,15,0.95774,23,0.96062,23.0,0.96036
785,1,0.05,2,0.17857,54,14,0.95774,15,0.95774,19,0.96062,23.0,0.96036
786,1,0.05,2,0.30714,54,13,0.95774,15,0.95774,19,0.96062,23.0,0.96036
787,1,0.05,2,0.43571,54,14,0.95774,15,0.95774,19,0.96062,23.0,0.96036
788,1,0.05,2,0.56429,54,14,0.95808,16,0.95808,16,0.96062,23.0,0.96036
789,1,0.05,2,0.69286,54,1,0.95774,1,0.95774,4,0.96071,23.0,0.96036
790,1,0.05,2,0.82143,54,13,0.96071,17,0.96071,16,0.96062,23.0,0.96036
791,1,0.05,2,0.95,54,12,0.96071,16,0.95774,26,0.96062,23.0,0.96036
792,1,0.05,3,0.05,54,24,0.9607,29,0.9607,22,0.96062,23.0,0.96036
793,1,0.05,3,0.17857,54,18,0.96284,18,0.96284,17,0.96062,23.0,0.96036
794,1,0.05,3,0.30714,54,14,0.95808,15,0.95808,17,0.96062,23.0,0.96036
795,1,0.05,3,0.43571,54,12,0.95808,14,0.95808,17,0.96062,23.0,0.96036
796,1,0.05,3,0.56429,54,14,0.95808,15,0.95808,11,0.96062,23.0,0.96036
797,1,0.05,3,0.69286,54,1,0.95808,1,0.95808,4,0.96071,23.0,0.96036
798,1,0.05,3,0.82143,54,12,0.96071,16,0.96071,11,0.96062,23.0,0.96036
799,1,0.05,3,0.95,54,13,0.96071,17,0.96071,22,0.96062,23.0,0.96036
800,1,0.17857,0,0.05,54,19,0.96284,19,0.96284,21,0.96062,23.0,0.96036
801,1,0.17857,0,0.17857,54,17,0.96062,17,0.96062,20,0.96062,23.0,0.96036
802,1,0.17857,0,0.30714,54,14,0.95808,16,0.95808,20,0.96062,23.0,0.96036
803,1,0.17857,0,0.43571,54,17,0.96062,17,0.96062,20,0.96062,23.0,0.96036
804,1,0.17857,0,0.56429,54,14,0.96359,16,0.96359,14,0.96062,23.0,0.96036
805,1,0.17857,0,0.69286,54,3,0.96062,3,0.96062,3,0.96062,23.0,0.96036
806,1,0.17857,0,0.82143,54,12,0.96062,16,0.96062,15,0.96062,23.0,0.96036
807,1,0.17857,0,0.95,54,25,0.9607,30,0.9607,24,0.96062,23.0,0.96036
808,1,0.17857,1,0.05,54,18,0.9607,18,0.9607,23,0.96062,23.0,0.96036
809,1,0.17857,1,0.17857,54,19,0.96284,19,0.96284,22,0.96062,23.0,0.96036
810,1,0.17857,1,0.30714,54,18,0.9607,18,0.9607,22,0.96062,23.0,0.96036
811,1,0.17857,1,0.43571,54,14,0.95808,16,0.95808,22,0.96062,23.0,0.96036
812,1,0.17857,1,0.56429,54,14,0.96165,16,0.96165,11,0.96062,23.0,0.96036
813,1,0.17857,1,0.69286,54,3,0.9607,3,0.9607,4,0.9607,23.0,0.96036
814,1,0.17857,1,0.82143,54,13,0.96071,17,0.96071,17,0.96062,23.0,0.96036
815,1,0.17857,1,0.95,54,18,0.9607,18,0.9607,26,0.96062,23.0,0.96036
816,1,0.17857,2,0.05,54,13,0.95774,15,0.95774,23,0.96062,23.0,0.96036
817,1,0.17857,2,0.17857,54,14,0.95774,15,0.95774,19,0.96062,23.0,0.96036
818,1,0.17857,2,0.30714,54,13,0.95774,15,0.95774,19,0.96062,23.0,0.96036
819,1,0.17857,2,0.43571,54,14,0.95774,15,0.95774,19,0.96062,23.0,0.96036
820,1,0.17857,2,0.56429,54,14,0.95808,16,0.95808,16,0.96062,23.0,0.96036
821,1,0.17857,2,0.69286,54,1,0.95774,1,0.95774,4,0.96071,23.0,0.96036
822,1,0.17857,2,0.82143,54,13,0.96071,17,0.96071,16,0.96062,23.0,0.96036
823,1,0.17857,2,0.95,54,12,0.96071,16,0.95774,26,0.96062,23.0,0.96036
824,1,0.17857,3,0.05,54,18,0.96284,18,0.96284,17,0.96062,23.0,0.96036
825,1,0.17857,3,0.17857,54,17,0.96284,17,0.96284,19,0.96062,23.0,0.96036
826,1,0.17857,3,0.30714,54,14,0.95808,15,0.95808,17,0.96062,23.0,0.96036
827,1,0.17857,3,0.43571,54,12,0.95808,14,0.95808,17,0.96062,23.0,0.96036
828,1,0.17857,3,0.56429,54,14,0.95808,15,0.95808,11,0.96062,23.0,0.96036
829,1,0.17857,3,0.69286,54,1,0.95808,1,0.95808,4,0.96071,23.0,0.96036
830,1,0.17857,3,0.82143,54,12,0.96071,16,0.96071,11,0.96062,23.0,0.96036
831,1,0.17857,3,0.95,54,13,0.96071,17,0.96071,22,0.96062,23.0,0.96036
832,1,0.30714,0,0.05,54,25,0.9607,29,0.9607,21,0.96062,23.0,0.96036
833,1,0.30714,0,0.17857,54,17,0.96062,17,0.96062,20,0.96062,23.0,0.96036
834,1,0.30714,0,0.30714,54,14,0.95808,16,0.95808,20,0.96062,23.0,0.96036
835,1,0.30714,0,0.43571,54,17,0.96062,17,0.96062,20,0.96062,23.0,0.96036
836,1,0.30714,0,0.56429,54,14,0.96359,16,0.96359,14,0.96062,23.0,0.96036
837,1,0.30714,0,0.69286,54,3,0.96062,3,0.96062,3,0.96062,23.0,0.96036
838,1,0.30714,0,0.82143,54,12,0.96062,16,0.96062,15,0.96062,23.0,0.96036
839,1,0.30714,0,0.95,54,25,0.9607,30,0.9607,24,0.96062,23.0,0.96036
840,1,0.30714,1,0.05,54,18,0.9607,18,0.9607,23,0.96062,23.0,0.96036
841,1,0.30714,1,0.17857,54,19,0.96284,19,0.96284,22,0.96062,23.0,0.96036
842,1,0.30714,1,0.30714,54,18,0.9607,18,0.9607,22,0.96062,23.0,0.96036
843,1,0.30714,1,0.43571,54,14,0.95808,16,0.95808,22,0.96062,23.0,0.96036
844,1,0.30714,1,0.56429,54,14,0.96165,16,0.96165,11,0.96062,23.0,0.96036
845,1,0.30714,1,0.69286,54,3,0.9607,3,0.9607,4,0.9607,23.0,0.96036
846,1,0.30714,1,0.82143,54,13,0.96071,17,0.96071,17,0.96062,23.0,0.96036
847,1,0.30714,1,0.95,54,18,0.9607,18,0.9607,26,0.96062,23.0,0.96036
848,1,0.30714,2,0.05,54,13,0.95774,15,0.95774,23,0.96062,23.0,0.96036
849,1,0.30714,2,0.17857,54,14,0.95774,15,0.95774,19,0.96062,23.0,0.96036
850,1,0.30714,2,0.30714,54,13,0.95774,15,0.95774,19,0.96062,23.0,0.96036
851,1,0.30714,2,0.43571,54,14,0.95774,15,0.95774,19,0.96062,23.0,0.96036
852,1,0.30714,2,0.56429,54,14,0.95808,16,0.95808,16,0.96062,23.0,0.96036
853,1,0.30714,2,0.69286,54,1,0.95774,1,0.95774,4,0.96071,23.0,0.96036
854,1,0.30714,2,0.82143,54,13,0.96071,17,0.96071,16,0.96062,23.0,0.96036
855,1,0.30714,2,0.95,54,12,0.96071,16,0.95774,26,0.96062,23.0,0.96036
856,1,0.30714,3,0.05,54,18,0.96284,18,0.96284,23,0.96062,23.0,0.96036
857,1,0.30714,3,0.17857,54,18,0.96284,18,0.96284,17,0.96062,23.0,0.96036
858,1,0.30714,3,0.30714,54,14,0.95808,15,0.95808,17,0.96062,23.0,0.96036
859,1,0.30714,3,0.43571,54,12,0.95808,14,0.95808,17,0.96062,23.0,0.96036
860,1,0.30714,3,0.56429,54,14,0.95808,15,0.95808,11,0.96062,23.0,0.96036
861,1,0.30714,3,0.69286,54,1,0.95808,1,0.95808,4,0.96071,23.0,0.96036
862,1,0.30714,3,0.82143,54,12,0.96071,16,0.96071,11,0.96062,23.0,0.96036
863,1,0.30714,3,0.95,54,13,0.96071,17,0.96071,22,0.96062,23.0,0.96036
864,1,0.43571,0,0.05,54,25,0.9607,29,0.9607,21,0.96062,23.0,0.96036
865,1,0.43571,0,0.17857,54,17,0.96062,17,0.96062,20,0.96062,23.0,0.96036
866,1,0.43571,0,0.30714,54,14,0.95808,16,0.95808,20,0.96062,23.0,0.96036
867,1,0.43571,0,0.43571,54,17,0.96062,17,0.96062,20,0.96062,23.0,0.96036
868,1,0.43571,0,0.56429,54,14,0.96359,16,0.96359,14,0.96062,23.0,0.96036
869,1,0.43571,0,0.69286,54,3,0.96062,3,0.96062,3,0.96062,23.0,0.96036
870,1,0.43571,0,0.82143,54,12,0.96062,16,0.96062,15,0.96062,23.0,0.96036
871,1,0.43571,0,0.95,54,25,0.9607,30,0.9607,24,0.96062,23.0,0.96036
