,q size,pf,block clean threshold,weighting schema,matching threshold,stop count,av sim,sim q1,sim q2,sim q3,sample f-score,f-score
313,5,0,0.95,2,0.35,0,1.0,1.0,1.0,1.0,0.01811,0.08535
314,5,0,0.95,2,0.65,0,1.0,1.0,1.0,1.0,0.01811,0.08535
315,5,0,0.95,2,0.95,0,1.0,1.0,1.0,1.0,0.0,0.0
316,5,0,0.95,3,0.05,0,1.0,1.0,1.0,1.0,0.01811,0.14665
317,5,0,0.95,3,0.35,0,1.0,1.0,1.0,1.0,0.01811,0.15491
318,5,0,0.95,3,0.65,0,1.0,1.0,1.0,1.0,0.01811,0.15491
319,5,0,0.95,3,0.95,0,1.0,1.0,1.0,1.0,0.0,0.0
320,5,1,0.05,0,0.05,0,0.40713,0.0,0.0,1.0,0.95919,0.53707
321,5,1,0.05,0,0.35,0,0.40713,0.0,0.0,1.0,0.99078,0.92952
322,5,1,0.05,0,0.65,0,0.40713,0.0,0.0,1.0,0.99078,0.92952
323,5,1,0.05,0,0.95,0,0.40713,0.0,0.0,1.0,0.0,0.0
324,5,1,0.05,1,0.05,0,0.26691,0.0,0.0,1.0,0.88679,0.45978
325,5,1,0.05,1,0.35,0,0.26691,0.0,0.0,1.0,0.99078,0.93028
326,5,1,0.05,1,0.65,0,0.26691,0.0,0.0,1.0,0.99078,0.93028
327,5,1,0.05,1,0.95,0,0.26691,0.0,0.0,1.0,0.0,0.0
328,5,1,0.05,2,0.05,0,0.2433,0.0,0.0,0.0,0.86925,0.43781
329,5,1,0.05,2,0.35,0,0.2433,0.0,0.0,0.0,0.9931,0.93078
330,5,1,0.05,2,0.65,0,0.2433,0.0,0.0,0.0,0.9931,0.93078
331,5,1,0.05,2,0.95,0,0.2433,0.0,0.0,0.0,0.0,0.0
332,5,1,0.05,3,0.05,0,0.38929,0.0,0.0,1.0,0.93465,0.47045
333,5,1,0.05,3,0.35,0,0.38929,0.0,0.0,1.0,0.9931,0.93078
334,5,1,0.05,3,0.65,0,0.38929,0.0,0.0,1.0,0.9931,0.93078
335,5,1,0.05,3,0.95,0,0.38929,0.0,0.0,1.0,0.0,0.0
336,5,1,0.35,0,0.05,0,0.86957,1.0,1.0,1.0,0.59547,0.78256
337,5,1,0.35,0,0.35,0,0.86957,1.0,1.0,1.0,0.53872,0.72951
338,5,1,0.35,0,0.65,0,0.86957,1.0,1.0,1.0,0.53872,0.72951
339,5,1,0.35,0,0.95,0,0.86957,1.0,1.0,1.0,0.0,0.0
340,5,1,0.35,1,0.05,0,0.86957,1.0,1.0,1.0,0.59547,0.76806
341,5,1,0.35,1,0.35,0,0.86957,1.0,1.0,1.0,0.53872,0.71778
342,5,1,0.35,1,0.65,0,0.86957,1.0,1.0,1.0,0.53872,0.71778
343,5,1,0.35,1,0.95,0,0.86957,1.0,1.0,1.0,0.0,0.0
344,5,1,0.35,2,0.05,0,0.89091,1.0,1.0,1.0,0.67278,0.8255
345,5,1,0.35,2,0.35,0,0.89091,1.0,1.0,1.0,0.62222,0.78171
346,5,1,0.35,2,0.65,0,0.89091,1.0,1.0,1.0,0.62222,0.78171
347,5,1,0.35,2,0.95,0,0.89091,1.0,1.0,1.0,0.0,0.0
348,5,1,0.35,3,0.05,0,0.98537,1.0,1.0,1.0,0.97156,0.91679
349,5,1,0.35,3,0.35,0,0.98537,1.0,1.0,1.0,0.9642,0.87931
350,5,1,0.35,3,0.65,0,0.98537,1.0,1.0,1.0,0.9642,0.87931
351,5,1,0.35,3,0.95,0,0.98537,1.0,1.0,1.0,0.0,0.0
352,5,1,0.65,0,0.05,0,0.88,1.0,1.0,1.0,0.37453,0.3643
353,5,1,0.65,0,0.35,0,0.88,1.0,1.0,1.0,0.33716,0.32719
354,5,1,0.65,0,0.65,0,0.88,1.0,1.0,1.0,0.33716,0.32719
355,5,1,0.65,0,0.95,0,0.88,1.0,1.0,1.0,0.0,0.0
356,5,1,0.65,1,0.05,0,0.88,1.0,1.0,1.0,0.37453,0.3643
357,5,1,0.65,1,0.35,0,0.88,1.0,1.0,1.0,0.33716,0.32719
358,5,1,0.65,1,0.65,0,0.88,1.0,1.0,1.0,0.33716,0.32719
359,5,1,0.65,1,0.95,0,0.88,1.0,1.0,1.0,0.0,0.0
360,5,1,0.65,2,0.05,0,0.90625,1.0,1.0,1.0,0.45551,0.3643
361,5,1,0.65,2,0.35,0,0.90625,1.0,1.0,1.0,0.42182,0.32719
362,5,1,0.65,2,0.65,0,0.90625,1.0,1.0,1.0,0.42182,0.32719
363,5,1,0.65,2,0.95,0,0.90625,1.0,1.0,1.0,0.0,0.0
364,5,1,0.65,3,0.05,0,0.98319,1.0,1.0,1.0,0.70834,0.65741
365,5,1,0.65,3,0.35,0,0.98319,1.0,1.0,1.0,0.7006,0.64266
366,5,1,0.65,3,0.65,0,0.98319,1.0,1.0,1.0,0.7006,0.64266
367,5,1,0.65,3,0.95,0,0.98319,1.0,1.0,1.0,0.0,0.0
368,5,1,0.95,0,0.05,0,0.88889,1.0,1.0,1.0,0.07964,0.06524
369,5,1,0.95,0,0.35,0,0.88889,1.0,1.0,1.0,0.07112,0.0568
370,5,1,0.95,0,0.65,0,0.88889,1.0,1.0,1.0,0.07112,0.0568
371,5,1,0.95,0,0.95,0,0.88889,1.0,1.0,1.0,0.0,0.0
372,5,1,0.95,1,0.05,0,0.88889,1.0,1.0,1.0,0.07964,0.06524
373,5,1,0.95,1,0.35,0,0.88889,1.0,1.0,1.0,0.07112,0.0568
374,5,1,0.95,1,0.65,0,0.88889,1.0,1.0,1.0,0.07112,0.0568
375,5,1,0.95,1,0.95,0,0.88889,1.0,1.0,1.0,0.0,0.0
376,5,1,0.95,2,0.05,0,0.9,1.0,1.0,1.0,0.0881,0.07446
377,5,1,0.95,2,0.35,0,0.9,1.0,1.0,1.0,0.07964,0.06608
378,5,1,0.95,2,0.65,0,0.9,1.0,1.0,1.0,0.07964,0.06608
379,5,1,0.95,2,0.95,0,0.9,1.0,1.0,1.0,0.0,0.0
380,5,1,0.95,3,0.05,0,0.94737,1.0,1.0,1.0,0.16102,0.13422
381,5,1,0.95,3,0.35,0,0.94737,1.0,1.0,1.0,0.15319,0.12951
382,5,1,0.95,3,0.65,0,0.94737,1.0,1.0,1.0,0.15319,0.12951
383,5,1,0.95,3,0.95,0,0.94737,1.0,1.0,1.0,0.0,0.0
