,q size,pf,block clean threshold,weighting schema,matching threshold,stop count,av sim,sim q1,sim q2,sim q3,f-score
73,0,0,0.30714,1,0.17857,0,1.0,1.0,1.0,1.0,0.04511
74,0,0,0.30714,1,0.30714,0,1.0,1.0,1.0,1.0,0.04511
75,0,0,0.30714,1,0.43571,0,1.0,1.0,1.0,1.0,0.0491
76,0,0,0.30714,1,0.56429,0,1.0,1.0,1.0,1.0,0.0491
77,0,0,0.30714,1,0.69286,0,1.0,1.0,1.0,1.0,0.0
78,0,0,0.30714,1,0.82143,0,1.0,1.0,1.0,1.0,0.0
79,0,0,0.30714,1,0.95,0,1.0,1.0,1.0,1.0,0.0
80,0,0,0.30714,2,0.05,0,0.0,0.0,0.0,0.0,0.0
81,0,0,0.30714,2,0.17857,0,0.0,0.0,0.0,0.0,0.0
82,0,0,0.30714,2,0.30714,0,0.0,0.0,0.0,0.0,0.0
83,0,0,0.30714,2,0.43571,0,0.0,0.0,0.0,0.0,0.0
84,0,0,0.30714,2,0.56429,0,0.0,0.0,0.0,0.0,0.0
85,0,0,0.30714,2,0.69286,0,0.0,0.0,0.0,0.0,0.0
86,0,0,0.30714,2,0.82143,0,0.0,0.0,0.0,0.0,0.0
87,0,0,0.30714,2,0.95,0,0.0,0.0,0.0,0.0,0.0
88,0,0,0.30714,3,0.05,0,1.0,1.0,1.0,1.0,0.04511
89,0,0,0.30714,3,0.17857,0,1.0,1.0,1.0,1.0,0.04511
90,0,0,0.30714,3,0.30714,0,1.0,1.0,1.0,1.0,0.04511
91,0,0,0.30714,3,0.43571,0,1.0,1.0,1.0,1.0,0.0491
92,0,0,0.30714,3,0.56429,0,1.0,1.0,1.0,1.0,0.0491
93,0,0,0.30714,3,0.69286,0,1.0,1.0,1.0,1.0,0.0
94,0,0,0.30714,3,0.82143,0,1.0,1.0,1.0,1.0,0.0
95,0,0,0.30714,3,0.95,0,1.0,1.0,1.0,1.0,0.0
96,0,0,0.43571,0,0.05,0,1.0,1.0,1.0,1.0,0.03385
97,0,0,0.43571,0,0.17857,0,1.0,1.0,1.0,1.0,0.03385
98,0,0,0.43571,0,0.30714,0,1.0,1.0,1.0,1.0,0.03385
99,0,0,0.43571,0,0.43571,0,1.0,1.0,1.0,1.0,0.03438
100,0,0,0.43571,0,0.56429,0,1.0,1.0,1.0,1.0,0.03438
101,0,0,0.43571,0,0.69286,0,1.0,1.0,1.0,1.0,0.0
102,0,0,0.43571,0,0.82143,0,1.0,1.0,1.0,1.0,0.0
103,0,0,0.43571,0,0.95,0,1.0,1.0,1.0,1.0,0.0
104,0,0,0.43571,1,0.05,0,1.0,1.0,1.0,1.0,0.04511
105,0,0,0.43571,1,0.17857,0,1.0,1.0,1.0,1.0,0.04511
106,0,0,0.43571,1,0.30714,0,1.0,1.0,1.0,1.0,0.04511
107,0,0,0.43571,1,0.43571,0,1.0,1.0,1.0,1.0,0.0491
108,0,0,0.43571,1,0.56429,0,1.0,1.0,1.0,1.0,0.0491
109,0,0,0.43571,1,0.69286,0,1.0,1.0,1.0,1.0,0.0
110,0,0,0.43571,1,0.82143,0,1.0,1.0,1.0,1.0,0.0
111,0,0,0.43571,1,0.95,0,1.0,1.0,1.0,1.0,0.0
112,0,0,0.43571,2,0.05,0,0.0,0.0,0.0,0.0,0.0
113,0,0,0.43571,2,0.17857,0,0.0,0.0,0.0,0.0,0.0
114,0,0,0.43571,2,0.30714,0,0.0,0.0,0.0,0.0,0.0
115,0,0,0.43571,2,0.43571,0,0.0,0.0,0.0,0.0,0.0
116,0,0,0.43571,2,0.56429,0,0.0,0.0,0.0,0.0,0.0
117,0,0,0.43571,2,0.69286,0,0.0,0.0,0.0,0.0,0.0
118,0,0,0.43571,2,0.82143,0,0.0,0.0,0.0,0.0,0.0
