,init pf,init block clean threshold,init weighting schema,init matching threshold,f-score goal,rank iterations,rank f-score,grid search iterations,grid search f-score
370,1,0.43571,2,0.30714,0.8,1,0.92023,2.0,0.94587
371,1,0.43571,2,0.43571,0.8,1,0.96452,2.0,0.94587
372,1,0.43571,2,0.56429,0.8,1,0.97744,2.0,0.94587
373,1,0.43571,2,0.69286,0.8,1,0.98565,2.0,0.94587
374,1,0.43571,2,0.82143,0.8,1,0.96164,2.0,0.94587
375,1,0.43571,2,0.95,0.8,1,0.81708,2.0,0.94587
376,1,0.43571,3,0.05,0.8,1,0.82628,2.0,0.94587
377,1,0.43571,3,0.17857,0.8,1,0.88974,2.0,0.94587
378,1,0.43571,3,0.30714,0.8,1,0.90211,2.0,0.94587
379,1,0.43571,3,0.43571,0.8,1,0.96118,2.0,0.94587
380,1,0.43571,3,0.56429,0.8,1,0.97825,2.0,0.94587
381,1,0.43571,3,0.69286,0.8,1,0.98586,2.0,0.94587
382,1,0.43571,3,0.82143,0.8,1,0.9601,2.0,0.94587
383,1,0.43571,3,0.95,0.8,1,0.8133,2.0,0.94587
384,1,0.56429,0,0.05,0.8,10,0.8654,2.0,0.94587
385,1,0.56429,0,0.17857,0.8,1,0.8654,2.0,0.94587
386,1,0.56429,0,0.30714,0.8,1,0.88136,2.0,0.94587
