,init pf,init block clean threshold,init weighting schema,init matching threshold,search space size,param iterations,param f-score,proj iterations,proj f-score,profile iterations,profile f-score,grid search iterations,grid search f-score
584,1,0.8375,0,0.95,648,12,0.96247,41,0.96303,8,0.96247,24.0,0.96178
585,1,0.8375,1,0.05,648,26,0.96303,34,0.96303,8,0.96247,24.0,0.96178
586,1,0.8375,1,0.1625,648,26,0.96303,35,0.96303,6,0.96247,24.0,0.96178
587,1,0.8375,1,0.275,648,27,0.96303,39,0.96303,6,0.96247,24.0,0.96178
588,1,0.8375,1,0.3875,648,21,0.96247,21,0.96247,6,0.96247,24.0,0.96178
589,1,0.8375,1,0.5,648,15,0.96253,18,0.96253,7,0.96247,24.0,0.96178
590,1,0.8375,1,0.6125,648,15,0.96253,18,0.96253,7,0.96247,24.0,0.96178
591,1,0.8375,1,0.725,648,3,0.96303,3,0.96303,3,0.96303,24.0,0.96178
592,1,0.8375,1,0.8375,648,14,0.96385,19,0.96385,10,0.96247,24.0,0.96178
593,1,0.8375,1,0.95,648,26,0.96303,34,0.96303,9,0.96247,24.0,0.96178
594,1,0.8375,2,0.05,648,14,0.95572,17,0.95572,8,0.96247,24.0,0.96178
595,1,0.8375,2,0.1625,648,15,0.95572,17,0.95572,5,0.96247,24.0,0.96178
596,1,0.8375,2,0.275,648,14,0.95572,17,0.95572,5,0.96247,24.0,0.96178
597,1,0.8375,2,0.3875,648,15,0.95572,17,0.95572,5,0.96247,24.0,0.96178
598,1,0.8375,2,0.5,648,14,0.95572,17,0.95572,5,0.96247,24.0,0.96178
599,1,0.8375,2,0.6125,648,15,0.95572,17,0.95572,7,0.96247,24.0,0.96178
600,1,0.8375,2,0.725,648,1,0.95572,1,0.95572,3,0.96385,24.0,0.96178
601,1,0.8375,2,0.8375,648,14,0.96385,19,0.96385,10,0.96247,24.0,0.96178
602,1,0.8375,2,0.95,648,14,0.95572,18,0.95572,9,0.96247,24.0,0.96178
603,1,0.8375,3,0.05,648,13,0.96385,40,0.96303,7,0.96247,24.0,0.96178
604,1,0.8375,3,0.1625,648,27,0.96303,42,0.96303,4,0.96247,24.0,0.96178
605,1,0.8375,3,0.275,648,26,0.96303,41,0.96303,4,0.96247,24.0,0.96178
606,1,0.8375,3,0.3875,648,15,0.95604,17,0.95604,4,0.96247,24.0,0.96178
607,1,0.8375,3,0.5,648,13,0.95604,16,0.95604,4,0.96247,24.0,0.96178
608,1,0.8375,3,0.6125,648,15,0.95604,17,0.95604,5,0.96247,24.0,0.96178
609,1,0.8375,3,0.725,648,1,0.95604,1,0.95604,2,0.96385,24.0,0.96178
610,1,0.8375,3,0.8375,648,13,0.96385,18,0.96385,6,0.96247,24.0,0.96178
611,1,0.8375,3,0.95,648,14,0.96385,19,0.96385,6,0.96247,24.0,0.96178
612,1,0.95,0,0.05,648,27,0.96303,41,0.96303,7,0.96247,24.0,0.96178
613,1,0.95,0,0.1625,648,19,0.96247,19,0.96247,6,0.96247,24.0,0.96178
614,1,0.95,0,0.275,648,27,0.96303,42,0.96303,6,0.96247,24.0,0.96178
615,1,0.95,0,0.3875,648,19,0.96247,19,0.96247,6,0.96247,24.0,0.96178
616,1,0.95,0,0.5,648,15,0.95019,18,0.95019,6,0.96247,24.0,0.96178
617,1,0.95,0,0.6125,648,14,0.96247,17,0.96247,8,0.96247,24.0,0.96178
618,1,0.95,0,0.725,648,3,0.96247,3,0.96247,2,0.96247,24.0,0.96178
619,1,0.95,0,0.8375,648,14,0.96385,19,0.96385,9,0.96247,24.0,0.96178
620,1,0.95,0,0.95,648,12,0.96247,41,0.96303,8,0.96247,24.0,0.96178
621,1,0.95,1,0.05,648,26,0.96303,34,0.96303,8,0.96247,24.0,0.96178
622,1,0.95,1,0.1625,648,26,0.96303,35,0.96303,6,0.96247,24.0,0.96178
623,1,0.95,1,0.275,648,27,0.96303,39,0.96303,6,0.96247,24.0,0.96178
624,1,0.95,1,0.3875,648,21,0.96247,21,0.96247,6,0.96247,24.0,0.96178
625,1,0.95,1,0.5,648,15,0.96253,18,0.96253,7,0.96247,24.0,0.96178
626,1,0.95,1,0.6125,648,15,0.96253,18,0.96253,7,0.96247,24.0,0.96178
627,1,0.95,1,0.725,648,3,0.96303,3,0.96303,3,0.96303,24.0,0.96178
628,1,0.95,1,0.8375,648,14,0.96385,19,0.96385,10,0.96247,24.0,0.96178
629,1,0.95,1,0.95,648,26,0.96303,34,0.96303,9,0.96247,24.0,0.96178
630,1,0.95,2,0.05,648,14,0.95572,17,0.95572,8,0.96247,24.0,0.96178
631,1,0.95,2,0.1625,648,15,0.95572,17,0.95572,5,0.96247,24.0,0.96178
632,1,0.95,2,0.275,648,14,0.95572,17,0.95572,5,0.96247,24.0,0.96178
633,1,0.95,2,0.3875,648,15,0.95572,17,0.95572,5,0.96247,24.0,0.96178
634,1,0.95,2,0.5,648,14,0.95572,17,0.95572,5,0.96247,24.0,0.96178
635,1,0.95,2,0.6125,648,15,0.95572,17,0.95572,7,0.96247,24.0,0.96178
636,1,0.95,2,0.725,648,1,0.95572,1,0.95572,3,0.96385,24.0,0.96178
637,1,0.95,2,0.8375,648,14,0.96385,19,0.96385,10,0.96247,24.0,0.96178
638,1,0.95,2,0.95,648,14,0.95572,18,0.95572,9,0.96247,24.0,0.96178
639,1,0.95,3,0.05,648,13,0.96385,40,0.96303,7,0.96247,24.0,0.96178
640,1,0.95,3,0.1625,648,27,0.96303,42,0.96303,4,0.96247,24.0,0.96178
641,1,0.95,3,0.275,648,26,0.96303,41,0.96303,4,0.96247,24.0,0.96178
642,1,0.95,3,0.3875,648,15,0.95604,17,0.95604,4,0.96247,24.0,0.96178
643,1,0.95,3,0.5,648,13,0.95604,16,0.95604,4,0.96247,24.0,0.96178
644,1,0.95,3,0.6125,648,15,0.95604,17,0.95604,5,0.96247,24.0,0.96178
645,1,0.95,3,0.725,648,1,0.95604,1,0.95604,2,0.96385,24.0,0.96178
646,1,0.95,3,0.8375,648,13,0.96385,18,0.96385,6,0.96247,24.0,0.96178
647,1,0.95,3,0.95,648,14,0.96385,19,0.96385,6,0.96247,24.0,0.96178
648,0,0.05,0,0.05,200,8,0.96385,20,0.96385,3,0.96247,14.0,0.96247
649,0,0.05,0,0.275,200,16,0.96385,21,0.96385,3,0.96247,14.0,0.96247
650,0,0.05,0,0.5,200,9,0.95964,10,0.95964,5,0.96247,14.0,0.96247
651,0,0.05,0,0.725,200,1,0.96247,1,0.96247,1,0.96247,14.0,0.96247
652,0,0.05,0,0.95,200,7,0.96247,9,0.96247,5,0.96247,14.0,0.96247
653,0,0.05,1,0.05,200,8,0.96385,20,0.96385,4,0.96247,14.0,0.96247
654,0,0.05,1,0.275,200,17,0.96385,22,0.96385,4,0.96247,14.0,0.96247
655,0,0.05,1,0.5,200,9,0.95609,10,0.95609,6,0.96247,14.0,0.96247
656,0,0.05,1,0.725,200,1,0.96303,1,0.96303,2,0.96303,14.0,0.96247
657,0,0.05,1,0.95,200,8,0.96247,11,0.96247,6,0.96247,14.0,0.96247
658,0,0.05,2,0.05,200,8,0.96385,20,0.96385,4,0.96247,14.0,0.96247
659,0,0.05,2,0.275,200,17,0.96385,22,0.96385,4,0.96247,14.0,0.96247
660,0,0.05,2,0.5,200,9,0.95585,10,0.95585,5,0.96247,14.0,0.96247
661,0,0.05,2,0.725,200,1,0.96385,1,0.96385,2,0.96385,14.0,0.96247
662,0,0.05,2,0.95,200,8,0.96385,10,0.96385,6,0.96247,14.0,0.96247
663,0,0.05,3,0.05,200,7,0.96385,18,0.96385,3,0.96247,14.0,0.96247
664,0,0.05,3,0.275,200,17,0.96385,20,0.96385,3,0.96247,14.0,0.96247
665,0,0.05,3,0.5,200,8,0.95613,9,0.95613,4,0.96247,14.0,0.96247
666,0,0.05,3,0.725,200,1,0.96385,1,0.96385,1,0.96385,14.0,0.96247
667,0,0.05,3,0.95,200,8,0.96385,10,0.96385,4,0.96247,14.0,0.96247
668,0,0.275,0,0.05,200,8,0.96385,20,0.96385,4,0.96247,14.0,0.96247
669,0,0.275,0,0.275,200,16,0.96385,21,0.96385,5,0.96247,14.0,0.96247
670,0,0.275,0,0.5,200,10,0.95613,11,0.95613,4,0.96247,14.0,0.96247
671,0,0.275,0,0.725,200,1,0.96247,1,0.96247,1,0.96247,14.0,0.96247
672,0,0.275,0,0.95,200,7,0.96247,9,0.96247,5,0.96247,14.0,0.96247
673,0,0.275,1,0.05,200,8,0.96385,20,0.96385,4,0.96247,14.0,0.96247
674,0,0.275,1,0.275,200,13,0.95613,13,0.95613,4,0.96247,14.0,0.96247
675,0,0.275,1,0.5,200,8,0.95609,9,0.95609,5,0.96247,14.0,0.96247
676,0,0.275,1,0.725,200,1,0.96303,1,0.96303,2,0.96303,14.0,0.96247
677,0,0.275,1,0.95,200,8,0.96247,11,0.96247,6,0.96247,14.0,0.96247
678,0,0.275,2,0.05,200,8,0.96385,20,0.96385,4,0.96247,14.0,0.96247
679,0,0.275,2,0.275,200,17,0.96385,22,0.96385,5,0.96247,14.0,0.96247
680,0,0.275,2,0.5,200,9,0.95585,10,0.95585,4,0.96247,14.0,0.96247
681,0,0.275,2,0.725,200,1,0.96385,1,0.96385,2,0.96385,14.0,0.96247
682,0,0.275,2,0.95,200,8,0.96385,10,0.96385,6,0.96247,14.0,0.96247
683,0,0.275,3,0.05,200,7,0.96385,18,0.96385,4,0.96247,14.0,0.96247
684,0,0.275,3,0.275,200,18,0.96385,21,0.96385,4,0.96247,14.0,0.96247
685,0,0.275,3,0.5,200,8,0.95613,9,0.95613,4,0.96247,14.0,0.96247
686,0,0.275,3,0.725,200,1,0.96385,1,0.96385,1,0.96385,14.0,0.96247
687,0,0.275,3,0.95,200,8,0.96385,10,0.96385,4,0.96247,14.0,0.96247
688,0,0.5,0,0.05,200,8,0.96385,21,0.96385,5,0.96247,14.0,0.96247
689,0,0.5,0,0.275,200,16,0.96385,21,0.96385,6,0.96247,14.0,0.96247
690,0,0.5,0,0.5,200,10,0.95613,11,0.95613,4,0.96247,14.0,0.96247
691,0,0.5,0,0.725,200,1,0.96247,1,0.96247,1,0.96247,14.0,0.96247
692,0,0.5,0,0.95,200,7,0.96247,9,0.96247,5,0.96247,14.0,0.96247
693,0,0.5,1,0.05,200,8,0.96385,21,0.96385,4,0.96247,14.0,0.96247
694,0,0.5,1,0.275,200,12,0.95613,12,0.95613,4,0.96247,14.0,0.96247
695,0,0.5,1,0.5,200,9,0.95609,10,0.95609,6,0.96247,14.0,0.96247
696,0,0.5,1,0.725,200,1,0.96303,1,0.96303,2,0.96303,14.0,0.96247
697,0,0.5,1,0.95,200,8,0.96247,11,0.96247,6,0.96247,14.0,0.96247
698,0,0.5,2,0.05,200,8,0.96385,21,0.96385,3,0.96247,14.0,0.96247
699,0,0.5,2,0.275,200,17,0.96385,22,0.96385,4,0.96247,14.0,0.96247
700,0,0.5,2,0.5,200,8,0.95585,9,0.95585,3,0.96247,14.0,0.96247
701,0,0.5,2,0.725,200,1,0.96385,1,0.96385,2,0.96385,14.0,0.96247
702,0,0.5,2,0.95,200,8,0.96385,10,0.96385,6,0.96247,14.0,0.96247
703,0,0.5,3,0.05,200,7,0.96385,18,0.96385,6,0.96247,14.0,0.96247
704,0,0.5,3,0.275,200,17,0.96385,21,0.96385,4,0.96247,14.0,0.96247
705,0,0.5,3,0.5,200,7,0.95613,8,0.95613,4,0.96247,14.0,0.96247
706,0,0.5,3,0.725,200,1,0.96385,1,0.96385,1,0.96385,14.0,0.96247
707,0,0.5,3,0.95,200,8,0.96385,10,0.96385,4,0.96247,14.0,0.96247
708,0,0.725,0,0.05,200,8,0.96385,20,0.96385,4,0.96247,14.0,0.96247
709,0,0.725,0,0.275,200,15,0.96385,20,0.96385,4,0.96247,14.0,0.96247
710,0,0.725,0,0.5,200,9,0.95964,10,0.95964,5,0.96247,14.0,0.96247
711,0,0.725,0,0.725,200,1,0.96247,1,0.96247,1,0.96247,14.0,0.96247
712,0,0.725,0,0.95,200,7,0.96247,9,0.96247,5,0.96247,14.0,0.96247
713,0,0.725,1,0.05,200,18,0.96385,20,0.96385,5,0.96247,14.0,0.96247
714,0,0.725,1,0.275,200,18,0.96385,23,0.96385,4,0.96247,14.0,0.96247
715,0,0.725,1,0.5,200,9,0.95609,10,0.95609,6,0.96247,14.0,0.96247
716,0,0.725,1,0.725,200,1,0.96303,1,0.96303,2,0.96303,14.0,0.96247
717,0,0.725,1,0.95,200,8,0.96247,11,0.96247,6,0.96247,14.0,0.96247
718,0,0.725,2,0.05,200,16,0.96385,21,0.96385,5,0.96247,14.0,0.96247
719,0,0.725,2,0.275,200,16,0.96385,21,0.96385,4,0.96247,14.0,0.96247
720,0,0.725,2,0.5,200,9,0.95585,10,0.95585,5,0.96247,14.0,0.96247
721,0,0.725,2,0.725,200,1,0.96385,1,0.96385,2,0.96385,14.0,0.96247
722,0,0.725,2,0.95,200,8,0.96385,10,0.96385,6,0.96247,14.0,0.96247
723,0,0.725,3,0.05,200,7,0.96385,18,0.96385,5,0.96247,14.0,0.96247
724,0,0.725,3,0.275,200,16,0.96385,20,0.96385,5,0.96247,14.0,0.96247
725,0,0.725,3,0.5,200,8,0.95613,9,0.95613,4,0.96247,14.0,0.96247
726,0,0.725,3,0.725,200,1,0.96385,1,0.96385,1,0.96385,14.0,0.96247
727,0,0.725,3,0.95,200,8,0.96385,10,0.96385,4,0.96247,14.0,0.96247
728,0,0.95,0,0.05,200,18,0.96385,20,0.96385,3,0.96247,14.0,0.96247
729,0,0.95,0,0.275,200,16,0.96385,21,0.96385,3,0.96247,14.0,0.96247
730,0,0.95,0,0.5,200,9,0.95964,10,0.95964,5,0.96247,14.0,0.96247
731,0,0.95,0,0.725,200,1,0.96247,1,0.96247,1,0.96247,14.0,0.96247
732,0,0.95,0,0.95,200,7,0.96247,9,0.96247,5,0.96247,14.0,0.96247
733,0,0.95,1,0.05,200,17,0.96385,21,0.96385,3,0.96247,14.0,0.96247
734,0,0.95,1,0.275,200,13,0.95613,13,0.95613,3,0.96247,14.0,0.96247
735,0,0.95,1,0.5,200,9,0.95609,10,0.95609,6,0.96247,14.0,0.96247
736,0,0.95,1,0.725,200,1,0.96303,1,0.96303,2,0.96303,14.0,0.96247
737,0,0.95,1,0.95,200,8,0.96247,11,0.96247,6,0.96247,14.0,0.96247
738,0,0.95,2,0.05,200,17,0.96385,21,0.96385,3,0.96247,14.0,0.96247
739,0,0.95,2,0.275,200,17,0.96385,22,0.96385,3,0.96247,14.0,0.96247
740,0,0.95,2,0.5,200,9,0.95585,10,0.95585,5,0.96247,14.0,0.96247
741,0,0.95,2,0.725,200,1,0.96385,1,0.96385,2,0.96385,14.0,0.96247
742,0,0.95,2,0.95,200,8,0.96385,10,0.96385,6,0.96247,14.0,0.96247
743,0,0.95,3,0.05,200,16,0.96385,18,0.96385,3,0.96247,14.0,0.96247
744,0,0.95,3,0.275,200,17,0.96385,21,0.96385,3,0.96247,14.0,0.96247
745,0,0.95,3,0.5,200,8,0.95613,9,0.95613,4,0.96247,14.0,0.96247
746,0,0.95,3,0.725,200,1,0.96385,1,0.96385,1,0.96385,14.0,0.96247
747,0,0.95,3,0.95,200,8,0.96385,10,0.96385,4,0.96247,14.0,0.96247
748,1,0.05,0,0.05,200,12,0.96247,12,0.96247,4,0.96247,14.0,0.96247
749,1,0.05,0,0.275,200,11,0.96247,11,0.96247,5,0.96247,14.0,0.96247
750,1,0.05,0,0.5,200,10,0.95964,11,0.95964,5,0.96247,14.0,0.96247
751,1,0.05,0,0.725,200,3,0.96247,3,0.96247,2,0.96247,14.0,0.96247
752,1,0.05,0,0.95,200,7,0.96247,11,0.96247,6,0.96247,14.0,0.96247
753,1,0.05,1,0.05,200,12,0.96303,12,0.96303,4,0.96247,14.0,0.96247
754,1,0.05,1,0.275,200,12,0.96303,12,0.96303,5,0.96247,14.0,0.96247
755,1,0.05,1,0.5,200,10,0.95609,11,0.95609,6,0.96247,14.0,0.96247
756,1,0.05,1,0.725,200,3,0.96303,3,0.96303,3,0.96303,14.0,0.96247
757,1,0.05,1,0.95,200,12,0.96303,12,0.96303,7,0.96247,14.0,0.96247
758,1,0.05,2,0.05,200,9,0.95572,10,0.95572,4,0.96247,14.0,0.96247
759,1,0.05,2,0.275,200,10,0.95572,10,0.95572,4,0.96247,14.0,0.96247
760,1,0.05,2,0.5,200,9,0.95572,10,0.95572,4,0.96247,14.0,0.96247
761,1,0.05,2,0.725,200,1,0.95572,1,0.95572,3,0.96385,14.0,0.96247
762,1,0.05,2,0.95,200,9,0.95572,11,0.95572,7,0.96247,14.0,0.96247
763,1,0.05,3,0.05,200,8,0.96385,21,0.96385,3,0.96247,14.0,0.96247
764,1,0.05,3,0.275,200,10,0.95604,10,0.95604,3,0.96247,14.0,0.96247
765,1,0.05,3,0.5,200,8,0.95604,9,0.95604,3,0.96247,14.0,0.96247
766,1,0.05,3,0.725,200,1,0.95604,1,0.95604,2,0.96385,14.0,0.96247
767,1,0.05,3,0.95,200,9,0.96385,12,0.96385,5,0.96247,14.0,0.96247
768,1,0.275,0,0.05,200,12,0.96247,12,0.96247,4,0.96247,14.0,0.96247
769,1,0.275,0,0.275,200,11,0.96247,11,0.96247,5,0.96247,14.0,0.96247
770,1,0.275,0,0.5,200,10,0.95964,11,0.95964,5,0.96247,14.0,0.96247
771,1,0.275,0,0.725,200,3,0.96247,3,0.96247,2,0.96247,14.0,0.96247
772,1,0.275,0,0.95,200,7,0.96247,11,0.96247,6,0.96247,14.0,0.96247
773,1,0.275,1,0.05,200,12,0.96303,12,0.96303,4,0.96247,14.0,0.96247
774,1,0.275,1,0.275,200,12,0.96303,12,0.96303,5,0.96247,14.0,0.96247
775,1,0.275,1,0.5,200,10,0.95609,11,0.95609,6,0.96247,14.0,0.96247
776,1,0.275,1,0.725,200,3,0.96303,3,0.96303,3,0.96303,14.0,0.96247
777,1,0.275,1,0.95,200,12,0.96303,12,0.96303,7,0.96247,14.0,0.96247
778,1,0.275,2,0.05,200,9,0.95572,10,0.95572,4,0.96247,14.0,0.96247
779,1,0.275,2,0.275,200,10,0.95572,10,0.95572,4,0.96247,14.0,0.96247
780,1,0.275,2,0.5,200,9,0.95572,10,0.95572,4,0.96247,14.0,0.96247
781,1,0.275,2,0.725,200,1,0.95572,1,0.95572,3,0.96385,14.0,0.96247
782,1,0.275,2,0.95,200,9,0.95572,11,0.95572,7,0.96247,14.0,0.96247
783,1,0.275,3,0.05,200,16,0.96385,21,0.96385,4,0.96247,14.0,0.96247
784,1,0.275,3,0.275,200,10,0.95604,10,0.95604,3,0.96247,14.0,0.96247
785,1,0.275,3,0.5,200,8,0.95604,9,0.95604,3,0.96247,14.0,0.96247
786,1,0.275,3,0.725,200,1,0.95604,1,0.95604,2,0.96385,14.0,0.96247
787,1,0.275,3,0.95,200,9,0.96385,12,0.96385,5,0.96247,14.0,0.96247
788,1,0.5,0,0.05,200,12,0.96247,12,0.96247,4,0.96247,14.0,0.96247
789,1,0.5,0,0.275,200,11,0.96247,11,0.96247,5,0.96247,14.0,0.96247
790,1,0.5,0,0.5,200,10,0.95964,11,0.95964,5,0.96247,14.0,0.96247
791,1,0.5,0,0.725,200,3,0.96247,3,0.96247,2,0.96247,14.0,0.96247
792,1,0.5,0,0.95,200,7,0.96247,11,0.96247,6,0.96247,14.0,0.96247
793,1,0.5,1,0.05,200,12,0.96303,12,0.96303,4,0.96247,14.0,0.96247
794,1,0.5,1,0.275,200,12,0.96303,12,0.96303,5,0.96247,14.0,0.96247
795,1,0.5,1,0.5,200,10,0.95609,11,0.95609,6,0.96247,14.0,0.96247
796,1,0.5,1,0.725,200,3,0.96303,3,0.96303,3,0.96303,14.0,0.96247
797,1,0.5,1,0.95,200,12,0.96303,12,0.96303,7,0.96247,14.0,0.96247
798,1,0.5,2,0.05,200,9,0.95572,10,0.95572,4,0.96247,14.0,0.96247
799,1,0.5,2,0.275,200,10,0.95572,10,0.95572,4,0.96247,14.0,0.96247
800,1,0.5,2,0.5,200,9,0.95572,10,0.95572,4,0.96247,14.0,0.96247
801,1,0.5,2,0.725,200,1,0.95572,1,0.95572,3,0.96385,14.0,0.96247
802,1,0.5,2,0.95,200,9,0.95572,11,0.95572,7,0.96247,14.0,0.96247
803,1,0.5,3,0.05,200,8,0.96385,21,0.96385,3,0.96247,14.0,0.96247
804,1,0.5,3,0.275,200,10,0.95604,10,0.95604,3,0.96247,14.0,0.96247
805,1,0.5,3,0.5,200,8,0.95604,9,0.95604,3,0.96247,14.0,0.96247
806,1,0.5,3,0.725,200,1,0.95604,1,0.95604,2,0.96385,14.0,0.96247
807,1,0.5,3,0.95,200,9,0.96385,12,0.96385,5,0.96247,14.0,0.96247
808,1,0.725,0,0.05,200,12,0.96247,12,0.96247,4,0.96247,14.0,0.96247
809,1,0.725,0,0.275,200,11,0.96247,11,0.96247,5,0.96247,14.0,0.96247
810,1,0.725,0,0.5,200,10,0.95964,11,0.95964,5,0.96247,14.0,0.96247
811,1,0.725,0,0.725,200,3,0.96247,3,0.96247,2,0.96247,14.0,0.96247
812,1,0.725,0,0.95,200,7,0.96247,11,0.96247,6,0.96247,14.0,0.96247
813,1,0.725,1,0.05,200,12,0.96303,12,0.96303,4,0.96247,14.0,0.96247
814,1,0.725,1,0.275,200,12,0.96303,12,0.96303,5,0.96247,14.0,0.96247
815,1,0.725,1,0.5,200,10,0.95609,11,0.95609,6,0.96247,14.0,0.96247
816,1,0.725,1,0.725,200,3,0.96303,3,0.96303,3,0.96303,14.0,0.96247
817,1,0.725,1,0.95,200,12,0.96303,12,0.96303,7,0.96247,14.0,0.96247
818,1,0.725,2,0.05,200,9,0.95572,10,0.95572,4,0.96247,14.0,0.96247
819,1,0.725,2,0.275,200,10,0.95572,10,0.95572,4,0.96247,14.0,0.96247
820,1,0.725,2,0.5,200,9,0.95572,10,0.95572,4,0.96247,14.0,0.96247
821,1,0.725,2,0.725,200,1,0.95572,1,0.95572,3,0.96385,14.0,0.96247
822,1,0.725,2,0.95,200,9,0.95572,11,0.95572,7,0.96247,14.0,0.96247
823,1,0.725,3,0.05,200,8,0.96385,21,0.96385,3,0.96247,14.0,0.96247
824,1,0.725,3,0.275,200,10,0.95604,10,0.95604,3,0.96247,14.0,0.96247
825,1,0.725,3,0.5,200,8,0.95604,9,0.95604,3,0.96247,14.0,0.96247
826,1,0.725,3,0.725,200,1,0.95604,1,0.95604,2,0.96385,14.0,0.96247
827,1,0.725,3,0.95,200,9,0.96385,12,0.96385,5,0.96247,14.0,0.96247
828,1,0.95,0,0.05,200,12,0.96247,12,0.96247,4,0.96247,14.0,0.96247
829,1,0.95,0,0.275,200,11,0.96247,11,0.96247,5,0.96247,14.0,0.96247
830,1,0.95,0,0.5,200,10,0.95964,11,0.95964,5,0.96247,14.0,0.96247
831,1,0.95,0,0.725,200,3,0.96247,3,0.96247,2,0.96247,14.0,0.96247
832,1,0.95,0,0.95,200,7,0.96247,11,0.96247,6,0.96247,14.0,0.96247
833,1,0.95,1,0.05,200,12,0.96303,12,0.96303,4,0.96247,14.0,0.96247
834,1,0.95,1,0.275,200,12,0.96303,12,0.96303,5,0.96247,14.0,0.96247
835,1,0.95,1,0.5,200,10,0.95609,11,0.95609,6,0.96247,14.0,0.96247
836,1,0.95,1,0.725,200,3,0.96303,3,0.96303,3,0.96303,14.0,0.96247
837,1,0.95,1,0.95,200,12,0.96303,12,0.96303,7,0.96247,14.0,0.96247
838,1,0.95,2,0.05,200,9,0.95572,10,0.95572,4,0.96247,14.0,0.96247
839,1,0.95,2,0.275,200,10,0.95572,10,0.95572,4,0.96247,14.0,0.96247
840,1,0.95,2,0.5,200,9,0.95572,10,0.95572,4,0.96247,14.0,0.96247
841,1,0.95,2,0.725,200,1,0.95572,1,0.95572,3,0.96385,14.0,0.96247
842,1,0.95,2,0.95,200,9,0.95572,11,0.95572,7,0.96247,14.0,0.96247
843,1,0.95,3,0.05,200,8,0.96385,21,0.96385,3,0.96247,14.0,0.96247
844,1,0.95,3,0.275,200,10,0.95604,10,0.95604,3,0.96247,14.0,0.96247
845,1,0.95,3,0.5,200,8,0.95604,9,0.95604,3,0.96247,14.0,0.96247
846,1,0.95,3,0.725,200,1,0.95604,1,0.95604,2,0.96385,14.0,0.96247
847,1,0.95,3,0.95,200,9,0.96385,12,0.96385,5,0.96247,14.0,0.96247
848,0,0.05,0,0.05,96,2,0.96247,9,0.95613,3,0.96247,7.5,0.96247
849,0,0.05,0,0.5,96,10,0.95613,9,0.95613,5,0.96247,7.5,0.96247
850,0,0.05,0,0.95,96,2,0.96247,8,0.96385,5,0.96247,7.5,0.96247
851,0,0.05,1,0.05,96,9,0.95613,9,0.95613,4,0.96247,7.5,0.96247
852,0,0.05,1,0.5,96,2,0.96303,6,0.96303,6,0.96247,7.5,0.96247
853,0,0.05,1,0.95,96,6,0.96385,8,0.96247,6,0.96247,7.5,0.96247
854,0,0.05,2,0.05,96,2,0.96385,6,0.95585,4,0.96247,7.5,0.96247
855,0,0.05,2,0.5,96,7,0.95585,7,0.95585,5,0.96247,7.5,0.96247
856,0,0.05,2,0.95,96,2,0.96385,7,0.96385,6,0.96247,7.5,0.96247
857,0,0.05,3,0.05,96,5,0.95613,9,0.95613,3,0.96247,7.5,0.96247
858,0,0.05,3,0.5,96,2,0.96385,6,0.95613,4,0.96247,7.5,0.96247
859,0,0.05,3,0.95,96,6,0.96385,7,0.96385,4,0.96247,7.5,0.96247
860,0,0.5,0,0.05,96,3,0.95613,9,0.95613,5,0.96247,7.5,0.96247
861,0,0.5,0,0.5,96,8,0.95613,8,0.95613,4,0.96247,7.5,0.96247
862,0,0.5,0,0.95,96,2,0.96247,8,0.96385,5,0.96247,7.5,0.96247
863,0,0.5,1,0.05,96,9,0.95613,9,0.95613,4,0.96247,7.5,0.96247
864,0,0.5,1,0.5,96,2,0.96303,6,0.96303,6,0.96247,7.5,0.96247
865,0,0.5,1,0.95,96,6,0.96247,8,0.96247,6,0.96247,7.5,0.96247
866,0,0.5,2,0.05,96,2,0.95585,6,0.95585,3,0.96247,7.5,0.96247
867,0,0.5,2,0.5,96,7,0.95585,6,0.95585,3,0.96247,7.5,0.96247
868,0,0.5,2,0.95,96,2,0.96385,7,0.96385,6,0.96247,7.5,0.96247
869,0,0.5,3,0.05,96,10,0.95613,10,0.95613,6,0.96247,7.5,0.96247
870,0,0.5,3,0.5,96,2,0.95613,5,0.95613,4,0.96247,7.5,0.96247
871,0,0.5,3,0.95,96,5,0.96385,7,0.96385,4,0.96247,7.5,0.96247
872,0,0.95,0,0.05,96,3,0.96247,7,0.95613,3,0.96247,7.5,0.96247
873,0,0.95,0,0.5,96,10,0.95613,9,0.95613,5,0.96247,7.5,0.96247
874,0,0.95,0,0.95,96,2,0.96247,8,0.96385,5,0.96247,7.5,0.96247
875,0,0.95,1,0.05,96,9,0.95613,9,0.95613,3,0.96247,7.5,0.96247
876,0,0.95,1,0.5,96,2,0.96303,6,0.96303,6,0.96247,7.5,0.96247
877,0,0.95,1,0.95,96,6,0.96385,8,0.96247,6,0.96247,7.5,0.96247
878,0,0.95,2,0.05,96,4,0.96385,6,0.95585,3,0.96247,7.5,0.96247
879,0,0.95,2,0.5,96,7,0.95585,7,0.95585,5,0.96247,7.5,0.96247
880,0,0.95,2,0.95,96,2,0.96385,7,0.96385,6,0.96247,7.5,0.96247
881,0,0.95,3,0.05,96,6,0.95613,6,0.95613,3,0.96247,7.5,0.96247
882,0,0.95,3,0.5,96,2,0.96385,6,0.95613,4,0.96247,7.5,0.96247
883,0,0.95,3,0.95,96,5,0.96385,7,0.96385,4,0.96247,7.5,0.96247
884,1,0.05,0,0.05,96,3,0.96247,9,0.96247,4,0.96247,7.5,0.96247
