,init pf,init block clean threshold,init weighting schema,init matching threshold,f-score goal,rank iterations,rank f-score,grid search iterations,grid search f-score
323,1,0.30714,0,0.43571,0.8,1,0.91697,2.0,0.94438
324,1,0.30714,0,0.56429,0.8,1,0.95538,2.0,0.94438
325,1,0.30714,0,0.69286,0.8,1,0.97327,2.0,0.94438
326,1,0.30714,0,0.82143,0.8,1,0.94829,2.0,0.94438
327,1,0.30714,0,0.95,0.8,5,0.80271,2.0,0.94438
328,1,0.30714,1,0.05,0.8,5,0.88954,2.0,0.94438
329,1,0.30714,1,0.17857,0.8,1,0.85255,2.0,0.94438
330,1,0.30714,1,0.30714,0.8,1,0.87907,2.0,0.94438
331,1,0.30714,1,0.43571,0.8,1,0.93699,2.0,0.94438
332,1,0.30714,1,0.56429,0.8,1,0.96597,2.0,0.94438
333,1,0.30714,1,0.69286,0.8,1,0.97962,2.0,0.94438
334,1,0.30714,1,0.82143,0.8,1,0.95243,2.0,0.94438
335,1,0.30714,1,0.95,0.8,5,0.8179,2.0,0.94438
336,1,0.30714,2,0.05,0.8,5,0.88807,2.0,0.94438
337,1,0.30714,2,0.17857,0.8,1,0.83558,2.0,0.94438
338,1,0.30714,2,0.30714,0.8,1,0.86232,2.0,0.94438
339,1,0.30714,2,0.43571,0.8,1,0.93313,2.0,0.94438
340,1,0.30714,2,0.56429,0.8,1,0.96545,2.0,0.94438
341,1,0.30714,2,0.69286,0.8,1,0.97892,2.0,0.94438
342,1,0.30714,2,0.82143,0.8,1,0.95126,2.0,0.94438
343,1,0.30714,2,0.95,0.8,5,0.81708,2.0,0.94438
344,1,0.30714,3,0.05,0.8,5,0.82628,2.0,0.94438
345,1,0.30714,3,0.17857,0.8,5,0.88974,2.0,0.94438
346,1,0.30714,3,0.30714,0.8,5,0.90211,2.0,0.94438
347,1,0.30714,3,0.43571,0.8,1,0.9253,2.0,0.94438
348,1,0.30714,3,0.56429,0.8,1,0.95995,2.0,0.94438
349,1,0.30714,3,0.69286,0.8,1,0.97403,2.0,0.94438
350,1,0.30714,3,0.82143,0.8,1,0.95041,2.0,0.94438
351,1,0.30714,3,0.95,0.8,5,0.8133,2.0,0.94438
352,1,0.43571,0,0.05,0.8,13,0.8654,2.0,0.94438
353,1,0.43571,0,0.17857,0.8,1,0.81796,2.0,0.94438
354,1,0.43571,0,0.30714,0.8,1,0.8359,2.0,0.94438
355,1,0.43571,0,0.43571,0.8,1,0.95285,2.0,0.94438
356,1,0.43571,0,0.56429,0.8,1,0.9723,2.0,0.94438
357,1,0.43571,0,0.69286,0.8,1,0.98409,2.0,0.94438
358,1,0.43571,0,0.82143,0.8,1,0.95684,2.0,0.94438
359,1,0.43571,0,0.95,0.8,1,0.80271,2.0,0.94438
360,1,0.43571,1,0.05,0.8,1,0.88954,2.0,0.94438
361,1,0.43571,1,0.17857,0.8,1,0.90963,2.0,0.94438
362,1,0.43571,1,0.30714,0.8,1,0.92086,2.0,0.94438
363,1,0.43571,1,0.43571,0.8,1,0.96469,2.0,0.94438
364,1,0.43571,1,0.56429,0.8,1,0.97791,2.0,0.94438
365,1,0.43571,1,0.69286,0.8,1,0.98599,2.0,0.94438
366,1,0.43571,1,0.82143,0.8,1,0.96214,2.0,0.94438
367,1,0.43571,1,0.95,0.8,1,0.8179,2.0,0.94438
368,1,0.43571,2,0.05,0.8,1,0.88807,2.0,0.94438
369,1,0.43571,2,0.17857,0.8,1,0.90925,2.0,0.94438
370,1,0.43571,2,0.30714,0.8,1,0.92023,2.0,0.94438
371,1,0.43571,2,0.43571,0.8,1,0.96452,2.0,0.94438
372,1,0.43571,2,0.56429,0.8,1,0.97744,2.0,0.94438
373,1,0.43571,2,0.69286,0.8,1,0.98565,2.0,0.94438
374,1,0.43571,2,0.82143,0.8,1,0.96164,2.0,0.94438
375,1,0.43571,2,0.95,0.8,1,0.81708,2.0,0.94438
376,1,0.43571,3,0.05,0.8,1,0.82628,2.0,0.94438
377,1,0.43571,3,0.17857,0.8,1,0.88974,2.0,0.94438
378,1,0.43571,3,0.30714,0.8,1,0.90211,2.0,0.94438
379,1,0.43571,3,0.43571,0.8,1,0.96118,2.0,0.94438
380,1,0.43571,3,0.56429,0.8,1,0.97825,2.0,0.94438
381,1,0.43571,3,0.69286,0.8,1,0.98586,2.0,0.94438
382,1,0.43571,3,0.82143,0.8,1,0.9601,2.0,0.94438
383,1,0.43571,3,0.95,0.8,1,0.8133,2.0,0.94438
384,1,0.56429,0,0.05,0.8,13,0.8654,2.0,0.94438
385,1,0.56429,0,0.17857,0.8,1,0.8654,2.0,0.94438
