,init pf,init block clean threshold,init weighting schema,init matching threshold,f-score goal,rank iterations,rank f-score,grid search iterations,grid search f-score
1945,1,0.56429,3,0.17857,0.98,37,0.98409,31.5,0.98428
1946,1,0.56429,3,0.30714,0.98,38,0.98409,31.5,0.98428
1947,1,0.56429,3,0.43571,0.98,38,0.98409,31.5,0.98428
1948,1,0.56429,3,0.56429,0.98,38,0.98409,31.5,0.98428
1949,1,0.56429,3,0.69286,0.98,9,0.98586,31.5,0.98428
1950,1,0.56429,3,0.82143,0.98,39,0.98409,31.5,0.98428
1951,1,0.56429,3,0.95,0.98,39,0.98409,31.5,0.98428
1952,1,0.69286,0,0.05,0.98,38,0.98179,31.5,0.98428
1953,1,0.69286,0,0.17857,0.98,38,0.98179,31.5,0.98428
1954,1,0.69286,0,0.30714,0.98,39,0.98179,31.5,0.98428
1955,1,0.69286,0,0.43571,0.98,39,0.98409,31.5,0.98428
1956,1,0.69286,0,0.56429,0.98,39,0.98409,31.5,0.98428
1957,1,0.69286,0,0.69286,0.98,10,0.98409,31.5,0.98428
1958,1,0.69286,0,0.82143,0.98,40,0.98428,31.5,0.98428
1959,1,0.69286,0,0.95,0.98,40,0.98428,31.5,0.98428
1960,1,0.69286,1,0.05,0.98,38,0.98409,31.5,0.98428
1961,1,0.69286,1,0.17857,0.98,38,0.98409,31.5,0.98428
1962,1,0.69286,1,0.30714,0.98,39,0.98409,31.5,0.98428
1963,1,0.69286,1,0.43571,0.98,39,0.98409,31.5,0.98428
1964,1,0.69286,1,0.56429,0.98,39,0.98179,31.5,0.98428
1965,1,0.69286,1,0.69286,0.98,10,0.98599,31.5,0.98428
1966,1,0.69286,1,0.82143,0.98,40,0.98409,31.5,0.98428
1967,1,0.69286,1,0.95,0.98,40,0.98409,31.5,0.98428
1968,1,0.69286,2,0.05,0.98,38,0.98409,31.5,0.98428
1969,1,0.69286,2,0.17857,0.98,38,0.98409,31.5,0.98428
1970,1,0.69286,2,0.30714,0.98,39,0.98409,31.5,0.98428
1971,1,0.69286,2,0.43571,0.98,39,0.98409,31.5,0.98428
1972,1,0.69286,2,0.56429,0.98,39,0.98409,31.5,0.98428
1973,1,0.69286,2,0.69286,0.98,10,0.98565,31.5,0.98428
1974,1,0.69286,2,0.82143,0.98,40,0.98409,31.5,0.98428
1975,1,0.69286,2,0.95,0.98,40,0.98409,31.5,0.98428
1976,1,0.69286,3,0.05,0.98,37,0.98409,31.5,0.98428
1977,1,0.69286,3,0.17857,0.98,37,0.98409,31.5,0.98428
1978,1,0.69286,3,0.30714,0.98,38,0.98409,31.5,0.98428
1979,1,0.69286,3,0.43571,0.98,38,0.98409,31.5,0.98428
1980,1,0.69286,3,0.56429,0.98,38,0.98409,31.5,0.98428
1981,1,0.69286,3,0.69286,0.98,9,0.98586,31.5,0.98428
1982,1,0.69286,3,0.82143,0.98,39,0.98409,31.5,0.98428
1983,1,0.69286,3,0.95,0.98,39,0.98409,31.5,0.98428
1984,1,0.82143,0,0.05,0.98,38,0.98179,31.5,0.98428
1985,1,0.82143,0,0.17857,0.98,38,0.98179,31.5,0.98428
1986,1,0.82143,0,0.30714,0.98,39,0.98179,31.5,0.98428
1987,1,0.82143,0,0.43571,0.98,39,0.98409,31.5,0.98428
1988,1,0.82143,0,0.56429,0.98,39,0.98409,31.5,0.98428
1989,1,0.82143,0,0.69286,0.98,9,0.98409,31.5,0.98428
1990,1,0.82143,0,0.82143,0.98,40,0.98428,31.5,0.98428
1991,1,0.82143,0,0.95,0.98,40,0.98428,31.5,0.98428
1992,1,0.82143,1,0.05,0.98,38,0.98409,31.5,0.98428
1993,1,0.82143,1,0.17857,0.98,38,0.98409,31.5,0.98428
1994,1,0.82143,1,0.30714,0.98,39,0.98409,31.5,0.98428
1995,1,0.82143,1,0.43571,0.98,39,0.98409,31.5,0.98428
1996,1,0.82143,1,0.56429,0.98,39,0.98179,31.5,0.98428
1997,1,0.82143,1,0.69286,0.98,9,0.98599,31.5,0.98428
1998,1,0.82143,1,0.82143,0.98,40,0.98409,31.5,0.98428
1999,1,0.82143,1,0.95,0.98,40,0.98409,31.5,0.98428
2000,1,0.82143,2,0.05,0.98,38,0.98409,31.5,0.98428
2001,1,0.82143,2,0.17857,0.98,38,0.98409,31.5,0.98428
2002,1,0.82143,2,0.30714,0.98,39,0.98409,31.5,0.98428
2003,1,0.82143,2,0.43571,0.98,39,0.98409,31.5,0.98428
2004,1,0.82143,2,0.56429,0.98,39,0.98409,31.5,0.98428
