,pf,block clean threshold,weighting schema,matching threshold,stop count,av sim,sim q1,sim q2,sim q3,sample f-score,f-score
305,1,0.17857,2,0.17857,936,0.97283,1.0,1.0,1.0,0.88993,0.60793
306,1,0.17857,2,0.30714,936,0.97283,1.0,1.0,1.0,0.88993,0.60922
307,1,0.17857,2,0.43571,936,0.97283,1.0,1.0,1.0,0.88993,0.61164
308,1,0.17857,2,0.56429,936,0.97283,1.0,1.0,1.0,0.88416,0.61368
309,1,0.17857,2,0.69286,936,0.97283,1.0,1.0,1.0,0.0,0.61224
310,1,0.17857,2,0.82143,936,0.97283,1.0,1.0,1.0,0.0,0.58764
311,1,0.17857,2,0.95,936,0.97283,1.0,1.0,1.0,0.0,0.4518
312,1,0.17857,3,0.05,1014,0.99369,1.0,1.0,1.0,0.95843,0.83362
313,1,0.17857,3,0.17857,1014,0.99369,1.0,1.0,1.0,0.95843,0.84451
314,1,0.17857,3,0.30714,1014,0.99369,1.0,1.0,1.0,0.95843,0.84557
315,1,0.17857,3,0.43571,1014,0.99369,1.0,1.0,1.0,0.95843,0.84814
316,1,0.17857,3,0.56429,1014,0.99369,1.0,1.0,1.0,0.95843,0.84968
317,1,0.17857,3,0.69286,1014,0.99369,1.0,1.0,1.0,0.0,0.85281
318,1,0.17857,3,0.82143,1014,0.99369,1.0,1.0,1.0,0.0,0.82303
319,1,0.17857,3,0.95,1014,0.99369,1.0,1.0,1.0,0.0,0.67105
320,1,0.30714,0,0.05,470,0.97054,1.0,1.0,1.0,0.58259,0.43414
321,1,0.30714,0,0.17857,470,0.97054,1.0,1.0,1.0,0.58259,0.4343
322,1,0.30714,0,0.30714,470,0.97054,1.0,1.0,1.0,0.58259,0.4343
323,1,0.30714,0,0.43571,470,0.97054,1.0,1.0,1.0,0.58259,0.4343
324,1,0.30714,0,0.56429,470,0.97054,1.0,1.0,1.0,0.5697,0.43375
325,1,0.30714,0,0.69286,470,0.97054,1.0,1.0,1.0,0.0,0.42882
326,1,0.30714,0,0.82143,470,0.97054,1.0,1.0,1.0,0.0,0.40801
327,1,0.30714,0,0.95,470,0.97054,1.0,1.0,1.0,0.0,0.30359
328,1,0.30714,1,0.05,470,0.97054,1.0,1.0,1.0,0.58259,0.44033
329,1,0.30714,1,0.17857,470,0.97054,1.0,1.0,1.0,0.58259,0.44064
330,1,0.30714,1,0.30714,470,0.97054,1.0,1.0,1.0,0.58259,0.44079
331,1,0.30714,1,0.43571,470,0.97054,1.0,1.0,1.0,0.58259,0.44079
332,1,0.30714,1,0.56429,470,0.97054,1.0,1.0,1.0,0.5697,0.4404
333,1,0.30714,1,0.69286,470,0.97054,1.0,1.0,1.0,0.0,0.43586
334,1,0.30714,1,0.82143,470,0.97054,1.0,1.0,1.0,0.0,0.41482
335,1,0.30714,1,0.95,470,0.97054,1.0,1.0,1.0,0.0,0.31003
336,1,0.30714,2,0.05,470,0.97054,1.0,1.0,1.0,0.58259,0.44033
337,1,0.30714,2,0.17857,470,0.97054,1.0,1.0,1.0,0.58259,0.44064
338,1,0.30714,2,0.30714,470,0.97054,1.0,1.0,1.0,0.58259,0.44079
339,1,0.30714,2,0.43571,470,0.97054,1.0,1.0,1.0,0.58259,0.44079
340,1,0.30714,2,0.56429,470,0.97054,1.0,1.0,1.0,0.5697,0.4404
341,1,0.30714,2,0.69286,470,0.97054,1.0,1.0,1.0,0.0,0.43586
342,1,0.30714,2,0.82143,470,0.97054,1.0,1.0,1.0,0.0,0.41482
343,1,0.30714,2,0.95,470,0.97054,1.0,1.0,1.0,0.0,0.31003
344,1,0.30714,3,0.05,893,0.992,1.0,1.0,1.0,0.90487,0.74121
345,1,0.30714,3,0.17857,893,0.992,1.0,1.0,1.0,0.90487,0.74329
346,1,0.30714,3,0.30714,893,0.992,1.0,1.0,1.0,0.90487,0.74391
347,1,0.30714,3,0.43571,893,0.992,1.0,1.0,1.0,0.90487,0.74433
348,1,0.30714,3,0.56429,893,0.992,1.0,1.0,1.0,0.89977,0.7446
349,1,0.30714,3,0.69286,893,0.992,1.0,1.0,1.0,0.0,0.74237
350,1,0.30714,3,0.82143,893,0.992,1.0,1.0,1.0,0.0,0.71498
351,1,0.30714,3,0.95,893,0.992,1.0,1.0,1.0,0.0,0.58208
352,1,0.43571,0,0.05,380,0.97268,1.0,1.0,1.0,0.49682,0.34546
353,1,0.43571,0,0.17857,380,0.97268,1.0,1.0,1.0,0.49682,0.34559
354,1,0.43571,0,0.30714,380,0.97268,1.0,1.0,1.0,0.49682,0.34559
355,1,0.43571,0,0.43571,380,0.97268,1.0,1.0,1.0,0.49682,0.34559
356,1,0.43571,0,0.56429,380,0.97268,1.0,1.0,1.0,0.48718,0.34559
357,1,0.43571,0,0.69286,380,0.97268,1.0,1.0,1.0,0.0,0.33968
358,1,0.43571,0,0.82143,380,0.97268,1.0,1.0,1.0,0.0,0.32466
359,1,0.43571,0,0.95,380,0.97268,1.0,1.0,1.0,0.0,0.23981
360,1,0.43571,1,0.05,380,0.97268,1.0,1.0,1.0,0.49682,0.34546
361,1,0.43571,1,0.17857,380,0.97268,1.0,1.0,1.0,0.49682,0.34559
362,1,0.43571,1,0.30714,380,0.97268,1.0,1.0,1.0,0.49682,0.34559
363,1,0.43571,1,0.43571,380,0.97268,1.0,1.0,1.0,0.49682,0.34559
364,1,0.43571,1,0.56429,380,0.97268,1.0,1.0,1.0,0.48718,0.34559
365,1,0.43571,1,0.69286,380,0.97268,1.0,1.0,1.0,0.0,0.33968
366,1,0.43571,1,0.82143,380,0.97268,1.0,1.0,1.0,0.0,0.32466
367,1,0.43571,1,0.95,380,0.97268,1.0,1.0,1.0,0.0,0.23981
368,1,0.43571,2,0.05,380,0.97268,1.0,1.0,1.0,0.49682,0.34546
369,1,0.43571,2,0.17857,380,0.97268,1.0,1.0,1.0,0.49682,0.34559
370,1,0.43571,2,0.30714,380,0.97268,1.0,1.0,1.0,0.49682,0.34559
371,1,0.43571,2,0.43571,380,0.97268,1.0,1.0,1.0,0.49682,0.34559
372,1,0.43571,2,0.56429,380,0.97268,1.0,1.0,1.0,0.48718,0.34559
373,1,0.43571,2,0.69286,380,0.97268,1.0,1.0,1.0,0.0,0.33968
374,1,0.43571,2,0.82143,380,0.97268,1.0,1.0,1.0,0.0,0.32466
375,1,0.43571,2,0.95,380,0.97268,1.0,1.0,1.0,0.0,0.23981
376,1,0.43571,3,0.05,763,0.98974,1.0,1.0,1.0,0.82294,0.66826
377,1,0.43571,3,0.17857,763,0.98974,1.0,1.0,1.0,0.82294,0.66826
378,1,0.43571,3,0.30714,763,0.98974,1.0,1.0,1.0,0.82294,0.66826
379,1,0.43571,3,0.43571,763,0.98974,1.0,1.0,1.0,0.82294,0.66826
380,1,0.43571,3,0.56429,763,0.98974,1.0,1.0,1.0,0.81704,0.66747
381,1,0.43571,3,0.69286,763,0.98974,1.0,1.0,1.0,0.0,0.66225
382,1,0.43571,3,0.82143,763,0.98974,1.0,1.0,1.0,0.0,0.63517
383,1,0.43571,3,0.95,763,0.98974,1.0,1.0,1.0,0.0,0.50437
384,1,0.56429,0,0.05,290,0.97888,1.0,1.0,1.0,0.4,0.28363
385,1,0.56429,0,0.17857,290,0.97888,1.0,1.0,1.0,0.4,0.28373
386,1,0.56429,0,0.30714,290,0.97888,1.0,1.0,1.0,0.4,0.28373
387,1,0.56429,0,0.43571,290,0.97888,1.0,1.0,1.0,0.4,0.28373
388,1,0.56429,0,0.56429,290,0.97888,1.0,1.0,1.0,0.39455,0.28373
389,1,0.56429,0,0.69286,290,0.97888,1.0,1.0,1.0,0.0,0.27797
390,1,0.56429,0,0.82143,290,0.97888,1.0,1.0,1.0,0.0,0.26386
391,1,0.56429,0,0.95,290,0.97888,1.0,1.0,1.0,0.0,0.19407
392,1,0.56429,1,0.05,290,0.97888,1.0,1.0,1.0,0.4,0.28363
393,1,0.56429,1,0.17857,290,0.97888,1.0,1.0,1.0,0.4,0.28373
394,1,0.56429,1,0.30714,290,0.97888,1.0,1.0,1.0,0.4,0.28373
395,1,0.56429,1,0.43571,290,0.97888,1.0,1.0,1.0,0.4,0.28373
396,1,0.56429,1,0.56429,290,0.97888,1.0,1.0,1.0,0.39455,0.28373
397,1,0.56429,1,0.69286,290,0.97888,1.0,1.0,1.0,0.0,0.27797
398,1,0.56429,1,0.82143,290,0.97888,1.0,1.0,1.0,0.0,0.26386
399,1,0.56429,1,0.95,290,0.97888,1.0,1.0,1.0,0.0,0.19407
400,1,0.56429,2,0.05,290,0.97888,1.0,1.0,1.0,0.4,0.28363
401,1,0.56429,2,0.17857,290,0.97888,1.0,1.0,1.0,0.4,0.28373
402,1,0.56429,2,0.30714,290,0.97888,1.0,1.0,1.0,0.4,0.28373
403,1,0.56429,2,0.43571,290,0.97888,1.0,1.0,1.0,0.4,0.28373
404,1,0.56429,2,0.56429,290,0.97888,1.0,1.0,1.0,0.39455,0.28373
405,1,0.56429,2,0.69286,290,0.97888,1.0,1.0,1.0,0.0,0.27797
406,1,0.56429,2,0.82143,290,0.97888,1.0,1.0,1.0,0.0,0.26386
407,1,0.56429,2,0.95,290,0.97888,1.0,1.0,1.0,0.0,0.19407
408,1,0.56429,3,0.05,620,0.98853,1.0,1.0,1.0,0.73118,0.55501
409,1,0.56429,3,0.17857,620,0.98853,1.0,1.0,1.0,0.73118,0.55501
410,1,0.56429,3,0.30714,620,0.98853,1.0,1.0,1.0,0.73118,0.55501
411,1,0.56429,3,0.43571,620,0.98853,1.0,1.0,1.0,0.73118,0.55501
412,1,0.56429,3,0.56429,620,0.98853,1.0,1.0,1.0,0.72433,0.55454
413,1,0.56429,3,0.69286,620,0.98853,1.0,1.0,1.0,0.0,0.54925
414,1,0.56429,3,0.82143,620,0.98853,1.0,1.0,1.0,0.0,0.52471
415,1,0.56429,3,0.95,620,0.98853,1.0,1.0,1.0,0.0,0.40631
416,1,0.69286,0,0.05,207,0.98079,1.0,1.0,1.0,0.29603,0.20918
417,1,0.69286,0,0.17857,207,0.98079,1.0,1.0,1.0,0.29603,0.20918
418,1,0.69286,0,0.30714,207,0.98079,1.0,1.0,1.0,0.29603,0.20918
419,1,0.69286,0,0.43571,207,0.98079,1.0,1.0,1.0,0.29603,0.20918
420,1,0.69286,0,0.56429,207,0.98079,1.0,1.0,1.0,0.29603,0.20918
421,1,0.69286,0,0.69286,207,0.98079,1.0,1.0,1.0,0.0,0.20573
422,1,0.69286,0,0.82143,207,0.98079,1.0,1.0,1.0,0.0,0.1926
423,1,0.69286,0,0.95,207,0.98079,1.0,1.0,1.0,0.0,0.14202
424,1,0.69286,1,0.05,207,0.98079,1.0,1.0,1.0,0.29603,0.20918
425,1,0.69286,1,0.17857,207,0.98079,1.0,1.0,1.0,0.29603,0.20918
426,1,0.69286,1,0.30714,207,0.98079,1.0,1.0,1.0,0.29603,0.20918
427,1,0.69286,1,0.43571,207,0.98079,1.0,1.0,1.0,0.29603,0.20918
428,1,0.69286,1,0.56429,207,0.98079,1.0,1.0,1.0,0.29603,0.20918
429,1,0.69286,1,0.69286,207,0.98079,1.0,1.0,1.0,0.0,0.20573
430,1,0.69286,1,0.82143,207,0.98079,1.0,1.0,1.0,0.0,0.1926
431,1,0.69286,1,0.95,207,0.98079,1.0,1.0,1.0,0.0,0.14202
432,1,0.69286,2,0.05,207,0.98079,1.0,1.0,1.0,0.29603,0.20918
433,1,0.69286,2,0.17857,207,0.98079,1.0,1.0,1.0,0.29603,0.20918
434,1,0.69286,2,0.30714,207,0.98079,1.0,1.0,1.0,0.29603,0.20918
435,1,0.69286,2,0.43571,207,0.98079,1.0,1.0,1.0,0.29603,0.20918
436,1,0.69286,2,0.56429,207,0.98079,1.0,1.0,1.0,0.29603,0.20918
437,1,0.69286,2,0.69286,207,0.98079,1.0,1.0,1.0,0.0,0.20573
438,1,0.69286,2,0.82143,207,0.98079,1.0,1.0,1.0,0.0,0.1926
439,1,0.69286,2,0.95,207,0.98079,1.0,1.0,1.0,0.0,0.14202
440,1,0.69286,3,0.05,448,0.98887,1.0,1.0,1.0,0.59104,0.43224
441,1,0.69286,3,0.17857,448,0.98887,1.0,1.0,1.0,0.59104,0.43224
442,1,0.69286,3,0.30714,448,0.98887,1.0,1.0,1.0,0.59104,0.43224
443,1,0.69286,3,0.43571,448,0.98887,1.0,1.0,1.0,0.59104,0.43224
444,1,0.69286,3,0.56429,448,0.98887,1.0,1.0,1.0,0.58682,0.43169
445,1,0.69286,3,0.69286,448,0.98887,1.0,1.0,1.0,0.0,0.42771
446,1,0.69286,3,0.82143,448,0.98887,1.0,1.0,1.0,0.0,0.40688
447,1,0.69286,3,0.95,448,0.98887,1.0,1.0,1.0,0.0,0.30874
448,1,0.82143,0,0.05,122,0.97756,1.0,1.0,1.0,0.17054,0.12951
449,1,0.82143,0,0.17857,122,0.97756,1.0,1.0,1.0,0.17054,0.12951
450,1,0.82143,0,0.30714,122,0.97756,1.0,1.0,1.0,0.17054,0.12951
451,1,0.82143,0,0.43571,122,0.97756,1.0,1.0,1.0,0.17054,0.12951
452,1,0.82143,0,0.56429,122,0.97756,1.0,1.0,1.0,0.17054,0.12951
453,1,0.82143,0,0.69286,122,0.97756,1.0,1.0,1.0,0.0,0.12638
454,1,0.82143,0,0.82143,122,0.97756,1.0,1.0,1.0,0.0,0.11605
455,1,0.82143,0,0.95,122,0.97756,1.0,1.0,1.0,0.0,0.08359
456,1,0.82143,1,0.05,122,0.97756,1.0,1.0,1.0,0.17054,0.12951
457,1,0.82143,1,0.17857,122,0.97756,1.0,1.0,1.0,0.17054,0.12951
458,1,0.82143,1,0.30714,122,0.97756,1.0,1.0,1.0,0.17054,0.12951
459,1,0.82143,1,0.43571,122,0.97756,1.0,1.0,1.0,0.17054,0.12951
460,1,0.82143,1,0.56429,122,0.97756,1.0,1.0,1.0,0.17054,0.12951
461,1,0.82143,1,0.69286,122,0.97756,1.0,1.0,1.0,0.0,0.12638
462,1,0.82143,1,0.82143,122,0.97756,1.0,1.0,1.0,0.0,0.11605
463,1,0.82143,1,0.95,122,0.97756,1.0,1.0,1.0,0.0,0.08359
464,1,0.82143,2,0.05,122,0.97756,1.0,1.0,1.0,0.17054,0.12951
465,1,0.82143,2,0.17857,122,0.97756,1.0,1.0,1.0,0.17054,0.12951
466,1,0.82143,2,0.30714,122,0.97756,1.0,1.0,1.0,0.17054,0.12951
467,1,0.82143,2,0.43571,122,0.97756,1.0,1.0,1.0,0.17054,0.12951
468,1,0.82143,2,0.56429,122,0.97756,1.0,1.0,1.0,0.17054,0.12951
469,1,0.82143,2,0.69286,122,0.97756,1.0,1.0,1.0,0.0,0.12638
470,1,0.82143,2,0.82143,122,0.97756,1.0,1.0,1.0,0.0,0.11605
471,1,0.82143,2,0.95,122,0.97756,1.0,1.0,1.0,0.0,0.08359
472,1,0.82143,3,0.05,300,0.98223,1.0,1.0,1.0,0.41611,0.27653
473,1,0.82143,3,0.17857,300,0.98223,1.0,1.0,1.0,0.41611,0.27653
474,1,0.82143,3,0.30714,300,0.98223,1.0,1.0,1.0,0.41611,0.27653
475,1,0.82143,3,0.43571,300,0.98223,1.0,1.0,1.0,0.41611,0.27653
476,1,0.82143,3,0.56429,300,0.98223,1.0,1.0,1.0,0.41077,0.27653
477,1,0.82143,3,0.69286,300,0.98223,1.0,1.0,1.0,0.0,0.27262
478,1,0.82143,3,0.82143,300,0.98223,1.0,1.0,1.0,0.0,0.25705
479,1,0.82143,3,0.95,300,0.98223,1.0,1.0,1.0,0.0,0.18893
480,1,0.95,0,0.05,34,0.96,1.0,1.0,1.0,0.0415,0.04311
481,1,0.95,0,0.17857,34,0.96,1.0,1.0,1.0,0.0415,0.04311
482,1,0.95,0,0.30714,34,0.96,1.0,1.0,1.0,0.0415,0.04311
483,1,0.95,0,0.43571,34,0.96,1.0,1.0,1.0,0.0415,0.04311
484,1,0.95,0,0.56429,34,0.96,1.0,1.0,1.0,0.0415,0.04311
485,1,0.95,0,0.69286,34,0.96,1.0,1.0,1.0,0.0,0.04139
486,1,0.95,0,0.82143,34,0.96,1.0,1.0,1.0,0.0,0.03706
487,1,0.95,0,0.95,34,0.96,1.0,1.0,1.0,0.0,0.02487
488,1,0.95,1,0.05,34,0.96,1.0,1.0,1.0,0.0415,0.04311
489,1,0.95,1,0.17857,34,0.96,1.0,1.0,1.0,0.0415,0.04311
490,1,0.95,1,0.30714,34,0.96,1.0,1.0,1.0,0.0415,0.04311
491,1,0.95,1,0.43571,34,0.96,1.0,1.0,1.0,0.0415,0.04311
492,1,0.95,1,0.56429,34,0.96,1.0,1.0,1.0,0.0415,0.04311
493,1,0.95,1,0.69286,34,0.96,1.0,1.0,1.0,0.0,0.04139
494,1,0.95,1,0.82143,34,0.96,1.0,1.0,1.0,0.0,0.03706
495,1,0.95,1,0.95,34,0.96,1.0,1.0,1.0,0.0,0.02487
496,1,0.95,2,0.05,54,0.94167,1.0,1.0,1.0,0.09678,0.04311
497,1,0.95,2,0.17857,54,0.94167,1.0,1.0,1.0,0.09678,0.04311
498,1,0.95,2,0.30714,54,0.94167,1.0,1.0,1.0,0.09678,0.04311
499,1,0.95,2,0.43571,54,0.94167,1.0,1.0,1.0,0.09678,0.04311
500,1,0.95,2,0.56429,54,0.94167,1.0,1.0,1.0,0.08907,0.04311
501,1,0.95,2,0.69286,54,0.94167,1.0,1.0,1.0,0.0,0.04139
502,1,0.95,2,0.82143,54,0.94167,1.0,1.0,1.0,0.0,0.03706
503,1,0.95,2,0.95,54,0.94167,1.0,1.0,1.0,0.0,0.02487
504,1,0.95,3,0.05,82,0.96111,1.0,1.0,1.0,0.14173,0.0877
505,1,0.95,3,0.17857,82,0.96111,1.0,1.0,1.0,0.14173,0.0877
506,1,0.95,3,0.30714,82,0.96111,1.0,1.0,1.0,0.14173,0.0877
507,1,0.95,3,0.43571,82,0.96111,1.0,1.0,1.0,0.14173,0.0877
508,1,0.95,3,0.56429,82,0.96111,1.0,1.0,1.0,0.13438,0.0877
509,1,0.95,3,0.69286,82,0.96111,1.0,1.0,1.0,0.0,0.08605
510,1,0.95,3,0.82143,82,0.96111,1.0,1.0,1.0,0.0,0.07945
511,1,0.95,3,0.95,82,0.96111,1.0,1.0,1.0,0.0,0.0568
