,init pf,init block clean threshold,init weighting schema,init matching threshold,f-score goal,rank iterations,rank f-score,grid search iterations,grid search f-score
246,0,0.95,2,0.82143,0.8,1,0.95766,2.0,0.95538
247,0,0.95,2,0.95,0.8,1,0.80504,2.0,0.95538
248,0,0.95,3,0.05,0.8,6,0.82628,2.0,0.95538
249,0,0.95,3,0.17857,0.8,6,0.88974,2.0,0.95538
250,0,0.95,3,0.30714,0.8,1,0.80054,2.0,0.95538
251,0,0.95,3,0.43571,0.8,1,0.92609,2.0,0.95538
252,0,0.95,3,0.56429,0.8,1,0.95596,2.0,0.95538
253,0,0.95,3,0.69286,0.8,1,0.97063,2.0,0.95538
254,0,0.95,3,0.82143,0.8,1,0.95766,2.0,0.95538
255,0,0.95,3,0.95,0.8,1,0.80504,2.0,0.95538
256,1,0.05,0,0.05,0.8,10,0.87156,2.0,0.95538
257,1,0.05,0,0.17857,0.8,2,0.87156,2.0,0.95538
258,1,0.05,0,0.30714,0.8,2,0.88963,2.0,0.95538
259,1,0.05,0,0.43571,0.8,2,0.94729,2.0,0.95538
260,1,0.05,0,0.56429,0.8,1,0.93251,2.0,0.95538
261,1,0.05,0,0.69286,0.8,1,0.96296,2.0,0.95538
262,1,0.05,0,0.82143,0.8,1,0.9445,2.0,0.95538
263,1,0.05,0,0.95,0.8,11,0.87156,2.0,0.95538
264,1,0.05,1,0.05,0.8,10,0.87794,2.0,0.95538
265,1,0.05,1,0.17857,0.8,2,0.87794,2.0,0.95538
266,1,0.05,1,0.30714,0.8,2,0.895,2.0,0.95538
267,1,0.05,1,0.43571,0.8,2,0.95356,2.0,0.95538
268,1,0.05,1,0.56429,0.8,1,0.94237,2.0,0.95538
269,1,0.05,1,0.69286,0.8,1,0.96761,2.0,0.95538
270,1,0.05,1,0.82143,0.8,1,0.94587,2.0,0.95538
271,1,0.05,1,0.95,0.8,5,0.8179,2.0,0.95538
272,1,0.05,2,0.05,0.8,5,0.88807,2.0,0.95538
273,1,0.05,2,0.17857,0.8,4,0.83558,2.0,0.95538
274,1,0.05,2,0.30714,0.8,4,0.86232,2.0,0.95538
275,1,0.05,2,0.43571,0.8,3,0.8562,2.0,0.95538
276,1,0.05,2,0.56429,0.8,1,0.93681,2.0,0.95538
277,1,0.05,2,0.69286,0.8,1,0.96198,2.0,0.95538
278,1,0.05,2,0.82143,0.8,1,0.94438,2.0,0.95538
279,1,0.05,2,0.95,0.8,5,0.81708,2.0,0.95538
280,1,0.05,3,0.05,0.8,5,0.82628,2.0,0.95538
281,1,0.05,3,0.17857,0.8,5,0.88974,2.0,0.95538
282,1,0.05,3,0.30714,0.8,5,0.90211,2.0,0.95538
283,1,0.05,3,0.43571,0.8,3,0.84767,2.0,0.95538
284,1,0.05,3,0.56429,0.8,1,0.93325,2.0,0.95538
285,1,0.05,3,0.69286,0.8,1,0.96198,2.0,0.95538
286,1,0.05,3,0.82143,0.8,1,0.94438,2.0,0.95538
287,1,0.05,3,0.95,0.8,5,0.8133,2.0,0.95538
288,1,0.17857,0,0.05,0.8,10,0.8654,2.0,0.95538
289,1,0.17857,0,0.17857,0.8,5,0.81796,2.0,0.95538
290,1,0.17857,0,0.30714,0.8,5,0.8359,2.0,0.95538
291,1,0.17857,0,0.43571,0.8,1,0.83809,2.0,0.95538
292,1,0.17857,0,0.56429,0.8,1,0.93758,2.0,0.95538
